_phrase_,grammar_symbol,value
"('PRIMAQUINE',)",drug_name,drug_name
"('DURBIS',)",drug_name,drug_name
"('FOKUSIN',)",drug_name,drug_name
"('FLIXONASE', 'AQUEOUS', 'NASAL', 'SPRAY', '50', 'MCG')",drug_name,drug_name
"('POLLINEX', 'GRASSES+RYE')",drug_name,drug_name
"('NEOSPECT',)",drug_name,drug_name
"('VALCATUNA',)",drug_name,drug_name
"('RECOXA', '15')",drug_name,drug_name
"('DAIVOBET',)",drug_name,drug_name
"('GAMBROSOL', 'TRIO', '10')",drug_name,drug_name
"('PYRIDOXIN', 'HCL', '(VIT', 'B6)')",drug_name,drug_name
"('CINACALCET', 'MYLAN')",drug_name,drug_name
"('PROSERIN',)",drug_name,drug_name
"('RAWEL', 'SR')",drug_name,drug_name
"('LOPAMOL',)",drug_name,drug_name
"('ASUMATE',)",drug_name,drug_name
"('MONTELUKAST', 'ACCORD')",drug_name,drug_name
"('DICLOFENAC-RATIOPHARM', '100', 'MG')",drug_name,drug_name
"('SINERDOL',)",drug_name,drug_name
"('PROCORALAN',)",drug_name,drug_name
"('FINPROS', '5', 'MG')",drug_name,drug_name
"('LOSARTAN/', 'HYDROCHLOROTHIAZIDE', 'BMM', 'PHARMA')",drug_name,drug_name
"('GASEC', 'GASTROCAPS', '40', 'MG')",drug_name,drug_name
"('FLAVAMED', 'VAARIKAS')",drug_name,drug_name
"('HUMALOG', 'MIX25', 'KWIKPEN')",drug_name,drug_name
"('HIBITANE', 'OBSTETRIC', 'CREAM')",drug_name,drug_name
"('LOZAP', '50')",drug_name,drug_name
"('TADALAFIL', 'PMCS', '20', 'MG')",drug_name,drug_name
"('SALBUTAMOL', '1', 'A', 'PHARMA', '100', 'MIKROGRAMMI/ANNUSES')",drug_name,drug_name
"('LINOLADIOL', 'N')",drug_name,drug_name
"('DANTROLEN', 'IV')",drug_name,drug_name
"('EMSELEX',)",drug_name,drug_name
"('CLOPIDOGREL', 'ZENTIVA')",drug_name,drug_name
"('RAMIPRILHEXAL', '5')",drug_name,drug_name
"('LATANOPROST', 'NTC')",drug_name,drug_name
"('IBUPAROL',)",drug_name,drug_name
"('NAKLOFEN', 'SR')",drug_name,drug_name
"('KEPPRA',)",drug_name,drug_name
"('SATIVEX',)",drug_name,drug_name
"('ARTHROTEC',)",drug_name,drug_name
"('CARZAN', '4MG')",drug_name,drug_name
"('ANTIFLAT',)",drug_name,drug_name
"('CHRONOCARD', 'N')",drug_name,drug_name
"('PRIAMLO', '8MG/10MG')",drug_name,drug_name
"('ATORVASTATIN', 'ZENTIVA', '80MG')",drug_name,drug_name
"('SILDEREC',)",drug_name,drug_name
"('HAMAMELIS-HOMACCORD',)",drug_name,drug_name
"('REMOVAB',)",drug_name,drug_name
"('MARIONELLE',)",drug_name,drug_name
"('ISOKET', '40')",drug_name,drug_name
"('FEVARIN',)",drug_name,drug_name
"('NARCANTI',)",drug_name,drug_name
"('MODITEN', 'DEPO')",drug_name,drug_name
"('OXSORALEN',)",drug_name,drug_name
"('RINGERA', 'SKIDUMS', 'INFUZIJAM')",drug_name,drug_name
"('LEMOXOL',)",drug_name,drug_name
"('DICLOFLEX',)",drug_name,drug_name
"('NYCAPRIL', '50', 'MG')",drug_name,drug_name
"('COPALIA',)",drug_name,drug_name
"('BLEOCIN',)",drug_name,drug_name
"('OBIDOXIME', 'COMBOPEN')",drug_name,drug_name
"('ALUTARD', 'SQ', 'HYMENOPTERA', 'VENOMS')",drug_name,drug_name
"('GLYCERINE', 'SUP.', 'ENF')",drug_name,drug_name
"('BECLOMET', 'EASYHALER')",drug_name,drug_name
"('ARANESP',)",drug_name,drug_name
"('HEPATODORON',)",drug_name,drug_name
"('EPREX',)",drug_name,drug_name
"('TIMOPTIC', '0,25%')",drug_name,drug_name
"('CRINONE',)",drug_name,drug_name
"('PULMICORT', 'SUSPENSION', 'FOR', 'NEBULISATION', '0,5', 'MG/ML')",drug_name,drug_name
"('DISULFIRAME',)",drug_name,drug_name
"('LUKARATIO',)",drug_name,drug_name
"('LUXFEN',)",drug_name,drug_name
"('OSTIRAL', '60MG')",drug_name,drug_name
"('COMTAN',)",drug_name,drug_name
"('VANCOMYCIN', 'CNP', '1000', 'MG')",drug_name,drug_name
"('GALZIN',)",drug_name,drug_name
"('IMPRIDA', 'HCT')",drug_name,drug_name
"('OLANZAPINE', 'ACTAVIS')",drug_name,drug_name
"('NEXIUM',)",drug_name,drug_name
"('GARGANTA',)",drug_name,drug_name
"('YTTRIUM', '(90-Y)', 'SILICATE')",drug_name,drug_name
"('PANADOL', 'EXTRA')",drug_name,drug_name
"('MEFOXIL',)",drug_name,drug_name
"('IMOGAM', 'RABIES,', 'PASTEURIZED')",drug_name,drug_name
"('AMLODIPINE', '1A', 'PHARMA', '5MG')",drug_name,drug_name
"('PYRIDOXAL', '5`', 'PHOSPHATE')",drug_name,drug_name
"('RAMIPRIL', 'AUROBINDO')",drug_name,drug_name
"('CONTRATHION',)",drug_name,drug_name
"('ESOMEPRAZOLE', 'JUBILANT', '40', 'MG')",drug_name,drug_name
"('BDSOMAL-B',)",drug_name,drug_name
"('ATOMINEX', '60', 'MG')",drug_name,drug_name
"('MULTIBIC', '4', 'MMOL/L', 'POTASSIUM')",drug_name,drug_name
"('DOLOPROCT', '1MG/20MG/G', 'REKTAALKREEM')",drug_name,drug_name
"('INSUMAN', 'COMB', '25')",drug_name,drug_name
"('KOGENATE', 'BAYER')",drug_name,drug_name
"('RECOMBINATE',)",drug_name,drug_name
"('RANISAN', '75MG')",drug_name,drug_name
"('PROCTOSEDYL', 'SUPPOSITORIES')",drug_name,drug_name
"('MESAR', '40MG')",drug_name,drug_name
"('TERTENSIF',)",drug_name,drug_name
"('KVINTASOLS',)",drug_name,drug_name
"('VENLAFAXINE', 'LICONSA')",drug_name,drug_name
"('PAROXETINE', 'AUROBINDO', '20MG')",drug_name,drug_name
"('ZURAMPIC',)",drug_name,drug_name
"('PARAMAX', 'JUNIOR')",drug_name,drug_name
"('ROPINIROLE', 'PORTFARMA', '2', 'MG')",drug_name,drug_name
"('DROPERIDOLS',)",drug_name,drug_name
"('BROMHEXINE-GRINDEKS',)",drug_name,drug_name
"('OMEP', '10', 'MG')",drug_name,drug_name
"('AURUM/STIBIUM/HYOSCYAMUS',)",drug_name,drug_name
"('STOPRESS',)",drug_name,drug_name
"('KINZALMONO',)",drug_name,drug_name
"('ADENOSIN', 'LIFE', 'MEDICAL')",drug_name,drug_name
"('BILOBIL',)",drug_name,drug_name
"('HYDROCORTISONE', 'DAK')",drug_name,drug_name
"('LINDYNETTE', '30')",drug_name,drug_name
"('DOXONEX', 'SR')",drug_name,drug_name
"('STREPSILS', 'INTENSIVE')",drug_name,drug_name
"('IMATINIB', 'TEVA', 'PHARMA', '400MG')",drug_name,drug_name
"('XORIMAX',)",drug_name,drug_name
"('FUCIDIN',)",drug_name,drug_name
"('CAMITOTIC',)",drug_name,drug_name
"('ANAFRANIL',)",drug_name,drug_name
"('TRAMADOL', '50-SLOVAKOFARMA')",drug_name,drug_name
"('REMIFENTANIL', 'CHIESI')",drug_name,drug_name
"('MULTIBIC', '2', 'MMOL/L', 'POTASSIUM')",drug_name,drug_name
"('FLYNISE',)",drug_name,drug_name
"('ANASTROZOLE', 'ACCORD', '1MG')",drug_name,drug_name
"('GEMCITABINE', 'HOSPIRA')",drug_name,drug_name
"('PIRACETAM-KALCEKS',)",drug_name,drug_name
"('VELCADE',)",drug_name,drug_name
"('COLECALCIFEROL', 'RADAYDRUG', '30000', 'RÜ')",drug_name,drug_name
"('FORADIL', 'AEROLIZER')",drug_name,drug_name
"('ZOTON',)",drug_name,drug_name
"('ZENAFLUK',)",drug_name,drug_name
"('ISOTRETINOIN', 'SANDOZ', '10', 'MG')",drug_name,drug_name
"('TRAMADOL-', 'SLOVAKOFARMA')",drug_name,drug_name
"('METEX',)",drug_name,drug_name
"('ROTOP-DMSA',)",drug_name,drug_name
"('IMATINIB', 'ZENTIVA', '400', 'MG')",drug_name,drug_name
"('TARNASOL',)",drug_name,drug_name
"('OXYCODONE', 'LANNACHER', '40', 'MG')",drug_name,drug_name
"('ISOMONIT', '60', 'MG')",drug_name,drug_name
"('NUX', 'VOMICA-HOMACCORD')",drug_name,drug_name
"('DUPHALAC', 'FRUIT', '667', 'MG/ML')",drug_name,drug_name
"('MULTIFERON',)",drug_name,drug_name
"('SEPTANEST',)",drug_name,drug_name
"('TELMISARTAN', '/HYDROCHLOROTHIAZIDE', 'SANDOZ')",drug_name,drug_name
"('TICOVAC', '0,5', 'ML')",drug_name,drug_name
"('ATROPINI', 'SULFAS')",drug_name,drug_name
"('ISOTRETINOIN', 'SANDOZ', '20', 'MG')",drug_name,drug_name
"('NASENBALSAM', 'FÜR', 'KINDER')",drug_name,drug_name
"('GLYCOPYRROLATE',)",drug_name,drug_name
"('ALIMTA',)",drug_name,drug_name
"('SILDENAFIL', 'BMM', 'PHARMA')",drug_name,drug_name
"('PRAXBIND',)",drug_name,drug_name
"('LOJUXTA',)",drug_name,drug_name
"('GLYDIUM', 'MR', '60', 'MG')",drug_name,drug_name
"('CRINONE', '80MG/G')",drug_name,drug_name
"('GLUCOMED',)",drug_name,drug_name
"('TALIA',)",drug_name,drug_name
"('LEVITRA',)",drug_name,drug_name
"('LOSARTAN/HYDROCHLOROTHIAZIDE', 'LICONSA')",drug_name,drug_name
"('TRIAKLIM',)",drug_name,drug_name
"('REZOLSTA',)",drug_name,drug_name
"('ACTRAPID', 'PENFILL')",drug_name,drug_name
"('NITROPRUSSIAT', 'FIDES')",drug_name,drug_name
"('SPINAX',)",drug_name,drug_name
"('OLANZAPINE', 'ACCORD', '15', 'MG')",drug_name,drug_name
"('CO-PRENESSA',)",drug_name,drug_name
"('PECFENT',)",drug_name,drug_name
"('COLESTYRAMIN',)",drug_name,drug_name
"('MAGNEGITA',)",drug_name,drug_name
"('INFESOL', '40')",drug_name,drug_name
"('NEURONTIN', '800')",drug_name,drug_name
"('OLFEN', 'DEPOTABS')",drug_name,drug_name
"('NOVORAPID', 'PENFILL')",drug_name,drug_name
"('BUDENOFALK', 'UNO', '9MG')",drug_name,drug_name
"('VARICELLON', 'P')",drug_name,drug_name
"('CARDACE', 'PLUS')",drug_name,drug_name
"('LEFLUNOMIDE', 'RATIOPHARM')",drug_name,drug_name
"('NIMENRIX',)",drug_name,drug_name
"('PREPALEPAN',)",drug_name,drug_name
"('NINLARO',)",drug_name,drug_name
"('CEFUROXIME', '1A', 'PHARMA', '250MG')",drug_name,drug_name
"('METHOTREXAT',)",drug_name,drug_name
"('TELUMANTES',)",drug_name,drug_name
"('SOOLANTRA',)",drug_name,drug_name
"('SILDENAFIL', 'ACCORD', '50', 'MG')",drug_name,drug_name
"('STREPTOMYCINUM', 'TZF')",drug_name,drug_name
"('POLCORTOLON',)",drug_name,drug_name
"('MALTOFER',)",drug_name,drug_name
"('MEROPENEM', 'RANBAXY')",drug_name,drug_name
"('BRONTEX', 'SIIRUP')",drug_name,drug_name
"('CO-CODAMOL',)",drug_name,drug_name
"('PANOGASTIN', '40')",drug_name,drug_name
"('NICORETTE', 'INVISIPATCH')",drug_name,drug_name
"('LESCOL', '40', 'MG')",drug_name,drug_name
"('MEDAXONE',)",drug_name,drug_name
"('ACTRAPHANE', '30', 'PENFILL')",drug_name,drug_name
"('NATRIXAM',)",drug_name,drug_name
"('PAMOL', 'KF')",drug_name,drug_name
"('OPATANOL',)",drug_name,drug_name
"('VERTIMED', '8MG')",drug_name,drug_name
"('ZEVALIN',)",drug_name,drug_name
"('COLOLYT',)",drug_name,drug_name
"('MICARDISPLUS',)",drug_name,drug_name
"('RIXON',)",drug_name,drug_name
"('MOXILEN',)",drug_name,drug_name
"('NUTRIFLEX', 'PLUS')",drug_name,drug_name
"('VORICONAZOLE', 'ACCORD')",drug_name,drug_name
"('LEVOFLOXACIN', 'SIGILLATA')",drug_name,drug_name
"('PERINDOPRIL', '8MG', '/', 'INDAPAMIDE', '2,5', 'MG', 'SERVIER')",drug_name,drug_name
"('TRALGIT', 'SR')",drug_name,drug_name
"('MEMANTINE', 'MYLAN')",drug_name,drug_name
"('VOPECIDEX',)",drug_name,drug_name
"('METOCLOPRAMIDA', 'HCL')",drug_name,drug_name
"('ESCITALOPRAM', 'PFIZER')",drug_name,drug_name
"('AMICIL',)",drug_name,drug_name
"('HIRUDOID',)",drug_name,drug_name
"('YPSILA', '80', 'MG')",drug_name,drug_name
"('ZALVISO',)",drug_name,drug_name
"('IVEMEND',)",drug_name,drug_name
"('DOXAZOSIN', 'ACTAVIS')",drug_name,drug_name
"('ROPINIROLE', 'PHARMASWISS', '8', 'MG')",drug_name,drug_name
"('DESLORATADINE', 'RATIOPHARM')",drug_name,drug_name
"('TRAUMEEL', 'S')",drug_name,drug_name
"('MIRIL', '5MG')",drug_name,drug_name
"('ISCADOR', 'M', '5', 'MG', 'SPEZIAL')",drug_name,drug_name
"('OLMESARTAN', 'MEDOXOMIL', 'TEVA', '20MG')",drug_name,drug_name
"('CARVEDILOL', 'GENERICON', '25', 'MG')",drug_name,drug_name
"('SAB', 'SIMPLEX')",drug_name,drug_name
"('AK-FLUOR',)",drug_name,drug_name
"('KETOROLAC', 'CLARIS')",drug_name,drug_name
"('PAMITOR', '15', 'MG/ML')",drug_name,drug_name
"('SYNAFLAN-PHYTOPHARM',)",drug_name,drug_name
"('MUGOTUSSOL',)",drug_name,drug_name
"('GAZYVARO',)",drug_name,drug_name
"('ULCOMET', '200')",drug_name,drug_name
"('ORAL', 'POLIOMYELITIS', 'VACCINE')",drug_name,drug_name
"('SOL.', 'CHLORHEXIDINI', '0,05%', 'PRO', 'IRRIGATIONIBUS')",drug_name,drug_name
"('VANCOMYCIN', 'ACTAVIS')",drug_name,drug_name
"('OLANZAPINE', 'TEVA')",drug_name,drug_name
"('EREMFAT', '300')",drug_name,drug_name
"('BRINAF', '250')",drug_name,drug_name
"('FACTOR', 'VII', 'BAXALTA')",drug_name,drug_name
"('ALENOTOP',)",drug_name,drug_name
"('SEPTOMIXINE',)",drug_name,drug_name
"('PHYTOLYZIN',)",drug_name,drug_name
"('MEFOXIN',)",drug_name,drug_name
"('NORSPAN',)",drug_name,drug_name
"('OBSIDAN',)",drug_name,drug_name
"('TORENDO', '0,5', 'MG')",drug_name,drug_name
"('MONTELUKAST', 'SYNTHON', '5', 'MG')",drug_name,drug_name
"('AMLODIPIN-RATIOPHARM', '5', 'MG')",drug_name,drug_name
"('PRAMIPEXOLE', 'ORION')",drug_name,drug_name
"('REQUIP-MODUTAB',)",drug_name,drug_name
"('L-Arginine', 'HCl')",drug_name,drug_name
"('ACTRAPHANE', '30', 'FLEXPEN')",drug_name,drug_name
"('TERBISIL',)",drug_name,drug_name
"('TIZANIDINE-TEVA',)",drug_name,drug_name
"('DAPSONE',)",drug_name,drug_name
"('FLIXONASE', 'NASAL', 'DROPS')",drug_name,drug_name
"('COFFEINUM-NATRII', 'BENZOAS')",drug_name,drug_name
"('VALDREN', '30MG')",drug_name,drug_name
"('ESPRITAL', '15')",drug_name,drug_name
"('SMOFLIPID',)",drug_name,drug_name
"('FORLAX', '4G')",drug_name,drug_name
"('FLAVAMED', 'KÖHATILGAD')",drug_name,drug_name
"('EXTR.', 'ALOE')",drug_name,drug_name
"('ARKETIS', '20', 'MG')",drug_name,drug_name
"('RASAGILINE', 'ACTAVIS')",drug_name,drug_name
"('ACIC', '200', 'MG')",drug_name,drug_name
"('MOTILIUM',)",drug_name,drug_name
"('GLUCOPHAGE', '500MG')",drug_name,drug_name
"('ETOMIDATE-LIPURO',)",drug_name,drug_name
"('TETRACYCLINE', 'HYDROCHLORIDE', 'OPHTHALMIC', 'OINTMENT', '1%')",drug_name,drug_name
"('XALOPTIC',)",drug_name,drug_name
"('SERTRALINE-TEVA', '50', 'MG')",drug_name,drug_name
"('LOGEST',)",drug_name,drug_name
"('REVOLADE',)",drug_name,drug_name
"('IRINOTECAN', 'POLPHARMA', '20', 'MG/ML')",drug_name,drug_name
"('PANTOPRAZOL', 'SANDOZ', '40MG')",drug_name,drug_name
"('PRESCANDEN', '32MG')",drug_name,drug_name
"('GRASTOFIL',)",drug_name,drug_name
"('ALBUMIN', 'OCTAPHARMA')",drug_name,drug_name
"('INFANRIX', 'PENTA')",drug_name,drug_name
"('NEOCLARITYN',)",drug_name,drug_name
"('CO-RENITEC',)",drug_name,drug_name
"('MUTAMYCIN',)",drug_name,drug_name
"('APO-METRONIDAZOLE',)",drug_name,drug_name
"('MONURIL', '3000')",drug_name,drug_name
"('INTUNIV',)",drug_name,drug_name
"('THIOGAMMA', '600', 'INJEKT')",drug_name,drug_name
"('DUORESP', 'SPIROMAX')",drug_name,drug_name
"('CYPRETIL',)",drug_name,drug_name
"('CLOCINOL',)",drug_name,drug_name
"('NASIVIN', '0,025%')",drug_name,drug_name
"('ANTICHOLIUM',)",drug_name,drug_name
"('QUARLINTAN',)",drug_name,drug_name
"('TALIZER',)",drug_name,drug_name
"('INSPRA',)",drug_name,drug_name
"('RITMOREST', '1,1', 'MG')",drug_name,drug_name
"('PROCOMVAX',)",drug_name,drug_name
"('PREGABALIN', 'TEVA')",drug_name,drug_name
"('THALIDOMIDE', 'CELGENE')",drug_name,drug_name
"('GENCYDO',)",drug_name,drug_name
"('MEDIKINET', '5MG')",drug_name,drug_name
"('OTOMIZE',)",drug_name,drug_name
"('DACARBAZIN', 'MEDAC')",drug_name,drug_name
"('ADEXOR',)",drug_name,drug_name
"('SILDENAFIL', 'PORTFARMA')",drug_name,drug_name
"('PURETHAL', 'GRASSES', '+', 'Triticum')",drug_name,drug_name
"('BRONCHI', 'PLANTAGO', 'GLOBULI', 'VELATI')",drug_name,drug_name
"('PAPAVERINE',)",drug_name,drug_name
"('ESOMEPRAZOLE', 'JUBILANT', '20', 'MG')",drug_name,drug_name
"('BENDAMUSTINE', 'SANDOZ')",drug_name,drug_name
"('BISOPROLOL', 'VITABALANS')",drug_name,drug_name
"('SELENIUM-HOMACCORD', 'AMPULEN')",drug_name,drug_name
"('STOPTUSSIN', 'FYTO')",drug_name,drug_name
"('SERTRALIN', 'GENERICON', '50MG')",drug_name,drug_name
"('CONVULEX',)",drug_name,drug_name
"('BIOVITAL',)",drug_name,drug_name
"('THIAMINUM', 'CHLORIDUM')",drug_name,drug_name
"('STUGERON', 'FORTE')",drug_name,drug_name
"('PHYSIOTENS', '0,3')",drug_name,drug_name
"('KAMIREN', 'XL', '4', 'MG')",drug_name,drug_name
"('TUBERCULIN',)",drug_name,drug_name
"('ZYKADIA',)",drug_name,drug_name
"('CLOPIDOGREL', 'BGR')",drug_name,drug_name
"('CEREBYX',)",drug_name,drug_name
"('PERGONAL',)",drug_name,drug_name
"('MINIMS', 'TETRACAINE', 'HYDROCHLORIDE')",drug_name,drug_name
"('FINACEA',)",drug_name,drug_name
"('SENOSAL',)",drug_name,drug_name
"('BORTEZOMIB', 'TEVA')",drug_name,drug_name
"('ALPRAZOLAM', 'SANDOZ', '1MG')",drug_name,drug_name
"('SOLUVIT', 'N')",drug_name,drug_name
"('AZITHROMYCIN', 'SANDOZ', '250MG')",drug_name,drug_name
"('MORFIN', 'NYCOMED', '30', 'MG')",drug_name,drug_name
"('GLAUMAX',)",drug_name,drug_name
"('LAMICTAL', '200MG')",drug_name,drug_name
"('ROPISON', '5', 'MG')",drug_name,drug_name
"('IMATINIB', 'RANBAXY', '100', 'MG')",drug_name,drug_name
"('KLORPROMAN', '50mg')",drug_name,drug_name
"('IPREN', '200mg', 'bulk', 'tabl')",drug_name,drug_name
"('COLECALCIFEROL', 'RADAYDRUG', '800', 'RÜ')",drug_name,drug_name
"('NICOTINELL', 'MINT')",drug_name,drug_name
"('DIGIFAB',)",drug_name,drug_name
"('THERAFLU', 'FC')",drug_name,drug_name
"('AUGMENTIN',)",drug_name,drug_name
"('ELONTRIL',)",drug_name,drug_name
"('RANIBERL', '300', 'MG')",drug_name,drug_name
"('AZOPT',)",drug_name,drug_name
"('ESPRITAL', '30')",drug_name,drug_name
"('DIPHTHERIA', 'ANTITOXIN')",drug_name,drug_name
"('GORDIUS',)",drug_name,drug_name
"('DEXAMETHASON', 'KRKA')",drug_name,drug_name
"('OMEPRAZOL', 'SANDOZ', '10', 'MG')",drug_name,drug_name
"('ANAEMODORON',)",drug_name,drug_name
"('HUMALOG', 'MIX25', 'PEN')",drug_name,drug_name
"('YPSILA', '40', 'MG')",drug_name,drug_name
"('BENEPALI',)",drug_name,drug_name
"('VENLAFAXINE', 'SANDOZ', '37,5', 'MG')",drug_name,drug_name
"('PEDIAVEN', 'NN1')",drug_name,drug_name
"('COFFEINI-NATRII', 'BENZOAS')",drug_name,drug_name
"('CAPD/DPCA', '2', 'SLEEP', 'SAFE')",drug_name,drug_name
"('LINEZOLID', 'ACCORD')",drug_name,drug_name
"('DEXAMETHASON',)",drug_name,drug_name
"('FLUCONAZOL', '50', 'SLOVAKOFARMA')",drug_name,drug_name
"('PAROXETINE', 'ORION')",drug_name,drug_name
"('OLANZAPINE', 'ACCORD', '10', 'MG')",drug_name,drug_name
"('MORPHINE', 'SULFATE', 'INJECTION')",drug_name,drug_name
"('DIANEAL', 'PD1', 'GLUCOSE', '38,6', 'MG/ML')",drug_name,drug_name
"('SOLPADEINE', 'SOLUBLE')",drug_name,drug_name
"('LIPOFUNDIN', 'MCT/LCT', '10%')",drug_name,drug_name
"('NORDITROPIN', 'SIMPLEXX')",drug_name,drug_name
"('FARMORUBICIN', 'RAPID', 'DISSOLUTION', '50MG')",drug_name,drug_name
"('OSAVER', 'HCT', '40MG/12,5MG')",drug_name,drug_name
"('LOETTE',)",drug_name,drug_name
"('NICORETTE', 'MINT', 'GUM')",drug_name,drug_name
"('OLMESARTAN', 'MEDOXOMIL', '1A', 'PHARMA')",drug_name,drug_name
"('MYCOMAX', 'INF')",drug_name,drug_name
"('CIRRUS',)",drug_name,drug_name
"('CARBENICILLIN',)",drug_name,drug_name
"('CARTILAGO/MANDRAGORA', 'COMP')",drug_name,drug_name
"('LUTRATE', 'DEPOT', '22.5', 'MG')",drug_name,drug_name
"('MEMANTINE', 'MERZ')",drug_name,drug_name
"('ORUDIS',)",drug_name,drug_name
"('NALOXON-RATIOPHARM',)",drug_name,drug_name
"('VIDEX',)",drug_name,drug_name
"('HEPAGEL',)",drug_name,drug_name
"('NALOXON', 'INRESA')",drug_name,drug_name
"('BYOL', '10MG')",drug_name,drug_name
"('INFANRIX', 'HepB')",drug_name,drug_name
"('EFIENT',)",drug_name,drug_name
"('SLOVALGIN', '30', 'RETARD')",drug_name,drug_name
"('OLPRESSOR', '40', 'MG')",drug_name,drug_name
"('IMATINIB', 'LABORATORIOS', 'LICONSA')",drug_name,drug_name
"('FOSCAVIR',)",drug_name,drug_name
"('ELLAONE',)",drug_name,drug_name
"('SERECOR', 'LP')",drug_name,drug_name
"('LINOLA-H', 'N')",drug_name,drug_name
"('SYSTEN', '25')",drug_name,drug_name
"('ISONIAZIDA', 'ATB')",drug_name,drug_name
"('VENDAL', 'RETARD', '10', 'MG')",drug_name,drug_name
"('DESPRA', '15', 'MG')",drug_name,drug_name
"('TACROLIMUS', 'PHARMASWISS', '1MG')",drug_name,drug_name
"('KANAMYCINE',)",drug_name,drug_name
"('SIMVAGAMMA', '5MG')",drug_name,drug_name
"('ATROPINE', 'PFS')",drug_name,drug_name
"('SIMVAGAMMA', '10MG')",drug_name,drug_name
"('TIBERAL',)",drug_name,drug_name
"('FAMCICLOVIR', '-', 'TEVA')",drug_name,drug_name
"('DOCETAXEL', 'WINTHROP')",drug_name,drug_name
"('Liquigen',)",drug_name,drug_name
"('AWESTATIN', '5MG')",drug_name,drug_name
"('MUCOFLUID',)",drug_name,drug_name
"('ADJUPANRIX',)",drug_name,drug_name
"('HYCAMTIN',)",drug_name,drug_name
"('PAIDOFLOR',)",drug_name,drug_name
"('OLANZAPINE', 'POLPHARMA')",drug_name,drug_name
"('PALEXIA', 'RETARD')",drug_name,drug_name
"('BRAVELLE',)",drug_name,drug_name
"('AMINOPHYLLINE',)",drug_name,drug_name
"('NUVARING',)",drug_name,drug_name
"('IMUNOGLOBULIN', 'PROTIV', 'HEPATITISA', 'B,', 'LJUDSKI')",drug_name,drug_name
"('COSENTYX',)",drug_name,drug_name
"('VELPHORO',)",drug_name,drug_name
"('ARIPSAN', '10', 'MG')",drug_name,drug_name
"('WILATE', '500')",drug_name,drug_name
"('AUBAGIO',)",drug_name,drug_name
"('LETIZEN',)",drug_name,drug_name
"('PEDIAVEN', 'NN2')",drug_name,drug_name
"('BETACORTON', 'S')",drug_name,drug_name
"('NEO-ANGIN',)",drug_name,drug_name
"('SANCUSO',)",drug_name,drug_name
"('OKSALIPLATIIN', 'MEDAC')",drug_name,drug_name
"('RASAGILINE', 'ACCORD')",drug_name,drug_name
"('FENIVIR',)",drug_name,drug_name
"('COENZYME', 'COMPOSITUM', 'AMPULLEN')",drug_name,drug_name
"('PHLEXY-10', 'DRINK', 'MIX')",drug_name,drug_name
"('EZICLEN',)",drug_name,drug_name
"('SURESTICK',)",drug_name,drug_name
"('DONEPEZIL', 'MITHRIDATUM')",drug_name,drug_name
"('DICLAC', '1%')",drug_name,drug_name
"('LEVVIAX',)",drug_name,drug_name
"('RADEDORM',)",drug_name,drug_name
"('TOBRAMYCIN', 'TEVA')",drug_name,drug_name
"('BRONCHOPRONT', 'LIQUID')",drug_name,drug_name
"('QUETIAPINE', 'ACTAVIS', '100MG')",drug_name,drug_name
"('CYTOTEC',)",drug_name,drug_name
"('ROSUVASTATIN', 'KRKA', '30', 'MG')",drug_name,drug_name
"('IBANDRONIC', 'ACID', 'PORTFARMA')",drug_name,drug_name
"('ESOMEPRAZOLE', 'HOSPIRA')",drug_name,drug_name
"('CALCIUMACETAT-NEFRO',)",drug_name,drug_name
"('VELMETIA',)",drug_name,drug_name
"('DEPO-PROVERA',)",drug_name,drug_name
"('FENOFIX', '67')",drug_name,drug_name
"('BETAXA', '20')",drug_name,drug_name
"('VEPICOMBIN', 'NOVUM', '85', '000TÜ/ML')",drug_name,drug_name
"('FENTANYL-RICHTER',)",drug_name,drug_name
"('IMVEL',)",drug_name,drug_name
"('DEPOT-HAL', 'F.I.T', 'alustusravi')",drug_name,drug_name
"('TAMSULOSIN', 'SYNTHON')",drug_name,drug_name
"('Codeinum', 'purum')",drug_name,drug_name
"('ZEMPLAR',)",drug_name,drug_name
"('CLINDAMYCIN', '-', 'MIP', '300')",drug_name,drug_name
"('PANDEMIC', 'INFLUENZA', 'VACCINE', 'H5N1', 'BAXTER')",drug_name,drug_name
"('SYSTEN', 'SEQUI')",drug_name,drug_name
"('PAROXAT',)",drug_name,drug_name
"('SERTRALINE-TEVA', '100', 'MG')",drug_name,drug_name
"('CLOPHELIN-M',)",drug_name,drug_name
"('LAMIVUDINE', 'TEVA')",drug_name,drug_name
"('DULOXETINE', 'BOEHRINGER', 'INGELHEIM')",drug_name,drug_name
"('DONEPEZIL', '-', 'TEVA', '5', 'MG')",drug_name,drug_name
"('TRAMADOLOR',)",drug_name,drug_name
"('FINALGON',)",drug_name,drug_name
"('CO-OLIMESTRA',)",drug_name,drug_name
"('PK-MERZ', '100', 'MG')",drug_name,drug_name
"('ALBUNORM', '40', 'G/L')",drug_name,drug_name
"('MEMANTINE', 'APOTEX', '20', 'MG')",drug_name,drug_name
"('IPECACUANA',)",drug_name,drug_name
"('BACTIFLOX', 'LACTAB', '500', 'MG')",drug_name,drug_name
"('EVICEL',)",drug_name,drug_name
"('GUTRON', 'TABL', '5mg')",drug_name,drug_name
"('LERCANDRO', '10', 'MG')",drug_name,drug_name
"('TOPOTECAN', 'KABI', '4', 'MG')",drug_name,drug_name
