_phrase_,grammar_symbol,value
"('thyroid', 'preparations')",drug_name,drug_name
"('amülaas',)",drug_name,drug_name
"('moxisylytum',)",drug_name,drug_name
"('klebopriid',)",drug_name,drug_name
"('abilify', 'maintena')",drug_name,drug_name
"('oleum', 'ricini')",drug_name,drug_name
"('teised', 'ümarusside', 'vastased', 'ained')",drug_name,drug_name
"('alexan',)",drug_name,drug_name
"('phlexy-10', 'drink', 'mix')",drug_name,drug_name
"('valdecoxibum',)",drug_name,drug_name
"('lesinurad',)",drug_name,drug_name
"('serum', 'antidiphterique')",drug_name,drug_name
"('cirrus',)",drug_name,drug_name
"('encephalitis', 'vaccines')",drug_name,drug_name
"('yarina',)",drug_name,drug_name
"('senade',)",drug_name,drug_name
"('atsetüülkoliinkloriid',)",drug_name,drug_name
"('ringera-laktats', 'skidums', 'infuzijam')",drug_name,drug_name
"('methoserpidine',)",drug_name,drug_name
"('bramitob',)",drug_name,drug_name
"('becaplerminum',)",drug_name,drug_name
"('vilanterolum+fluticasonum', 'furoas')",drug_name,drug_name
"('piperasiini', 'struktuuriga', 'fenotiasiinid')",drug_name,drug_name
"('nifurtoinool',)",drug_name,drug_name
"('acetylcholini', 'chloridum')",drug_name,drug_name
"('ciclobendazolum',)",drug_name,drug_name
"('other', 'sclerosing', 'agents')",drug_name,drug_name
"('somavert',)",drug_name,drug_name
"('memantine',)",drug_name,drug_name
"('noxytiolinum',)",drug_name,drug_name
"('collagen',)",drug_name,drug_name
"('levnibiot',)",drug_name,drug_name
"('desmopressin',)",drug_name,drug_name
"('fluconazole', 'sandoz', '50mg')",drug_name,drug_name
"('doksakuurkloriid',)",drug_name,drug_name
"('piperacillin/tazobactam', 'teva', '4000mg/500mg')",drug_name,drug_name
"('glimepiride', 'winthrop', '2', 'mg')",drug_name,drug_name
"('brilliant', 'green', 'valentis')",drug_name,drug_name
"('paikselt', 'kasutatavad', 'preparaadid', 'liigese-', 'ja', 'lihasevalude', 'korral')",drug_name,drug_name
"('cinepazidum',)",drug_name,drug_name
"('dantroleen', 'ja', 'selle', 'derivaadid')",drug_name,drug_name
"('rispolept', 'consta', '50mg')",drug_name,drug_name
"('tolnaftaat',)",drug_name,drug_name
"('sulfametoxydiazine',)",drug_name,drug_name
"('panangin',)",drug_name,drug_name
"('kloormidasool',)",drug_name,drug_name
"('antibiootikum',)",drug_name,drug_name
"('dalteparinum', 'natricum')",drug_name,drug_name
"('thallium', '(201tl)', 'chloride')",drug_name,drug_name
"('technetium', '(99m', 'tc)', 'oxidronas')",drug_name,drug_name
"('hydroxocobalaminum',)",drug_name,drug_name
"('gonadotropin-releasing', 'hormones')",drug_name,drug_name
"('porfimer', 'sodium')",drug_name,drug_name
"('candesartan', 'hct', 'actavis')",drug_name,drug_name
"('pergoveris',)",drug_name,drug_name
"('novocainamid',)",drug_name,drug_name
"('guanoclor',)",drug_name,drug_name
"('nialamiid',)",drug_name,drug_name
"('hydroxyethylii', 'salicylas')",drug_name,drug_name
"('esomeprazole', 'actavis')",drug_name,drug_name
"('thioxanthene', 'derivatives')",drug_name,drug_name
"('dupixent',)",drug_name,drug_name
"('chlormethine',)",drug_name,drug_name
"('opioidanesteetikumid',)",drug_name,drug_name
"('mutamycin',)",drug_name,drug_name
"('arketis', '10', 'mg')",drug_name,drug_name
"('kloorfenesiin',)",drug_name,drug_name
"('viread',)",drug_name,drug_name
"('digitoksiin',)",drug_name,drug_name
"('acidum', 'niflumicum')",drug_name,drug_name
"('arbutamine',)",drug_name,drug_name
"('muro', '128', '5%', 'ointment')",drug_name,drug_name
"('insulin', 'human')",drug_name,drug_name
"('iron', '(iii)-hydroxide', 'dextran', 'complex')",drug_name,drug_name
"('firazyr',)",drug_name,drug_name
"('leukoscan',)",drug_name,drug_name
"('tachocomb',)",drug_name,drug_name
"('etoricoxib', 'zentiva', '30', 'mg')",drug_name,drug_name
"('encainide',)",drug_name,drug_name
"('trogran', '75mg')",drug_name,drug_name
"('kenacort', 'retard')",drug_name,drug_name
"('sibutramine', 'teva')",drug_name,drug_name
"('cefotetanum',)",drug_name,drug_name
"('trihexyphenidyl',)",drug_name,drug_name
"('other', 'hem', 'products')",drug_name,drug_name
"('teised', 'kõhukinnisuse', 'vastased', 'ained')",drug_name,drug_name
"('antipsoriatics',)",drug_name,drug_name
"('physioneal', '40', 'clear-flex', 'glucose', '13,6', 'mg/ml')",drug_name,drug_name
"('rufloxacinum',)",drug_name,drug_name
"('carbomerum',)",drug_name,drug_name
"('flavamed', '30mg', '/', '5', 'ml')",drug_name,drug_name
"('glimepirid', 'hexal', '2', 'mg', 'tabletid')",drug_name,drug_name
"('tsinolasepaam',)",drug_name,drug_name
"('nulojix',)",drug_name,drug_name
"('dihydralazine',)",drug_name,drug_name
"('irinotecanum',)",drug_name,drug_name
"('atorvastatin+amlodipine',)",drug_name,drug_name
"('buprenorphine',)",drug_name,drug_name
"('opipramool',)",drug_name,drug_name
"('paclitaxel', 'actavis')",drug_name,drug_name
"('bupensan',)",drug_name,drug_name
"('karbaamhappe', 'estrid')",drug_name,drug_name
"('escitalopram', 'pfizer')",drug_name,drug_name
"('dexamethason', 'jenapharm')",drug_name,drug_name
"('birch', 'bark', 'extract')",drug_name,drug_name
"('clocortolone',)",drug_name,drug_name
"('lusopress',)",drug_name,drug_name
"('silver', 'nitrate')",drug_name,drug_name
"('insulin', 'human', 'winthrop', 'comb', '30')",drug_name,drug_name
"('telbivudinum',)",drug_name,drug_name
"('oftalmoloogias', 'kasutatavad', 'ained')",drug_name,drug_name
"('aripiprazole', 'pharmathen')",drug_name,drug_name
"('sinemet', 'cr', '50/200', 'mg')",drug_name,drug_name
"('valproic', 'acid')",drug_name,drug_name
"('exjade',)",drug_name,drug_name
"('donesyn', '10', 'mg')",drug_name,drug_name
"('esmocard', '10', 'mg/ml')",drug_name,drug_name
"('erdosteinum',)",drug_name,drug_name
"('acidum', 'tranexamicum')",drug_name,drug_name
"('etkloorvünool',)",drug_name,drug_name
"('mazindolum',)",drug_name,drug_name
"('multivitamins+calcium', 'hydrophosphate')",drug_name,drug_name
"('antibiotics', 'and', 'chemotherapeutics', 'for', 'dermatological', 'use')",drug_name,drug_name
"('calcium', 'homeostasis')",drug_name,drug_name
"('pediaven', 'g25')",drug_name,drug_name
"('levomepromazine', 'orion')",drug_name,drug_name
"('zitraval',)",drug_name,drug_name
"('thiazides,', 'combinations', 'with', 'psycholeptics', 'and/or', 'analgesics')",drug_name,drug_name
"('b-vitamiin',)",drug_name,drug_name
"('benzocainum+mentholum',)",drug_name,drug_name
"('ultiva',)",drug_name,drug_name
"('cimetidins', '400', 'mg')",drug_name,drug_name
"('irinotecan', 'accord')",drug_name,drug_name
"('phenindamine',)",drug_name,drug_name
"('calcii', 'chloridum', 'dihydricum+magnesii', 'chloridum', 'hexahydricum+natrii', 'chloridum+natrii', 'hydrogenocarbonas+kalii', 'chloridum+dinatrii', 'phosphas', 'dihydricus')",drug_name,drug_name
"('mesporin', '1000', 'i.m.')",drug_name,drug_name
"('famotidin', '40-sl')",drug_name,drug_name
"('bortezomib', 'norameda')",drug_name,drug_name
"('mvasi',)",drug_name,drug_name
"('glutaminum',)",drug_name,drug_name
"('penamecillinum',)",drug_name,drug_name
"('aminohapped+glükoos',)",drug_name,drug_name
"('chirocaine', '50mg')",drug_name,drug_name
"('thiaminum', 'chloridum')",drug_name,drug_name
"('other', 'estrogens')",drug_name,drug_name
"('akriflaviinkloriid',)",drug_name,drug_name
"('fibrinolysin', '(human)+dornase', 'alfa')",drug_name,drug_name
"('humaject', '70/30')",drug_name,drug_name
"('norditropin', '12iu')",drug_name,drug_name
"('teiste', 'vitamiinide', 'kombinatsioonid')",drug_name,drug_name
"('methylergometrine',)",drug_name,drug_name
"('dinitrogenii', 'oxidum+oxygenum')",drug_name,drug_name
"('amööbivastased', 'ja', 'teiste', 'algloomade', 'vastased', 'ained')",drug_name,drug_name
"('naphazolinum+antazolinum',)",drug_name,drug_name
"('adrenaline',)",drug_name,drug_name
"('tolcapone',)",drug_name,drug_name
"('galazolin',)",drug_name,drug_name
"('dapsonum',)",drug_name,drug_name
"('sydnopharm', 'tabl.', '2mg', 'n30')",drug_name,drug_name
"('alutard', 'sq', 'tree', 'pollens')",drug_name,drug_name
"('pirprofen',)",drug_name,drug_name
"('morphine', '1%')",drug_name,drug_name
"('teised', 'analgeetikumid', 'ja', 'antipüreetikumid')",drug_name,drug_name
"('kivexa',)",drug_name,drug_name
"('bioflavonoidid',)",drug_name,drug_name
"('boric', 'acid')",drug_name,drug_name
"('bergapteen',)",drug_name,drug_name
"('bukladesiin',)",drug_name,drug_name
"('pan-oxacillin',)",drug_name,drug_name
"('ciprofloxacin', 'sandoz', '250mg')",drug_name,drug_name
"('simbrinza',)",drug_name,drug_name
"('natrii', 'nitris')",drug_name,drug_name
"('other', 'antipsoriatics', 'for', 'systemic', 'use')",drug_name,drug_name
"('acidum', 'thiocticum')",drug_name,drug_name
"('naatriumrevipariin',)",drug_name,drug_name
"('ornipressiin',)",drug_name,drug_name
"('imovax', 'd.t.', 'adult')",drug_name,drug_name
"('tramadol+dexketoprofen',)",drug_name,drug_name
"('etamiphyllinum',)",drug_name,drug_name
"('raud(ii)aspartaat',)",drug_name,drug_name
"('ibuparol',)",drug_name,drug_name
"('monuril', '3000', 'granulat')",drug_name,drug_name
"('tasosartanum',)",drug_name,drug_name
"('carsil', 'drg.', '35mg', 'n80')",drug_name,drug_name
"('chlorhexidine',)",drug_name,drug_name
"('motilium',)",drug_name,drug_name
"('bosentan', 'norameda', '62,5', 'mg')",drug_name,drug_name
"('angio-injeel', 'ampulen')",drug_name,drug_name
"('kebuzone',)",drug_name,drug_name
"('podagravastased', 'preparaadid')",drug_name,drug_name
"('immunate', '500', 'rü/375', 'rü')",drug_name,drug_name
"('doppelherz', 'aktiv', 'vitamin', 'e', 'forte')",drug_name,drug_name
"('metoprolol+felodipine',)",drug_name,drug_name
"('ganirelix',)",drug_name,drug_name
"('citalopram', '-', 'teva', '20mg')",drug_name,drug_name
"('methyli', 'salicylas+terebinthini', 'aetheroleum+extract', 'from', 'capsicum', 'annum', 'l')",drug_name,drug_name
"('sofosbuvirum',)",drug_name,drug_name
"('onelar',)",drug_name,drug_name
"('lidocaine+epinephrine',)",drug_name,drug_name
"('galactose+palmitic', 'acid')",drug_name,drug_name
"('phenylin',)",drug_name,drug_name
"('canocord', '16', 'mg')",drug_name,drug_name
"('irfen', 'quiktabs', '200', 'mg')",drug_name,drug_name
"('oxytocin', 'and', 'analogues')",drug_name,drug_name
"('dienogest+estradiol',)",drug_name,drug_name
"('serotoniini', 'antagonistid')",drug_name,drug_name
"('trazodonum',)",drug_name,drug_name
"('meditsiiniline', 'dilämmastikoksiid')",drug_name,drug_name
"('antazoline',)",drug_name,drug_name
"('tmc114',)",drug_name,drug_name
"('desmopressinum',)",drug_name,drug_name
"('plavocorin',)",drug_name,drug_name
"('nurofen', 'forte', 'express')",drug_name,drug_name
"('estraderm', 'tts', '100')",drug_name,drug_name
"('diprophyllinum',)",drug_name,drug_name
"('erythromycinum',)",drug_name,drug_name
"('viral', 'vaccines')",drug_name,drug_name
"('penicilin',)",drug_name,drug_name
"('butobarbitalum',)",drug_name,drug_name
"('palonosetron',)",drug_name,drug_name
"('zolpidemum',)",drug_name,drug_name
"('aminophyllinum',)",drug_name,drug_name
"('aubagio',)",drug_name,drug_name
"('olanzapine', 'pliva')",drug_name,drug_name
"('phenylephrine+ketorolac',)",drug_name,drug_name
"('haloperidol', 'decanoate-richter')",drug_name,drug_name
"('antihistamiinsed', 'ained', 'paikseks', 'kasutamiseks')",drug_name,drug_name
"('methyl', 'salicylate+turpentine', 'oil+extract', 'from', 'capsicum', 'annum', 'l')",drug_name,drug_name
"('difluprednaat',)",drug_name,drug_name
"('nitrogen', 'mustard', 'analogues')",drug_name,drug_name
"('hydrazinophthalazine', 'derivatives', 'and', 'diuretics')",drug_name,drug_name
"('despra', '20', 'mg')",drug_name,drug_name
"('enalapril', 'hct', '1a', 'pharma', '20/12,5mg')",drug_name,drug_name
"('gelatine+sodium', 'chloride+potassium', 'chloride+magnesium', 'chloride+sodium', 'lactate')",drug_name,drug_name
"('estradiolum', '+prednisolonum')",drug_name,drug_name
"('follitropin', 'alfa+lutropin', 'alfa')",drug_name,drug_name
"('fenoterolum',)",drug_name,drug_name
"('dexetimide',)",drug_name,drug_name
"('diisoprominum',)",drug_name,drug_name
"('procoralan',)",drug_name,drug_name
"('plestal',)",drug_name,drug_name
"('emzok',)",drug_name,drug_name
"('other', 'drugs', 'for', 'functional', 'gastrointestinal', 'disorders')",drug_name,drug_name
"('olanzapine', 'teva')",drug_name,drug_name
"('apo-k',)",drug_name,drug_name
"('cordiamin',)",drug_name,drug_name
"('diclofenac', '100', 'stada', 'retard')",drug_name,drug_name
"('torasemide', 'hexal')",drug_name,drug_name
"('lämmastikhape',)",drug_name,drug_name
"('pefloxacinum',)",drug_name,drug_name
"('glucose', '400mg/ml')",drug_name,drug_name
"('aluminium', 'chloride')",drug_name,drug_name
"('octaplas', 'a')",drug_name,drug_name
"('drugs', 'for', 'peptic', 'ulcer', 'and', 'gastro-oesophageal', 'reflux', 'disease', '(gord)')",drug_name,drug_name
"('keto',)",drug_name,drug_name
"('glycine+puudu_inglise',)",drug_name,drug_name
"('natrii', 'propionas')",drug_name,drug_name
"('glucarpidase',)",drug_name,drug_name
"('metalyse',)",drug_name,drug_name
"('polymyxin', 'b+neomycin+gramicidin')",drug_name,drug_name
"('riluzole', 'actavis')",drug_name,drug_name
"('colextranum',)",drug_name,drug_name
"('monoclonal', 'antibodies')",drug_name,drug_name
"('levviax',)",drug_name,drug_name
"('candesartan', 'hct-ratiopharm')",drug_name,drug_name
"('streptomycin', 'sulphate')",drug_name,drug_name
"('methaqualone',)",drug_name,drug_name
"('immune', 'sera')",drug_name,drug_name
"('other', 'systemic', 'drugs', 'for', 'obstructive', 'airway', 'diseases')",drug_name,drug_name
"('nintedanib',)",drug_name,drug_name
"('ring', 'n', 'tablets')",drug_name,drug_name
"('trandate', 'injection')",drug_name,drug_name
"('irinotecan', 'mylan')",drug_name,drug_name
"('pandemrix',)",drug_name,drug_name
"('efedriin+kofeiin',)",drug_name,drug_name
"('eribulinum',)",drug_name,drug_name
"('glucose', 'b.', 'braun', '5%')",drug_name,drug_name
"('mikanisal',)",drug_name,drug_name
"('kortikosteroidid', 'süsteemseks', 'kasutamiseks,', 'kombinatsioonid')",drug_name,drug_name
"('enahexal', 'comp', '20', 'mg/12,5', 'mg')",drug_name,drug_name
"('hüdroksüetüülsalitsülaat',)",drug_name,drug_name
"('diphenadione',)",drug_name,drug_name
"('nivolumab', 'bms')",drug_name,drug_name
"('isdn-ratiopharm', '40', 'mg')",drug_name,drug_name
"('sartens', 'plus', '100/25', 'mg')",drug_name,drug_name
"('triflupromazine',)",drug_name,drug_name
"('carvedilol', 'genericon', '6,25', 'mg')",drug_name,drug_name
"('atenodeks', '25', 'mg', 'tabletes')",drug_name,drug_name
"('fampridine',)",drug_name,drug_name
"('epirubicin', 'hospira', '2', 'mg/ml')",drug_name,drug_name
"('clindamycin', '-', 'mip', '150')",drug_name,drug_name
"('urticaria',)",drug_name,drug_name
"('hüdroksüprogesteroon',)",drug_name,drug_name
"('cosentyx',)",drug_name,drug_name
"('isopropyl', 'alcohol')",drug_name,drug_name
"('resorcinol',)",drug_name,drug_name
"('phenylmercuric', 'borate')",drug_name,drug_name
"('liprolog', 'junior', 'kwikpen')",drug_name,drug_name
"('olssa',)",drug_name,drug_name
"('atenodeks', '50', 'mg', 'tabletes')",drug_name,drug_name
"('e.', 'coli', 'strain', 'nissle', '1917')",drug_name,drug_name
"('midekamütsiin',)",drug_name,drug_name
"('uv-kiirguse', 'eest', 'kaitsvad', 'preparaadid', 'süsteemseks', 'kasutamiseks')",drug_name,drug_name
"('bosentan', 'sandoz')",drug_name,drug_name
"('efexor', '75', 'mg')",drug_name,drug_name
"('milona-6',)",drug_name,drug_name
"('bronchial', 'fix')",drug_name,drug_name
"('kortikosteroidide', 'derivaadid')",drug_name,drug_name
"('agents', 'acting', 'on', 'the', 'renin-angiotensin', 'system')",drug_name,drug_name
"('tramadol', 'stada')",drug_name,drug_name
"('levodopa', '+carbidopa')",drug_name,drug_name
"('technetium', '(99mtc)', 'tekrotyd')",drug_name,drug_name
"('nateglinide',)",drug_name,drug_name
"('nikethamide',)",drug_name,drug_name
"('pheburane',)",drug_name,drug_name
"('pheneticillinum',)",drug_name,drug_name
"('pollinex', 'trees', 'extension', 'course')",drug_name,drug_name
"('etizolam',)",drug_name,drug_name
"('diloxanidum',)",drug_name,drug_name
"('paracetamol+promethazine+dextromethorphan',)",drug_name,drug_name
"('biltricide',)",drug_name,drug_name
"('barium', 'comp')",drug_name,drug_name
"('metoksüfluraan',)",drug_name,drug_name
"('paclitaxel', 'ebewe')",drug_name,drug_name
"('acetylsalicylic', 'acid', '+metoclopramide')",drug_name,drug_name
"('rabakir',)",drug_name,drug_name
"('osigraft',)",drug_name,drug_name
"('paracetamolum+ibuprofenum',)",drug_name,drug_name
"('mesulfen',)",drug_name,drug_name
"('intestinal', 'antiinflammatory', 'agents')",drug_name,drug_name
"('flemoxin', 'solutab')",drug_name,drug_name
"('vasoprotektorid',)",drug_name,drug_name
"('teised', 'tuberkuloosi', 'raviks', 'kasutatavad', 'ained')",drug_name,drug_name
"('heparinum', 'natricum+aescinum+epl', 'substants')",drug_name,drug_name
"('combinations', 'of', 'antibacterials')",drug_name,drug_name
"('demegestone',)",drug_name,drug_name
"('tobramycin',)",drug_name,drug_name
"('alendroonhape+alfakaltsidool',)",drug_name,drug_name
"('alefaceptum',)",drug_name,drug_name
"('lidocaine+cetylpyridinium', 'chloride')",drug_name,drug_name
"('dihydropyridine', 'derivatives')",drug_name,drug_name
"('ampril', '10', 'mg')",drug_name,drug_name
"('second-generation', 'cephalosporins')",drug_name,drug_name
"('human', 'anti-d', 'immunoglobulin')",drug_name,drug_name
"('triveram', '10mg/5mg/5mg')",drug_name,drug_name
"('duaklir', 'genuair')",drug_name,drug_name
"('imprida',)",drug_name,drug_name
"('dtpa-mtck-4',)",drug_name,drug_name
"('glikoze', '5%', 'skidums', 'infuzijam')",drug_name,drug_name
"('apo-sulfatrim',)",drug_name,drug_name
"('interferon', 'alfa-2a')",drug_name,drug_name
"('cefdinir',)",drug_name,drug_name
"('pasireotidum',)",drug_name,drug_name
"('nicethamidum',)",drug_name,drug_name
"('laste', 'eritoidud')",drug_name,drug_name
"('aztreonam',)",drug_name,drug_name
"('drugs', 'used', 'in', 'benign', 'prostatic', 'hypertrophy')",drug_name,drug_name
"('dapoxetinum',)",drug_name,drug_name
"('sodium', 'amidotrizoate+meglumine', 'amidotrizoate')",drug_name,drug_name
"('aceterin',)",drug_name,drug_name
"('teva-ketoconazole',)",drug_name,drug_name
"('cefotaxime',)",drug_name,drug_name
"('fortrans',)",drug_name,drug_name
"('hydroxycarbamidum',)",drug_name,drug_name
"('peroxides',)",drug_name,drug_name
"('hexachlorophenum',)",drug_name,drug_name
"('metronidozol',)",drug_name,drug_name
"('furosemide+spironolactone',)",drug_name,drug_name
"('zorubicinum',)",drug_name,drug_name
"('emtricitabine/tenofovir', 'disoproxil', 'krka')",drug_name,drug_name
"('pulmoclase',)",drug_name,drug_name
"('flavamed', 'vaarikas')",drug_name,drug_name
"('insuman', 'comb', '25')",drug_name,drug_name
"('methyldopum',)",drug_name,drug_name
"('blinatumomabum',)",drug_name,drug_name
"('fosfocina',)",drug_name,drug_name
"('prubeven',)",drug_name,drug_name
"('estradot', '75')",drug_name,drug_name
"('lanatosidum', 'c')",drug_name,drug_name
"('jentadueto',)",drug_name,drug_name
"('mitomycinum',)",drug_name,drug_name
"('digoxin',)",drug_name,drug_name
"('hydromorphone',)",drug_name,drug_name
