_regex_pattern_,grammar_symbol,value,_group_,_priority_
atsetüülkoliinkloriid,drug_name,drug_name,0,0
ringera-laktats skidums infuzijam,drug_name,drug_name,0,0
methoserpidine,drug_name,drug_name,0,0
bramitob,drug_name,drug_name,0,0
becaplerminum,drug_name,drug_name,0,0
vilanterolum\+fluticasonum furoas,drug_name,drug_name,0,0
piperasiini struktuuriga fenotiasiinid,drug_name,drug_name,0,0
nifurtoinool,drug_name,drug_name,0,0
acetylcholini chloridum,drug_name,drug_name,0,0
ciclobendazolum,drug_name,drug_name,0,0
other sclerosing agents,drug_name,drug_name,0,0
somavert,drug_name,drug_name,0,0
memantine,drug_name,drug_name,0,0
noxytiolinum,drug_name,drug_name,0,0
collagen,drug_name,drug_name,0,0
levnibiot,drug_name,drug_name,0,0
desmopressin,drug_name,drug_name,0,0
fluconazole sandoz 50mg,drug_name,drug_name,0,0
doksakuurkloriid,drug_name,drug_name,0,0
piperacillin/tazobactam teva 4000mg/500mg,drug_name,drug_name,0,0
glimepiride winthrop 2 mg,drug_name,drug_name,0,0
brilliant green valentis,drug_name,drug_name,0,0
cinepazidum,drug_name,drug_name,0,0
dantroleen ja selle derivaadid,drug_name,drug_name,0,0
rispolept consta 50mg,drug_name,drug_name,0,0
tolnaftaat,drug_name,drug_name,0,0
sulfametoxydiazine,drug_name,drug_name,0,0
panangin,drug_name,drug_name,0,0
kloormidasool,drug_name,drug_name,0,0
antibiootikum,drug_name,drug_name,0,0
dalteparinum natricum,drug_name,drug_name,0,0
thallium \(201tl\) chloride,drug_name,drug_name,0,0
technetium \(99m tc\) oxidronas,drug_name,drug_name,0,0
hydroxocobalaminum,drug_name,drug_name,0,0
gonadotropin-releasing hormones,drug_name,drug_name,0,0
porfimer sodium,drug_name,drug_name,0,0
candesartan hct actavis,drug_name,drug_name,0,0
pergoveris,drug_name,drug_name,0,0
novocainamid,drug_name,drug_name,0,0
guanoclor,drug_name,drug_name,0,0
nialamiid,drug_name,drug_name,0,0
hydroxyethylii salicylas,drug_name,drug_name,0,0
esomeprazole actavis,drug_name,drug_name,0,0
thioxanthene derivatives,drug_name,drug_name,0,0
dupixent,drug_name,drug_name,0,0
chlormethine,drug_name,drug_name,0,0
opioidanesteetikumid,drug_name,drug_name,0,0
mutamycin,drug_name,drug_name,0,0
arketis 10 mg,drug_name,drug_name,0,0
kloorfenesiin,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])viread($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
digitoksiin,drug_name,drug_name,0,0
acidum niflumicum,drug_name,drug_name,0,0
arbutamine,drug_name,drug_name,0,0
muro 128 5% ointment,drug_name,drug_name,0,0
insulin human,drug_name,drug_name,0,0
iron \(iii\)-hydroxide dextran complex,drug_name,drug_name,0,0
firazyr,drug_name,drug_name,0,0
leukoscan,drug_name,drug_name,0,0
tachocomb,drug_name,drug_name,0,0
etoricoxib zentiva 30 mg,drug_name,drug_name,0,0
encainide,drug_name,drug_name,0,0
trogran 75mg,drug_name,drug_name,0,0
kenacort retard,drug_name,drug_name,0,0
sibutramine teva,drug_name,drug_name,0,0
cefotetanum,drug_name,drug_name,0,0
trihexyphenidyl,drug_name,drug_name,0,0
other hem products,drug_name,drug_name,0,0
teised kõhukinnisuse vastased ained,drug_name,drug_name,0,0
"physioneal 40 clear-flex glucose 13,6 mg/ml",drug_name,drug_name,0,0
rufloxacinum,drug_name,drug_name,0,0
carbomerum,drug_name,drug_name,0,0
flavamed 30mg / 5 ml,drug_name,drug_name,0,0
glimepirid hexal 2 mg tabletid,drug_name,drug_name,0,0
tsinolasepaam,drug_name,drug_name,0,0
nulojix,drug_name,drug_name,0,0
dihydralazine,drug_name,drug_name,0,0
irinotecanum,drug_name,drug_name,0,0
atorvastatin\+amlodipine,drug_name,drug_name,0,0
buprenorphine,drug_name,drug_name,0,0
opipramool,drug_name,drug_name,0,0
paclitaxel actavis,drug_name,drug_name,0,0
bupensan,drug_name,drug_name,0,0
karbaamhappe estrid,drug_name,drug_name,0,0
escitalopram pfizer,drug_name,drug_name,0,0
dexamethason jenapharm,drug_name,drug_name,0,0
birch bark extract,drug_name,drug_name,0,0
clocortolone,drug_name,drug_name,0,0
lusopress,drug_name,drug_name,0,0
silver nitrate,drug_name,drug_name,0,0
insulin human winthrop comb 30,drug_name,drug_name,0,0
telbivudinum,drug_name,drug_name,0,0
aripiprazole pharmathen,drug_name,drug_name,0,0
sinemet cr 50/200 mg,drug_name,drug_name,0,0
valproic acid,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])exjade($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
donesyn 10 mg,drug_name,drug_name,0,0
esmocard 10 mg/ml,drug_name,drug_name,0,0
erdosteinum,drug_name,drug_name,0,0
acidum tranexamicum,drug_name,drug_name,0,0
etkloorvünool,drug_name,drug_name,0,0
mazindolum,drug_name,drug_name,0,0
multivitamins\+calcium hydrophosphate,drug_name,drug_name,0,0
pediaven g25,drug_name,drug_name,0,0
levomepromazine orion,drug_name,drug_name,0,0
zitraval,drug_name,drug_name,0,0
"thiazides, combinations with psycholeptics and/or analgesics",drug_name,drug_name,0,0
b-vitamiin,drug_name,drug_name,0,0
benzocainum\+mentholum,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])ultiva($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
cimetidins 400 mg,drug_name,drug_name,0,0
irinotecan accord,drug_name,drug_name,0,0
phenindamine,drug_name,drug_name,0,0
calcii chloridum dihydricum\+magnesii chloridum hexahydricum\+natrii chloridum\+natrii hydrogenocarbonas\+kalii chloridum\+dinatrii phosphas dihydricus,drug_name,drug_name,0,0
mesporin 1000 i\.m\.,drug_name,drug_name,0,0
famotidin 40-sl,drug_name,drug_name,0,0
bortezomib norameda,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])mvasi($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
glutaminum,drug_name,drug_name,0,0
penamecillinum,drug_name,drug_name,0,0
aminohapped\+glükoos,drug_name,drug_name,0,0
chirocaine 50mg,drug_name,drug_name,0,0
thiaminum chloridum,drug_name,drug_name,0,0
other estrogens,drug_name,drug_name,0,0
akriflaviinkloriid,drug_name,drug_name,0,0
fibrinolysin \(human\)\+dornase alfa,drug_name,drug_name,0,0
humaject 70/30,drug_name,drug_name,0,0
norditropin 12iu,drug_name,drug_name,0,0
methylergometrine,drug_name,drug_name,0,0
dinitrogenii oxidum\+oxygenum,drug_name,drug_name,0,0
naphazolinum\+antazolinum,drug_name,drug_name,0,0
adrenaline,drug_name,drug_name,0,0
tolcapone,drug_name,drug_name,0,0
galazolin,drug_name,drug_name,0,0
dapsonum,drug_name,drug_name,0,0
sydnopharm tabl\. 2mg n30,drug_name,drug_name,0,0
alutard sq tree pollens,drug_name,drug_name,0,0
pirprofen,drug_name,drug_name,0,0
morphine 1%,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])kivexa($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
bioflavonoidid,drug_name,drug_name,0,0
boric acid,drug_name,drug_name,0,0
bergapteen,drug_name,drug_name,0,0
bukladesiin,drug_name,drug_name,0,0
pan-oxacillin,drug_name,drug_name,0,0
ciprofloxacin sandoz 250mg,drug_name,drug_name,0,0
simbrinza,drug_name,drug_name,0,0
natrii nitris,drug_name,drug_name,0,0
other antipsoriatics for systemic use,drug_name,drug_name,0,0
acidum thiocticum,drug_name,drug_name,0,0
naatriumrevipariin,drug_name,drug_name,0,0
ornipressiin,drug_name,drug_name,0,0
imovax d\.t\. adult,drug_name,drug_name,0,0
tramadol\+dexketoprofen,drug_name,drug_name,0,0
etamiphyllinum,drug_name,drug_name,0,0
raud\(ii\)aspartaat,drug_name,drug_name,0,0
ibuparol,drug_name,drug_name,0,0
monuril 3000 granulat,drug_name,drug_name,0,0
tasosartanum,drug_name,drug_name,0,0
carsil drg\. 35mg n80,drug_name,drug_name,0,0
chlorhexidine,drug_name,drug_name,0,0
motilium,drug_name,drug_name,0,0
"bosentan norameda 62,5 mg",drug_name,drug_name,0,0
angio-injeel ampulen,drug_name,drug_name,0,0
kebuzone,drug_name,drug_name,0,0
immunate 500 rü/375 rü,drug_name,drug_name,0,0
doppelherz aktiv vitamin e forte,drug_name,drug_name,0,0
metoprolol\+felodipine,drug_name,drug_name,0,0
ganirelix,drug_name,drug_name,0,0
citalopram - teva 20mg,drug_name,drug_name,0,0
methyli salicylas\+terebinthini aetheroleum\+extract from capsicum annum l,drug_name,drug_name,0,0
sofosbuvirum,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])onelar($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
lidocaine\+epinephrine,drug_name,drug_name,0,0
galactose\+palmitic acid,drug_name,drug_name,0,0
phenylin,drug_name,drug_name,0,0
canocord 16 mg,drug_name,drug_name,0,0
irfen quiktabs 200 mg,drug_name,drug_name,0,0
oxytocin and analogues,drug_name,drug_name,0,0
dienogest\+estradiol,drug_name,drug_name,0,0
serotoniini antagonistid,drug_name,drug_name,0,0
trazodonum,drug_name,drug_name,0,0
meditsiiniline dilämmastikoksiid,drug_name,drug_name,0,0
antazoline,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])tmc114($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
desmopressinum,drug_name,drug_name,0,0
plavocorin,drug_name,drug_name,0,0
nurofen forte express,drug_name,drug_name,0,0
estraderm tts 100,drug_name,drug_name,0,0
diprophyllinum,drug_name,drug_name,0,0
erythromycinum,drug_name,drug_name,0,0
penicilin,drug_name,drug_name,0,0
butobarbitalum,drug_name,drug_name,0,0
palonosetron,drug_name,drug_name,0,0
zolpidemum,drug_name,drug_name,0,0
aminophyllinum,drug_name,drug_name,0,0
aubagio,drug_name,drug_name,0,0
olanzapine pliva,drug_name,drug_name,0,0
phenylephrine\+ketorolac,drug_name,drug_name,0,0
haloperidol decanoate-richter,drug_name,drug_name,0,0
antihistamiinsed ained paikseks kasutamiseks,drug_name,drug_name,0,0
methyl salicylate\+turpentine oil\+extract from capsicum annum l,drug_name,drug_name,0,0
difluprednaat,drug_name,drug_name,0,0
nitrogen mustard analogues,drug_name,drug_name,0,0
hydrazinophthalazine derivatives and diuretics,drug_name,drug_name,0,0
despra 20 mg,drug_name,drug_name,0,0
"enalapril hct 1a pharma 20/12,5mg",drug_name,drug_name,0,0
gelatine\+sodium chloride\+potassium chloride\+magnesium chloride\+sodium lactate,drug_name,drug_name,0,0
estradiolum \+prednisolonum,drug_name,drug_name,0,0
follitropin alfa\+lutropin alfa,drug_name,drug_name,0,0
fenoterolum,drug_name,drug_name,0,0
dexetimide,drug_name,drug_name,0,0
diisoprominum,drug_name,drug_name,0,0
procoralan,drug_name,drug_name,0,0
plestal,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])emzok($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
other drugs for functional gastrointestinal disorders,drug_name,drug_name,0,0
olanzapine teva,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])apo-k($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
cordiamin,drug_name,drug_name,0,0
diclofenac 100 stada retard,drug_name,drug_name,0,0
torasemide hexal,drug_name,drug_name,0,0
lämmastikhape,drug_name,drug_name,0,0
pefloxacinum,drug_name,drug_name,0,0
glucose 400mg/ml,drug_name,drug_name,0,0
aluminium chloride,drug_name,drug_name,0,0
octaplas a,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])keto($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
natrii propionas,drug_name,drug_name,0,0
glucarpidase,drug_name,drug_name,0,0
metalyse,drug_name,drug_name,0,0
polymyxin b\+neomycin\+gramicidin,drug_name,drug_name,0,0
riluzole actavis,drug_name,drug_name,0,0
colextranum,drug_name,drug_name,0,0
monoclonal antibodies,drug_name,drug_name,0,0
levviax,drug_name,drug_name,0,0
candesartan hct-ratiopharm,drug_name,drug_name,0,0
streptomycin sulphate,drug_name,drug_name,0,0
methaqualone,drug_name,drug_name,0,0
nintedanib,drug_name,drug_name,0,0
ring n tablets,drug_name,drug_name,0,0
trandate injection,drug_name,drug_name,0,0
irinotecan mylan,drug_name,drug_name,0,0
pandemrix,drug_name,drug_name,0,0
efedriin\+kofeiin,drug_name,drug_name,0,0
eribulinum,drug_name,drug_name,0,0
glucose b\. braun 5%,drug_name,drug_name,0,0
mikanisal,drug_name,drug_name,0,0
"enahexal comp 20 mg/12,5 mg",drug_name,drug_name,0,0
hüdroksüetüülsalitsülaat,drug_name,drug_name,0,0
diphenadione,drug_name,drug_name,0,0
nivolumab bms,drug_name,drug_name,0,0
isdn-ratiopharm 40 mg,drug_name,drug_name,0,0
sartens plus 100/25 mg,drug_name,drug_name,0,0
triflupromazine,drug_name,drug_name,0,0
"carvedilol genericon 6,25 mg",drug_name,drug_name,0,0
atenodeks 25 mg tabletes,drug_name,drug_name,0,0
fampridine,drug_name,drug_name,0,0
epirubicin hospira 2 mg/ml,drug_name,drug_name,0,0
clindamycin - mip 150,drug_name,drug_name,0,0
urticaria,drug_name,drug_name,0,0
hüdroksüprogesteroon,drug_name,drug_name,0,0
cosentyx,drug_name,drug_name,0,0
isopropyl alcohol,drug_name,drug_name,0,0
resorcinol,drug_name,drug_name,0,0
phenylmercuric borate,drug_name,drug_name,0,0
liprolog junior kwikpen,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])olssa($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
atenodeks 50 mg tabletes,drug_name,drug_name,0,0
e\. coli strain nissle 1917,drug_name,drug_name,0,0
midekamütsiin,drug_name,drug_name,0,0
uv-kiirguse eest kaitsvad preparaadid süsteemseks kasutamiseks,drug_name,drug_name,0,0
bosentan sandoz,drug_name,drug_name,0,0
efexor 75 mg,drug_name,drug_name,0,0
milona-6,drug_name,drug_name,0,0
bronchial fix,drug_name,drug_name,0,0
kortikosteroidide derivaadid,drug_name,drug_name,0,0
tramadol stada,drug_name,drug_name,0,0
levodopa \+carbidopa,drug_name,drug_name,0,0
technetium \(99mtc\) tekrotyd,drug_name,drug_name,0,0
nateglinide,drug_name,drug_name,0,0
nikethamide,drug_name,drug_name,0,0
pheburane,drug_name,drug_name,0,0
pheneticillinum,drug_name,drug_name,0,0
pollinex trees extension course,drug_name,drug_name,0,0
etizolam,drug_name,drug_name,0,0
diloxanidum,drug_name,drug_name,0,0
paracetamol\+promethazine\+dextromethorphan,drug_name,drug_name,0,0
biltricide,drug_name,drug_name,0,0
barium comp,drug_name,drug_name,0,0
metoksüfluraan,drug_name,drug_name,0,0
paclitaxel ebewe,drug_name,drug_name,0,0
acetylsalicylic acid \+metoclopramide,drug_name,drug_name,0,0
rabakir,drug_name,drug_name,0,0
osigraft,drug_name,drug_name,0,0
paracetamolum\+ibuprofenum,drug_name,drug_name,0,0
mesulfen,drug_name,drug_name,0,0
flemoxin solutab,drug_name,drug_name,0,0
teised tuberkuloosi raviks kasutatavad ained,drug_name,drug_name,0,0
heparinum natricum\+aescinum\+epl substants,drug_name,drug_name,0,0
demegestone,drug_name,drug_name,0,0
tobramycin,drug_name,drug_name,0,0
alendroonhape\+alfakaltsidool,drug_name,drug_name,0,0
alefaceptum,drug_name,drug_name,0,0
lidocaine\+cetylpyridinium chloride,drug_name,drug_name,0,0
dihydropyridine derivatives,drug_name,drug_name,0,0
ampril 10 mg,drug_name,drug_name,0,0
second-generation cephalosporins,drug_name,drug_name,0,0
human anti-d immunoglobulin,drug_name,drug_name,0,0
triveram 10mg/5mg/5mg,drug_name,drug_name,0,0
duaklir genuair,drug_name,drug_name,0,0
imprida,drug_name,drug_name,0,0
dtpa-mtck-4,drug_name,drug_name,0,0
glikoze 5% skidums infuzijam,drug_name,drug_name,0,0
apo-sulfatrim,drug_name,drug_name,0,0
interferon alfa-2a,drug_name,drug_name,0,0
cefdinir,drug_name,drug_name,0,0
pasireotidum,drug_name,drug_name,0,0
nicethamidum,drug_name,drug_name,0,0
aztreonam,drug_name,drug_name,0,0
dapoxetinum,drug_name,drug_name,0,0
sodium amidotrizoate\+meglumine amidotrizoate,drug_name,drug_name,0,0
aceterin,drug_name,drug_name,0,0
teva-ketoconazole,drug_name,drug_name,0,0
cefotaxime,drug_name,drug_name,0,0
fortrans,drug_name,drug_name,0,0
hydroxycarbamidum,drug_name,drug_name,0,0
peroxides,drug_name,drug_name,0,0
hexachlorophenum,drug_name,drug_name,0,0
metronidozol,drug_name,drug_name,0,0
furosemide\+spironolactone,drug_name,drug_name,0,0
zorubicinum,drug_name,drug_name,0,0
emtricitabine/tenofovir disoproxil krka,drug_name,drug_name,0,0
pulmoclase,drug_name,drug_name,0,0
flavamed vaarikas,drug_name,drug_name,0,0
insuman comb 25,drug_name,drug_name,0,0
methyldopum,drug_name,drug_name,0,0
blinatumomabum,drug_name,drug_name,0,0
fosfocina,drug_name,drug_name,0,0
prubeven,drug_name,drug_name,0,0
estradot 75,drug_name,drug_name,0,0
lanatosidum c,drug_name,drug_name,0,0
jentadueto,drug_name,drug_name,0,0
mitomycinum,drug_name,drug_name,0,0
digoxin,drug_name,drug_name,0,0
hydromorphone,drug_name,drug_name,0,0
coal tar\+allantoin,drug_name,drug_name,0,0
omnitrope,drug_name,drug_name,0,0
emepronium bromide,drug_name,drug_name,0,0
tisseel lyo,drug_name,drug_name,0,0
"technetium \(99mtc\), particles for injection",drug_name,drug_name,0,0
idoxuridine,drug_name,drug_name,0,0
factor humanus von willebrandi\+factor viii coagulationis humanus,drug_name,drug_name,0,0
propylthiouracil,drug_name,drug_name,0,0
remifentanil kabi,drug_name,drug_name,0,0
"ütrium\(90y\)raud\(iii\)hüdroksiid, kolloidne\+askorbiinhape\+foolhape\+tsüanokobalamiin",drug_name,drug_name,0,0
trichlormethiazidum,drug_name,drug_name,0,0
lespeflan,drug_name,drug_name,0,0
benorilate,drug_name,drug_name,0,0
tramadol lannacher 150mg,drug_name,drug_name,0,0
salitsüülhappepreparaadid,drug_name,drug_name,0,0
propanididum,drug_name,drug_name,0,0
glimepiride sandoz 3 mg,drug_name,drug_name,0,0
prostatilen-biopharma,drug_name,drug_name,0,0
ceanothus-homaccord ampulen,drug_name,drug_name,0,0
metirosine,drug_name,drug_name,0,0
aleudrina,drug_name,drug_name,0,0
olmesartan medoxomil apotex 40 mg,drug_name,drug_name,0,0
olanzapine aurobindo,drug_name,drug_name,0,0
tamsulosin sandoz,drug_name,drug_name,0,0
epiral 50,drug_name,drug_name,0,0
uroflow 1 mg,drug_name,drug_name,0,0
xymelin menthol 1mg/ml,drug_name,drug_name,0,0
xaluprine,drug_name,drug_name,0,0
tandemact,drug_name,drug_name,0,0
masindool,drug_name,drug_name,0,0
xenysalatum,drug_name,drug_name,0,0
promazinum,drug_name,drug_name,0,0
lamberts kreatiin,drug_name,drug_name,0,0
stenofix,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])mentax($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
hexavac,drug_name,drug_name,0,0
fenbufeen,drug_name,drug_name,0,0
acetylsalicylic acid \+phenacetin\+caffeine,drug_name,drug_name,0,0
mercurius-heel s,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])daxas($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
tolnaftatum,drug_name,drug_name,0,0
sulfonüüluurea derivaadid,drug_name,drug_name,0,0
perindopril\+indapamide,drug_name,drug_name,0,0
keskmise toimeajaga insuliinid ja nende analoogid süstimiseks,drug_name,drug_name,0,0
gefarnate,drug_name,drug_name,0,0
metüüldigoksiin,drug_name,drug_name,0,0
cefalotin,drug_name,drug_name,0,0
magnevist,drug_name,drug_name,0,0
conpin 100mg,drug_name,drug_name,0,0
zirid 50 mg,drug_name,drug_name,0,0
galantamin hexal,drug_name,drug_name,0,0
butadion,drug_name,drug_name,0,0
other high-ceiling diuretics,drug_name,drug_name,0,0
aluminium acetate,drug_name,drug_name,0,0
kaltsiumpangamaat,drug_name,drug_name,0,0
deslanosidum,drug_name,drug_name,0,0
afrin chamomile,drug_name,drug_name,0,0
luveris,drug_name,drug_name,0,0
aliskiren\+hydrochlorothiazide,drug_name,drug_name,0,0
dietüülstilböstrool,drug_name,drug_name,0,0
lidocaine\+cetrimide,drug_name,drug_name,0,0
elebrato ellipta,drug_name,drug_name,0,0
efferalgan 150 mg,drug_name,drug_name,0,0
safinamide,drug_name,drug_name,0,0
kabiven peripheral,drug_name,drug_name,0,0
thiotepa lederle,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])urorec($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
caroverinum,drug_name,drug_name,0,0
tavor pro injectione,drug_name,drug_name,0,0
acriflavinii chloridum,drug_name,drug_name,0,0
antiinfectives for treatment of acne,drug_name,drug_name,0,0
mitobronitol,drug_name,drug_name,0,0
pro-ambrosan,drug_name,drug_name,0,0
indiferentsed preparaadid,drug_name,drug_name,0,0
noax 50 mg,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])zometa($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
braunovidon,drug_name,drug_name,0,0
ulobetasool,drug_name,drug_name,0,0
nomegestrool,drug_name,drug_name,0,0
anileridine,drug_name,drug_name,0,0
spironolactone accord,drug_name,drug_name,0,0
puudueesti,drug_name,drug_name,0,0
aldesleukin,drug_name,drug_name,0,0
procainamidum,drug_name,drug_name,0,0
niflumic acid,drug_name,drug_name,0,0
oxiracetamum,drug_name,drug_name,0,0
retinolum,drug_name,drug_name,0,0
lomir sro,drug_name,drug_name,0,0
insulin human winthrop comb 15 solostar,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])ceenu($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
endotelon,drug_name,drug_name,0,0
vectibix,drug_name,drug_name,0,0
troxevasin,drug_name,drug_name,0,0
donepezil - teva 5 mg,drug_name,drug_name,0,0
insulin degludec\+liraglutide,drug_name,drug_name,0,0
vasopressini injectio,drug_name,drug_name,0,0
liquid plasters,drug_name,drug_name,0,0
natrii chloridum,drug_name,drug_name,0,0
emtricitabine/tenofovir disoproxil zentiva,drug_name,drug_name,0,0
sõrmkübaraglükosiidid,drug_name,drug_name,0,0
dimethylis phthalas,drug_name,drug_name,0,0
zolimidine,drug_name,drug_name,0,0
teised toitainete kombinatsioonid,drug_name,drug_name,0,0
imatinib synthon 400mg,drug_name,drug_name,0,0
prenessa q-tab,drug_name,drug_name,0,0
ornithine oxoglurate,drug_name,drug_name,0,0
sulpiridum,drug_name,drug_name,0,0
dorzolamide,drug_name,drug_name,0,0
norsulfazol,drug_name,drug_name,0,0
episolde,drug_name,drug_name,0,0
urostad,drug_name,drug_name,0,0
jodoksaamhape,drug_name,drug_name,0,0
glumetsan 850 mg,drug_name,drug_name,0,0
posaconazolum,drug_name,drug_name,0,0
clozapine sandoz 50mg,drug_name,drug_name,0,0
broncho-vaxom children,drug_name,drug_name,0,0
(^|[^A-ZÜÕÖÄa-züõöä])vimovo($|[Ii]|[^A-ZÜÕÖÄa-züõöä]),drug_name,drug_name,0,0
