,0,1
5081,Ninaneelunohust,1
5082,16.09. 2013,1
5083,klamüüdiahaigused,1
5084,soolesündroom,1
5085,kapsuliit,1
5086,projektsioonil,1
5087,09.03.12,1
5088,ninaesikus,1
5089,20.11.13,1
5090,Äkiline,1
5091,vereringehäire,1
5092,killunenud,1
5093,Psühhogeene,1
5094,haamervarbad,1
5095,31.07.14,1
5096,stimulaatorsõltuv,1
5097,patsient,1
5098,29.,1
5099,Kulmude,1
5100,Niudearteri,1
5101,vedeliku,1
5102,kogumit,1
5103,mets,1
5104,30.05.07,1
5105,I-131,1
5106,02.07.07,1
5107,Tehtud,1
5108,vähendav,1
5109,limane,1
5110,sekretoorne,1
5111,asetamine,1
5112,narkoosis,1
5113,Peopesad-tallad,1
5114,peopesad,1
5115,tallad,1
5116,labakätes,1
5117,sõrmedes,1
5118,söövitusest,1
5119,"18,51",1
5120,soolehaigu,1
5121,Alfa-1,1
5122,alfa-1,1
5123,Mäluhäire,1
5124,depressiivsete,1
5125,menstruatsiooniga,1
5126,Süüfilise,1
5127,roided,1
5128,OK-2,1
5129,õmblusniit,1
5130,armis,1
5131,peetumised,1
5132,Jalgade,1
5133,põie,1
5134,häiret,1
5135,ling,1
5136,MII,1
5137,lihasvalu,1
5138,Siirdamisjärgne,1
5139,immuniseerimine,1
5140,Söövituse,1
5141,ületreeningule,1
5142,köndi,1
5143,Ka,1
5144,neuroloogiline,1
5145,grupi,1
5146,16.06. 2015,1
5147,konjunktiivil,1
5148,kannakõõlused,1
5149,Alakõhuvalud,1
5150,Allergiatestid,1
5151,linguga,1
5152,Antibeebipillide,1
5153,Toiduainete,1
5154,nägemis-,1
5155,väsimussündroomiga,1
5156,mediaalsel,1
5157,Jonesi,1
5158,15.07.15,1
5159,arteriharus,1
5160,bronhiaalastma,1
5161,kobarpeavalu,1
5162,jalasäärtel,1
5163,vähile,1
5164,luukärbus,1
5165,Kõhukinnisused,1
5166,marginaalne,1
5167,28.11. 2015,1
5168,keskosa,1
5169,mediaalpind,1
5170,õla-,1
5171,küünevigastuseta,1
5172,15.01.16,1
5173,üksikuid,1
5174,kodadest,1
5175,pärit,1
5176,ekstrasüstoleid,1
5177,infantiilne,1
5178,sünnimärk,1
5179,väikerakk,1
5180,neerupealis,1
5181,nahaalune,1
5182,Diski,1
5183,Normist,1
5184,veidi,1
5185,aegne,1
5186,30.04.08,1
5187,luumurru,1
5188,Kukla-kandelüli-telglüli,1
5189,Rindkerevalu,1
5190,04.01.13,1
5191,ninakõrvalkoopad,1
5192,Atüüpiliste,1
5193,tekitajad,1
5194,hälbeline,1
5195,plasmaproteiin,1
5196,periood,1
5197,C-hepatiidiga,1
5198,18.03.10,1
5199,23.03.10,1
5200,09.12.12,1
5201,pikema,1
5202,"2008,2010",1
5203,hemolüüs,1
5204,klapiproteesist,1
5205,134,1
5206,114,1
5207,325,1
5208,2014 26.08,1
5209,3244,1
5210,1114,1
5211,Plaga,1
5212,vöötlihaskahjustus,1
5213,lamamisest,1
5214,perforatsiooni,1
5215,tsentraalveeni,1
5216,otsal,1
5217,dreenieritises,1
5218,223,1
5219,220,1
5220,Vasakpoolselt,1
5221,rakud,1
5222,Verekaotusejärgne,1
5223,Pleura,1
5224,evakueeritud,1
5225,800,1
5226,palaviku,1
5227,käigus,1
5228,lahendatud,1
5229,stentimisega,1
5230,19.02.15,1
5231,koduna,1
5232,maksapuudulikkus,1
5233,parapareesis,1
5234,13.03.15,1
5235,kopsutekkene,1
5236,ägenemisel,1
5237,vähemalt,1
5238,magamise,1
5239,Hüpertooniline,1
5240,korduvate,1
5241,verejooksude,1
5242,ligeeritud,1
5243,Spontaanne,1
5244,edasi,1
5245,rebenenud,1
5246,haavast,1
5247,Tursest,1
5248,põhjustatuna,1
5249,Septilise,1
5250,šoki,1
5251,900,1
5252,1200,1
5253,armkoe,1
5254,tuumorist,1
5255,Portosüsteemne,1
5256,ravile,1
5257,läks,1
5258,välispinnal,1
5259,kompressioonist,1
5260,seljaajule,1
5261,Põhihaigusest,1
5262,saadud,1
5263,keemiaravist,1
5264,kiiritusravist,1
5265,verejooksu,1
5266,178,1
5267,uurea,1
5268,"67,6",1
5269,ventilaator-,1
5270,hemodialüüs,1
5271,maole,1
5272,peensoolele,1
5273,Väline,1
5274,massist,1
5275,Põie,1
5276,15.08.15,1
5277,ureemiline,1
5278,läbikasvuga,1
5279,lamatiste,1
5280,nahast,1
5281,lähtekolle,1
5282,24.09.15,1
5283,-5,1
5284,Vereülekanne,1
5285,Tuharatel,1
5286,Säilunud,1
5287,süstoolse,1
5288,funktsiooniga,1
5289,Öine,1
5290,Peaajutüve,1
5291,üledoseering,1
5292,makrohematuuria,1
5293,Positsiooni,1
5294,11332,1
5295,rasvembooliale,1
5296,Kasvajaline,1
5297,Dialüüsisondi,1
5298,murdumine,1
5299,roidemurd,1
5300,Läbitehtud,1
5301,basaaltuumade,1
5302,pitsumisega,1
5303,veenivere,1
5304,külvides,1
5305,šokiga,1
5306,seedetrakti-,1
5307,pleuravedelik,1
5308,Hemodialüüsi,1
5309,permanentse,1
5310,05.01.16,1
5311,randmele,1
5312,neerupais,1
5313,1 .,1
5314,123,1
5315,"2,0",1
5316,kord,1
5317,väljub,1
5318,iseeneslikult,1
5319,terviklik,1
5320,lootekestade,1
5321,peetumine,1
5322,Septilisest,1
5323,šokist,1
5324,Tserebrospinaalvedeliku,1
5325,tulemusel,1
5326,Keisrilõkeaegne,1
5327,haavanditega,1
5328,raskuskategooria,1
5329,kokkutõmbumine,1
5330,Siiratud,1
5331,näidustatud,1
5332,"2002,2004",1
5333,veel,1
5334,hiljem,1
5335,September,1
5336,küljes,1
5337,Steroiddiabeet,1
5338,steroiddiabeet,1
5339,KERGES-KESKMISES,1
5340,ASTMES,1
5341,laialikülvunud,1
5342,ekstreemne,1
5343,Maakuli,1
5344,Neerukaotus,1
5345,1976.,1
5346,Kuklaseis,1
5347,teisend,1
5348,Sümptomaatiline,1
5349,Alkoholpolüneuropaatia,1
5350,makku,1
5351,soonte,1
5352,puusadel,1
5353,ajutüves,1
5354,südamerütmitused-,1
5355,lahklihal,1
5356,-60%,1
5357,isemööduv,1
5358,Lühiajaline,1
5359,transaminaasi,1
5360,piimhappe,1
5361,päkal,1
5362,"1999,2010",1
5363,diagnoosi,1
5364,kinnitanud,1
5365,26.11.13,1
5366,ohjatud,1
5367,vaegtalitlus,1
5368,Haavainfektsioon,1
5369,keisrilõiget,1
5370,krooniliste,1
5371,Portaalhüpertensioon,1
5372,veenilaiendis,1
5373,sopististõbi,1
5374,60%,1
5375,kopsumetastaasidega,1
5376,kergel,1
5377,kujul,1
5378,hematoloogiliste,1
5379,immunoloogiliste,1
5380,hälvetena,1
5381,03.11,1
5382,üledoos,1
5383,neerutekkimatus,1
5384,Neerude,1
5385,Transplanteeritud,1
5386,elundite,1
5387,siirikneeru,1
5388,III--,1
5389,respiratoorsete,1
5390,ilmingutega,1
5391,2208.0,1
5392,klamüüdia,1
5393,aastaga,1
5394,märgatavalt,1
5395,kõhnunud,1
5396,munasarjavarre,1
5397,keerdumus,1
5398,lõikusest,1
5399,tromboosid,1
5400,"2003,2006",1
5401,28.10.10,1
5402,38.,1
5403,"3,34",1
5404,promill,1
5405,ebaõnnestunud,1
5406,03.01.14,1
5407,Põlveliigeste,1
5408,ASPIRIIN,1
5409,süvaveen,1
5410,rögast,1
5411,8a,1
5412,mittepõletikuline,1
5413,Parempoolselt,1
5414,bakterid,1
5415,3st,1
5416,ägedad,1
5417,psühhootilised,1
5418,vaimne,1
5419,10.08.14,1
5420,lõunast,1
5421,11.08.14,1
5422,põskkoopa,1
5423,teres,1
5424,"34,7",1
5425,Stimulatsioon,1
5426,võte,1
5427,Leukopeenia,1
5428,kõristenoosi,1
5429,PEENSOOLE,1
5430,Suus,1
5431,neelus,1
5432,söögitorus,1
5433,paraneoplastilise,1
5434,Aspiratsioonipneumoonia,1
5435,Naise,1
5436,22.09.14,1
5437,Aordi-,1
5438,41.67,1
5439,tarvitamisega,1
5440,vastused,1
5441,saabumata,1
5442,Etioloogia,1
5443,hüpotroofia,1
5444,süsteemravi,1
5445,neerukahjustus,1
5446,Genees,1
5447,teada,1
5448,seos,1
5449,lülikehade,1
5450,kompressioonfraktuurid,1
5451,põlveõndlaarteri,1
5452,kasvuhormooni,1
5453,liigproduktsioonile,1
5454,bioabsorbeeruv,1
5455,eksogeenne,1
5456,10.11.09,1
5457,maksahaigus,1
5458,"37,7",1
5459,vererõhk,1
5460,kõikuv,1
5461,11.10.14,1
5462,Aordiklapiproteesi,1
5463,balloondilatatsioon,1
5464,para-,1
5465,Uneparalüüs,1
5466,elavad,1
5467,unenäod,1
5468,28.06.09,1
5469,raviks,1
5470,Reflukshaigusest,1
5471,2600,1
5472,Histoloogilise,1
5473,kolme,1
5474,veresoone,1
5475,põletikuga,1
5476,neerupealise,1
5477,septilise,1
5478,09.11.14,1
5479,rindkerevalu,1
5480,Vereanalüüsides,1
5481,kusihappe,1
5482,Munajuhade,1
5483,gastriidid,1
5484,infitseerunud,1
5485,03.09.14,1
5486,Kaal,1
5487,Diabeedi,1
5488,hüpertooniatõve,1
5489,projektsioonis,1
5490,nähtav,1
5491,tihedamakoeline,1
5492,intensiivset,1
5493,Nakkus-,1
5494,parasiithaigused,1
5495,Väljaravitud,1
5496,C-hepatiit,1
5497,vallandaja,1
5498,ballooniga,1
5499,Unetus,1
5500,asendusravi,1
5501,Suu-ja,1
5502,emakasisesed,1
5503,periooditi,1
5504,18.12. 2014,1
5505,väsimussündroom,1
5506,Organiseeruv,1
5507,jääkmaos,1
5508,järgsesse,1
5509,jääkmakku,1
5510,jalgseisus,1
5511,ristiseisus,1
5512,vaegtoitumine,1
5513,Jalakaotus,1
5514,ülalpool,1
5515,03.12.14,1
5516,Morfoloogiliselt,1
5517,lamerakk-või,1
5518,suurrakk,1
5519,mitmekoldeline,1
5520,Dieetravil--,1
5521,dementsusele,1
5522,lühimälu,1
5523,11.12.14,1
5524,"0,24",1
5525,1979,1
5526,kuulprotees,1
5527,Moskva,1
5528,"38,2",1
5529,fistul,1
5530,organiseeruv,1
5531,reieluukaelas,1
5532,lahjendus,1
5533,infusioonravist,1
5534,Tõenäone,1
5535,326,1
5536,321,1
5537,10.01.15,1
5538,mais,1
5539,tsüstike,1
5540,Asendusraviga,1
5541,"12,9",1
5542,Kateeter-indutseeritud,1
5543,Hospitaalinfektsioon,1
5544,ühisniudearteri,1
5545,2 2 1,1
5546,2 1 0,1
5547,1 1 1,1
5548,+1,1
5549,Peapõrutus,1
5550,Hulgimarrastused,1
5551,ärevushäired,1
5552,bilateraalsed,1
5553,komppöiad,1
5554,sageduskontrollile,1
5555,Siinusrütmis,1
5556,Puusaliigesed,1
5557,19.11.14,1
5558,jääknähuna,1
5559,06.2011,1
5560,Plaaniline,1
5561,133,1
5562,silikoonõli,1
5563,töötab,1
5564,äärmiselt,1
5565,telemeetrial,1
5566,Ebaefektiivne,1
5567,süstol,1
5568,elustamise,1
5569,minutit,1
5570,algosas,1
5571,biokeemiliselt,1
5572,Sensoorne-motoorne,1
5573,Normaalrõhu,1
5574,"20.05,14",1
5575,tunnetushäire,1
5576,HELLP-sündroom,1
5577,Raskendatud,1
5578,õlgade,1
5579,vabastamine,1
5580,"31,5",1
5581,isheemiatõve,1
5582,27.01.11,1
5583,6.2%,1
5584,A-gripp,1
5585,polütsüteemia,1
5586,Lööbeelemendid,1
5587,Patoloogilise,1
5588,süvasoonte,1
5589,süvaveenitromboosid,1
5590,Stimulaator,1
5591,Motoorsed,1
5592,profülaktika,1
5593,neerukasvaja,1
5594,lülisambal,1
5595,vabastatud,1
5596,juured,1
5597,söövitusjärgne,1
5598,Profülaktiline,1
5599,reie-,1
5600,vaegusest,1
5601,Pikk,1
5602,diastoolse,1
5603,lokalisatsioon,1
5604,puudus,1
5605,ägenenud,1
5606,02.04.15,1
5607,103,1
5608,Sensomotoorne,1
5609,külgseina,1
5610,maksafleksuuri,1
5611,biopsiatangidega,1
5612,16.04.15,1
5613,piikonnas,1
5614,doosi,1
5615,massi,1
5616,Perioodiline,1
5617,liigutamise,1
5618,Sidekoe,1
5619,süsteemsed,1
5620,haaratused,1
5621,Parempoolsete,1
5622,11.2014,1
5623,02.09.14,1
5624,431,1
5625,01.14,1
5626,21.04.15,1
5627,Patoloogiliselt,1
5628,Soovitav,1
5629,asendus,1
5630,kanüüliga,1
5631,Degeneratiivsed,1
5632,selgroo,1
5633,Dünaamiline,1
5634,iileus,1
5635,Hüperstimulatsioon,1
5636,oht,1
5637,97,1
5638,munasarjad,1
5639,peensoolest,1
5640,Aastal,1
5641,manustamisega,1
5642,siinusrütmis,1
5643,Näärmeepiteeli,1
5644,alumises,1
5645,pooluses,1
5646,joonelt,1
5647,triplettidena,1
5648,neerufunktsiooni,1
5649,languse,1
5650,podagra,1
5651,04.05.15,1
5652,külvid,1
5653,steriilsed,1
5654,Lamatishaavand,1
5655,insuliin,1
5656,Kiire,1
5657,antikoagulantravi,1
5658,hulgiskleroosist,1
5659,liikumispiiratus,1
5660,rasedusnädal,1
5661,23.04.15,1
5662,Neeruarterite,1
5663,11.05.15,1
5664,29.06.15,1
5665,Hüpertooniatõvest,1
5666,augustis,1
5667,102,1
5668,55t,1
5669,AB-profülaktika,1
5670,129,1
5671,Induktsioon,1
5672,Väike,1
5673,kaksikul,1
5674,Uppunud,1
5675,klaaskehasse,1
5676,taruvaik,1
5677,kestus,1
5678,07.05.15,1
5679,12.08.15,1
5680,15.06.15,1
5681,05.03,1
5682,umbes,1
5683,radiaaltunneli,1
5684,retsidiivideta,1
5685,27t,1
5686,Südamerütmihäire,1
5687,umbsoole,1
5688,03.2011,1
5689,mittetoksiline,1
5690,sõlmelise,1
5691,sapiteede,1
5692,1.11.2012,1
5693,nakkused-,1
5694,testide,1
5695,PUVA-vannist,1
5696,käelabadel,1
5697,režiim,1
5698,Impulsiivsed,1
5699,jooned,1
5700,Haavakülvis,1
5701,59%,1
5702,ühes,1
5703,unearteris,1
5704,veriemakas,1
5705,kaotus,1
5706,varbad,1
5707,allpool,1
5708,29.09,1
5709,Rasedusaegne,1
5710,gonorröa,1
5711,klamüdioos,1
5712,trihhomonoos,1
5713,Mõlemalt,1
5714,haavakülvis,1
5715,02.10.15,1
5716,044,1
5717,011,1
5718,65%,1
5719,Neer,1
5720,dieetravil,1
5721,Müoomisõlmede,1
5722,Esmassünnitaja,1
5723,UH,1
5724,õndlaveenis,1
5725,trombimassid,1
5726,gangreenist,1
5727,Radikaalselt,1
5728,VII,1
5729,pitsumise,1
5730,07.08.12,1
5731,NÄDALAL,1
5732,refluksgastriit,1
5733,Aprill,1
5734,12.10.15,1
5735,22.10.15,1
5736,3 2 4,1
5737,2 2 2,1
5738,peaosa,1
5739,Spontaansed,1
5740,laikverevalumid,1
5741,pikaajalise,1
5742,28/10/15,1
5743,ainsa,1
5744,Kompressioonfraktuurid,1
5745,26.08,1
5746,keskaju,1
5747,Operatsioonide,1
5748,totaalprotees,1
5749,Pöörli,1
5750,Lümfoomi,1
5751,kopsuringe,1
5752,rõhk,1
5753,Ülekaalukalt,1
5754,tarvitab,1
5755,undsoodustavaid,1
5756,ravimeid,1
5757,23.11.15,1
5758,Mõlemapoolsed,1
5759,19.11.15,1
5760,kandja,1
5761,Vitamiin,1
5762,Perekondlik,1
5763,Seotud,1
5764,tuharseisus,1
5765,vii,1
5766,paisu,1
5767,põhjusta,1
5768,normleiuga,1
5769,17.11.15,1
5770,sepsise,1
5771,kriisi,1
5772,09.12.15,1
5773,128,1
5774,eesseinale,1
5775,fikseeritud,1
5776,antikoagulandi,1
5777,"6,6",1
5778,pingutusuriinipidamatus,1
5779,hüpoplaasia,1
5780,kusepõie,1
5781,atroofilised,1
5782,steroidatroofia,1
5783,mononeuropaatiad,1
5784,Mädane,1
5785,20.11.15,1
5786,bronhoskoopial,1
5787,joodipõhine,1
5788,tühi,1
5789,30.12.15,1
5790,Prostata,1
5791,08.01.16,1
5792,06.06.10,1
5793,Ajutine,1
5794,aordi-ja,1
5795,üksik,1
5796,sissetõmme,1
5797,resetseeritud,1
5798,hele,1
5799,koaguleeritud,1
5800,lootevee,1
5801,puhkemine,1
5802,sai,1
5803,keemia-,1
5804,Kroonilisest,1
5805,hüpoksiast,1
5806,20.01.16,1
5807,mõõdetuna,1
5808,infiltraadid,1
5809,vasakult,1
5810,säärelt,1
5811,Resetseeritud,1
5812,nabani,1
5813,Piirpahaloomuline,1
5814,proteesimine,1
5815,bioproteesiga,1
5816,psüühikahäired,1
5817,närvisüsteemihaigused-,1
5818,EPILEPSIA,1
5819,Külvis,1
5820,pärgarteri,1
5821,04.02.16,1
5822,Pärasoole,1
5823,haavandumised,1
5824,mitraalklapil,1
5825,Sadulemakas,1
5826,sadulemakas,1
5827,glükoositaluvuse,1
5828,glükoositolerantsushäire,1
5829,15.02.16,1
5830,kolmikravi,1
5831,23.3.2015,1
5832,Kopsu,1
5833,metastaaside,1
5834,kraniaalnärvi,1
5835,Tagasihoidlikult,1
5836,Ulatuslikud,1
5837,kukkumisjärgsed,1
5838,25.02.16,1
5839,Ao,1
5840,512,1
5841,02.03.16,1
5842,harus,1
5843,lootevesi,1
5844,kiirtest,1
5845,2-l,1
5846,kopsumetastaasidee,1
5847,Külvist,1
5848,Ao-bioproteesimine,1
5849,Ülenev,1
5850,Uriini-,1
5851,verekülvidest,1
5852,pikimõõt,1
5853,"15,0",1
5854,lisapõrn,1
5855,"1,76",1
5856,Autoimmuunse,1
5857,kujunemisele,1
5858,07.04.15,1
5859,väljalangus,1
5860,Perioodiliste,1
5861,jäsemeliigutuste,1
5862,monoartriit,1
5863,31.03.16,1
5864,S-kujuline,1
5865,sigmakäärsoole,1
5866,kipsis,1
5867,vaagna-vililase,1
5868,tarvitaja,1
5869,Üle,1
5870,hulgalise,1
5871,kolletega,1
5872,"abaluu-,",1
5873,pahkluu,1
5874,Abstsess,1
5875,Südamevatsakeste,1
5876,Neerusiirdamine,1
5877,väljalangega,1
5878,gluteen,1
5879,vatsakestesse,1
5880,Tromb,1
5881,vatsakeses,1
5882,kaks,1
5883,24.07.13,1
5884,Uroloogil,1
5885,1980ndatel,1
5886,küünarnukil,1
5887,Menetluse,1
5888,kehaõõnde,1
5889,juhus,1
5890,Seedeelundite,1
5891,lapseeas,1
5892,esinevad,1
5893,müokardiinfarkt-,1
5894,jääknähud-,1
5895,mehhanismiga,1
5896,org,1
5897,väikevarvas,1
5898,infarktid,1
5899,Rindekerevalu,1
5900,Rahutud,1
5901,Müokardiit,1
5902,Lõua,1
5903,-31,1
5904,Alustab,1
5905,nõrgem,1
5906,14.11.14,1
5907,monofokaalsed,1
5908,Oma,1
5909,higile,1
5910,märg,1
5911,vasakukäeline,1
5912,26.11.08,1
5913,"31,0",1
5914,Sinus,1
5915,40.6,1
5916,lülivahemikes,1
5917,eelnevates,1
5918,diagnoosides,1
5919,"8,3%",1
5920,nimmevalu,1
5921,45.,1
5922,prostata,1
5923,läbikasv,1
5924,soolde,1
5925,tõusnud,1
5926,vaagnakaldest,1
5927,füüsilisel,1
5928,Vertikaalne,1
5929,strabism,1
5930,"2005 , 2007",1
5931,20012 .,1
5932,tuharalihastes,1
5933,Stenditud,1
5934,05.11,1
5935,16.01. 2014,1
5936,Diskid,1
5937,AC-liidus,1
5938,1979.,1
5939,Rebenemata,1
5940,Kaela-õlavööde,1
5941,1984,1
5942,15.12.15,1
5943,jagad,1
5944,sündroomperioodiliste,1
5945,tõmblustega,1
5946,Kõhuaordianeurüsm,1
5947,rebendit,1
5948,Aordianeurüsm,1
5949,ninakõrvalurkepõletik-,1
5950,-2007.,1
5951,lupjunud,1
5952,mononeuropaatia,1
5953,hambaasendi,1
5954,näärmelis-tsüstiline,1
5955,13.06.13,1
5956,23.04.13,1
5957,INF,1
5958,26.04.11,1
5959,46.17,1
5960,kesksagar,1
5961,segmendis,1
5962,15.,1
5963,asteeniline,1
5964,31.27,1
5965,nõrk,1
5966,prillid,1
5967,lähivaatamiseks,1
5968,sulgunud,1
5969,Lineaarne,1
5970,sirgjooneline,1
5971,kõvanahksus,1
5972,Bronhi,1
5973,Mesilase,1
5974,"2005,2006",1
5975,"1,8",1
5976,Tehisjäseme,1
5977,Papilloomiviirus,1
5978,"32,8",1
5979,tagapinnal,1
5980,tagaosa,1
5981,32.41,1
5982,Jalad,1
5983,munandimaht,1
5984,Maksatsirroosi,1
5985,Lõhustav,1
5986,vererohked,1
5987,menstruatsioonid,1
5988,104,1
5989,67,1
5990,Eeskapsliava,1
5991,nibude,1
5992,näärmetsüstid,1
5993,Abordijärgne,1
5994,Välimised,1
5995,Sagedad,1
5996,rotaatorite,1
5997,Põetud,1
5998,1989.,1
5999,deliiriumita,1
6000,010,1
6001,"13,1%",1
6002,murrujärgne,1
6003,46.65,1
6004,laastkihistuslik,1
6005,trapetsi,1
6006,teises,1
6007,lootemunas,1
6008,Südametransplantatsiooni,1
6009,Jälgimist,1
6010,vajav,1
6011,kompressioonmurdudega,1
6012,meesfenotüübi,1
6013,sugukromosoomide,1
6014,mees,1
6015,karüotüübiga,1
6016,XX,1
6017,epidermise,1
6018,dermatiidid,1
6019,Soori,1
6020,Insuliini,1
6021,Labajalgade,1
6022,Kaelamurd,1
6023,30.01. 2013,1
6024,vanusel,1
6025,Trummikile,1
6026,servmised,1
6027,perforatsioonid,1
6028,ebaoluline,1
6029,23.02.12,1
6030,ALLERGILINE,1
6031,retsidiveeruvale,1
6032,kulule,1
6033,Koljusisese,1
6034,1983.,1
6035,labakäe,1
6036,Sooleliited,1
6037,paelad,1
6038,ummistusega,1
6039,11.06. 2013,1
6040,ümar,1
6041,katkisest,1
6042,hambast,1
6043,seljavalude,1
6044,ümarkolle,1
6045,Kalduvusega,1
6046,kirurg-,1
6047,vaja,1
6048,neeruarteri,1
6049,"2,7",1
6050,"1,7",1
6051,polüübi,1
6052,kinnitub,1
6053,tagaseinale,1
6054,Nii,1
6055,neelupolüübile,1
6056,Esmakordselt,1
6057,paastuglükoos-6,1
6058,Söögitorulahi,1
6059,Ärritusdermatiit,1
6060,kahtlustatav,1
6061,Paastuglükoosi,1
6062,välistegurite,1
6063,kiiritusejärgne,1
6064,täiskasvanutüüpi,1
6065,13910,1
6066,CC,1
6067,peaajuinfarktita,1
6068,Relatiivne,1
6069,"9,3%",1
6070,avitaminoos,1
6071,-2012,1
6072,sõlmede,1
6073,varjatud,1
6074,"41,6",1
6075,leukopeenia,1
6076,"1,73",1
6077,laserravi,1
6078,tugirõngaga,1
6079,hammustushaavad,1
6080,42.6,1
6081,"03,05",1
6082,parempoolsed,1
6083,"2006,2010",1
6084,"1994,1998",1
6085,šunt,1
6086,kõhukinnisusega,1
6087,"38,8",1
6088,Neljanda,1
6089,plokk-),1
6090,paranemine,1
6091,piirkondi,1
6092,Ühendatud,1
6093,Siiami,1
6094,-2008,1
6095,59.99,1
6096,35.06,1
6097,Jääknähud,1
6098,kopsutuberkuloosi,1
6099,põdemist,1
6100,Sekundaarsed,1
6101,geelidele,1
6102,Mees,1
6103,mehe,1
6104,Kusepõiekael,1
6105,Lümfo-ja,1
6106,22.5  %,1
6107,lümfots,1
6108,47.5 %,1
6109,27.7  %,1
6110,Immuunmehhanisme,1
6111,10.02.14,1
6112,kael,1
6113,tippiv,1
6114,kõnnak,1
6115,38.78,1
6116,Ninaaluses,1
6117,stenooskeskmises,1
6118,väärarendite,1
6119,Endine,1
6120,kuuldeaparaat,1
6121,mittespets,1
6122,-2008.,1
6123,kortsneer-sarlakid,1
6124,Tundlik,1
6125,õhuvahetusele,1
6126,tolmule,1
6127,Keemiaravi,1
6128,07.06. 2014,1
6129,06.2014,1
6130,elus,1
6131,siinuse,1
6132,põhjas,1
6133,doonorlus,1
6134,jõuetus,1
6135,Markantne,1
6136,Aordi-ja,1
6137,Maksaväline,1
6138,põlveliigestes,1
6139,Geneetiliselt,1
6140,-6,1
6141,tsüstile,1
6142,-1988,1
6143,allsein-,1
6144,Vaegpiimasus,1
6145,vaigukork,1
6146,vasakust,1
6147,kõrvast,1
6148,ekstrasüst,1
6149,lühiajalistele,1
6150,tahhükardiatele,1
6151,serva,1
6152,jahutud,1
6153,operatsiooniga,1
6154,põlveendoprotees,1
6155,deodorandile,1
6156,Kõhukoopa,1
6157,36.42,1
6158,32%,1
6159,"14,0%",1
6160,"51,3%",1
6161,asendunud,1
6162,ulatusliku,1
6163,küfoosiga,1
6164,meniskikahjustus,1
6165,sega,1
6166,mitmesugused,1
6167,ülaseljal,1
6168,09.2015,1
6169,01.2016,1
6170,infektsioonile,1
6171,haavandi,1
6172,Pikselöögi,1
6173,01.2,1
6174,vaheseinas,1
6175,perioodika,1
6176,jääkõõs,1
6177,18.1.2013,1
6178,Teenaris,1
6179,puukild,1
6180,s-reaktiivsed,1
6181,1997.,1
6182,35.78,1
6183,Piimtsüst,1
6184,kõrvalest,1
6185,paastusuhkru,1
6186,34.46,1
6187,Perifeersete,1
6188,"49,9",1
6189,Murrujärgne,1
6190,35.7,1
6191,2.10.14,1
6192,Ristluu-õndraluu,1
6193,Lühile,1
6194,bensodiasepiinid,1
6195,Tupekülvis,1
6196,transplantatsioon,1
6197,seljasirgestajates,1
6198,Beetablokaatori,1
6199,iseloomuga,1
6200,TBC-järgsed,1
6201,jälgitud,1
6202,5a,1
6203,Ravimsõltuv,1
6204,defekte,1
6205,reumaatilised,1
6206,südamehaigused,1
6207,tuharas,1
6208,reies,1
6209,öösiti,1
6210,Lihtrasvumus,1
6211,"39,8",1
6212,intervalli,1
6213,kroonilisele,1
6214,Näo,1
6215,PÕLVA,1
6216,HAIGLA,1
6217,kahehõlmaline,1
6218,Hingamisteede,1
6219,Suuümbruse,1
6220,roosad,1
6221,Paanikahäire,1
6222,-111,1
6223,Kõhul,1
6224,atüüpiline,1
6225,geneetiliselt,1
6226,38.29,1
6227,stendi,1
6228,elevantsus,1
6229,bronhilaiendid,1
6230,silmalau,1
6231,silmaümbruse,1
6232,ülekõrge,1
6233,Kaelalülide,1
6234,nimmelülide,1
6235,"-2010 , 2013",1
6236,temporaalselt,1
6237,põhjal,1
6238,proteesi,1
6239,Randmeliigesed,1
6240,randmeliigesed,1
6241,kojad,1
6242,vats,1
6243,34.56,1
6244,32.39,1
6245,radikuliit,1
6246,hägusus,1
6247,esikutalitluse,1
6248,"7,5",1
6249,põlveõndlas,1
6250,rinnanäärmetes,1
6251,tuharavoldis,1
6252,Puusal,1
6253,"51,6",1
6254,"-5,9%",1
6255,väheste,1
6256,Alakaalulisus,1
6257,Vahelduvad,1
6258,"34,3",1
6259,Jääkuriini,1
6260,uriinil,1
6261,hapukas,1
6262,lõhn,1
6263,viiruslik,1
6264,näopoolel,1
6265,50 %,1
6266,ahenemisi,1
6267,lühiaegsed,1
6268,Võõrkehade,1
6269,mao-,1
6270,kaksteistsõrmikupõletik,1
6271,Silmakuivus,1
6272,Ravimist,1
6273,Tsüklivälised,1
6274,veritsused,1
6275,12.12.  2005,1
6276,84,1
6277,astmele,1
6278,10.01,1
6279,pikapeakõõluse,1
6280,korea,1
6281,Alla,1
6282,175,1
6283,30.28,1
6284,66,1
6285,arvatav,1
6286,30.78,1
6287,hematoloogilisele,1
6288,rinnast,1
6289,"45,9",1
6290,Tunduvate,1
6291,Ümarkolle,1
6292,seedimatus,1
6293,tupetabletid,1
6294,maksahaigused,1
6295,Õlavöötmel,1
6296,maantee,1
6297,pearinglus,1
6298,topeltnägemine,1
6299,vaatehalvatus,1
6300,AORDIKLAPP,1
6301,alajäsemete,1
6302,võrkkestadüstroofia,1
6303,33.5,1
6304,27.02.14,1
6305,35.56,1
6306,Teadvusekao,1
