,0,1,2
2141,- vasak jalg,I00-I99,1
2142,Diafragma kõrgseis,R00-R99,1
2143,Parapelvikaalsed tsüstid,Q00-Q99,1
2144,Polypus canalis cervicis uteri,N00-N99,1
2145,Kukla piirkond,L00-L99,1
2146,- vasem,G00-G99,1
2147,Spinaalne klaudikatsioon.,M00-M99,1
2148,Anamneesis hüpofüüsi apopleksia,G00-G99,1
2149,Mõlemad labakäed,M00-M99,1
2150,Ebaselge põhjusega kolestaas,K00-K93,1
2151,Hamartoom maos,K00-K93,1
2152,Ureetra polüüp,N00-N99,1
2153,Munajuharasedus. Paremal.,O00-O99,1
2154,"Mõõdukas raskusaste
mõõdukas raskusaste",J00-J99,1
2155,Sigmasoole pseudomelanoos,K00-K93,1
2156,Bilateraalsed rinnatsüstid,N00-N99,1
2157,. Osteopeenia.,R00-R99,1
2158,Lapsel pärilik kuulmisnõrkus,Z00-Z99,1
2159,Tsentraalne neuropaatiline valu,G00-G99,1
2160,"Fibroostsüstiline mastopaatia
Fibroostsüstiline mastopaatia",N00-N99,1
2161,-alaneelu retensioonitsüst,J00-J99,1
2162,"Loote neerud aplaasia, anhüdramnion",O00-O99,1
2163,Paremal pool,M00-M99,1
2164,Parem põsk,C00-D48,1
2165,: mikrohematuuria,Z00-Z99,1
2166,Fibroostsüstilised muutused paremas rinnas.,N00-N99,1
2167,Emakakaela põletik,Z00-Z99,1
2168,Vasaku põlveliigese algav artroos.,M00-M99,1
2169,/ täpsustamata allergia,Z00-Z99,1
2170,Rinnanäärme patol. osas.,Z00-Z99,1
2171,Heberdeni sõlmed (artropaatiaga).,M00-M99,1
2172,Heberdeni sõlmed (artropaatiaga). Polüartroos,M00-M99,1
2173,/ subac.,H00-H59,1
2174,. parem põlv.,M00-M99,1
2175,Ebaselge etioloogiaga,R00-R99,1
2176,Vasak temporormandibulaarliiges,M00-M99,1
2177,Läbipõetud kopsupõletik,Z00-Z99,1
2178,Täpsustamata dermatiit; lichen simplex?,L00-L99,1
2179,Status post operatcionem,N00-N99,1
2180,. kahtlus astmale.,J00-J99,1
2181,- vasak.,M00-M99,1
2182,Infert prim,N00-N99,1
2183,?Allergia ?,H00-H59,1
2184,. Vaskuliit?,Z00-Z99,1
2185,Pöial vasak,M00-M99,1
2186,+ koormusastma,J00-J99,1
2187,Vasemas maksillaarsiinuses,J00-J99,1
2188,/ Contusio capitis.,S00-T98,1
2189,. Empüeem?,J00-J99,1
2190,. Ravimlööve? Kontaktdermatiit? Lümfoom?,L00-L99,1
2191,"Püsiobstruktsioon, keskmise raskusega kulg",J00-J99,1
2192,"Õndraluumurd, kinnine",None,1
2193,- Alzhemeri tõbi ?,G00-G99,1
2194,Täpsustamata emakakael (recidiva?),C00-D48,1
2195,Pikaaegne köha,Z00-Z99,1
2196,Osalise kontrolliga,J00-J99,1
2197,Jälgimine reaktiivse artriidi suhtes.,None,1
2198,- vasakul pool,M00-M99,1
2199,Kahtlus hilise algusega astmale.,J00-J99,1
2200,Paremal pool,H00-H59,1
2201,Kehakaalu tõus,Z00-Z99,1
2202,"-raske kulg, püsiobstruktsioon",J00-J99,1
2203,?  Uneapnoe ??,J00-J99,1
2204,Kaele osas,M00-M99,1
2205,"Pillide foonil
pillide foonil",N00-N99,1
2206,Düshidrootiline dermatiit kätel,L00-L99,1
2207,Alopecia diffusa,L00-L99,1
2208,Kerge neerupuudulikkus,I00-I99,1
2209,"Perekonnaanamneesis
neurofibromatoos perekonnaanamneesis",Z00-Z99,1
2210,Reie ülaosa,L00-L99,1
2211,Vasema õlaliigese osaline kontraktuur,M00-M99,1
2212,Belli halvatus vasemal.,G00-G99,1
2213,Kõrvetised ja iiveldus,O00-O99,1
2214,"Kodutolmulest, kass, koer, õietolmud",J00-J99,1
2215,Naba sees,C00-D48,1
2216,Psühhotrauma foonil.,N00-N99,1
2217,Imetamise nõustamine,Z00-Z99,1
2218,Ureaplasma parvum positiivne.,N00-N99,1
2219,"Postinfektsioosne köha
postinfektsioosne köha",J00-J99,1
2220,"Väljendunud asümmeetriaga
väljendunud asümmeetriaga",Q00-Q99,1
2221,Parempoolsest puusaliigese düsplaasiast tingitud,M00-M99,1
2222,Sähvivad peavalud,G00-G99,1
2223,Naba kõrval,C00-D48,1
2224,"Parem põlveliiges
parem põlveliiges",Z00-Z99,1
2225,Kahtlus maksahaigusele,Z00-Z99,1
2226,"Gaaside pidamatus
Gaaside pidamatus",R00-R99,1
2227,AKE-köha ?,Z00-Z99,1
2228,"Kass , puude õietolm",J00-J99,1
2229,"Krooniline, radikulaarse leiuta",M00-M99,1
2230,Parem temporomand. liiges,M00-M99,1
2231,Retentio post abortum medicamentosa,O00-O99,1
2232,Paremal aksillaarselt,C00-D48,1
2233,Hallux valgus bilateralis operata.,Z00-Z99,1
2234,- vasdak käsi,G00-G99,1
2235,. kahepoolne.,G00-G99,1
2236,Vasakus maksillaarsiinuses,J00-J99,1
2237,Vasakus rinnas komplitseeritud tsüst,N00-N99,1
2238,Müofastsiaalne valu.,M00-M99,1
2239,Monomorfne ventrikulaarne ekstrasüstoolia.,I00-I99,1
2240,Diskogeenne lumbalgia,M00-M99,1
2241,Rahutute jalgade sündroom.,G00-G99,1
2242,"Mesenteriaalne pannikuliit, paranenud",K00-K93,1
2243,Gonarthrosis bilat.,M00-M99,1
2244,"Klaaskeha täpsustamata haigusseisund, hõljumid",H00-H59,1
2245,Kahtlus astmale,Z00-Z99,1
2246,Perm hüppeliiges,M00-M99,1
2247,Radikulopaatia ?,M00-M99,1
2248,Solarne keratoos,L00-L99,1
2249,Chondromalacia genus bilat.,M00-M99,1
2250,"Õlaliigese artroos, paremal",M00-M99,1
2251,Sisemise liigeseproteesi mehhaanili,None,1
2252,Sünnitusjärgne hematometra,O00-O99,1
2253,. mortoni neurinoom .,G00-G99,1
2254,Algav seniilkatarakt  vasak silm,H00-H59,1
2255,Paremal küünarliigesel,L00-L99,1
2256,Paremal kesksagaras.,J00-J99,1
2257,Vajab kuuldeaparaati,H60-H95,1
2258,Mõõdukalt väljendunud,M00-M99,1
2259,Metüülisotiasolinoon+ metüülkloroisotiasolinoon,L00-L99,1
2260,Entamoeba coli,K00-K93,1
2261,Lewy keha dementsus,G00-G99,1
2262,: ajuinfarkt?,Z00-Z99,1
2263,Vasakpoolne lobektoomia,E00-E90,1
2264,- osteopeenia,R00-R99,1
2265,Kerge raskusega,J00-J99,1
2266,Raskekujuline ; CPAP-ravi testimine,G00-G99,1
2267,"Pahaloomuline kasvaja
invasiivne duktaalkartsinoom",None,1
2268,- Seroquel,G00-G99,1
2269,Viiruslik erüteem,L00-L99,1
2270,"Paremas kõrvas
paremas kõrvas",H60-H95,1
2271,Syndroma climacterica,N00-N99,1
2272,Hemiparees vasakul,I00-I99,1
2273,Keskmine/raske aPAP-ravi,G00-G99,1
2274,Rinnanäärmesisene lümfisõlm paremal.,N00-N99,1
2275,Nimmevalu- äge mittespetsiifiline alaseljavalu,M00-M99,1
2276,Jääb jälgimisele,J00-J99,1
2277,Vasem hüppeliiegs.,M00-M99,1
2278,Bakteriaalne  vaginoos kahtlus,N00-N99,1
2279,? külma toime?,L00-L99,1
2280,Fleree soovitus,Z00-Z99,1
2281,Kaela-õlavöötme müofastsiaalsed valud paremal,M00-M99,1
2282,Basalioma? keratosis actinica?,L00-L99,1
2283,"Kahepoolne, parem opereeritud",G00-G99,1
2284,. Rectocele sanata.,Z00-Z99,1
2285,Osteopeenia faasis,M00-M99,1
2286,.Myoma magna,C00-D48,1
2287,. Myoma magna,C00-D48,1
2288,Vasema põlve,R00-R99,1
2289,Silmakoopa deformatsioon osin,H00-H59,1
2290,Parema neeru kujunemisjärgus neeruabstsess,N00-N99,1
2291,"Seljal, paremal",C00-D48,1
2292,. Vasem ranne.,M00-M99,1
2293,Visanette ravi,N00-N99,1
2294,Täpsustamata värisemine. M.Parkinsoni??,R00-R99,1
2295,Peaajuinfarkt (pea)ajuarterite tromboosi tõttu?,I00-I99,1
2296,Mitte kontrolli all,J00-J99,1
2297,Allrgia ??,H00-H59,1
2298,Hüpofüüsi verdumise järgne seisund,I00-I99,1
2299,"Paremal>vasakul, väljendunud valusündroomiga.",G00-G99,1
2300,"Reieluu hulgimurrud, kinnine",S00-T98,1
2301,Vasak jalg,M00-M99,1
2302,Vasaku silma alusi,C00-D48,1
2303,Õlavöötme müofastsiaalsed valud,M00-M99,1
2304,Siinussõlme nõrkuse tõttu,Z00-Z99,1
2305,Kõrv kuiv,H60-H95,1
2306,- renis polycystici.,N00-N99,1
2307,Symptomatica (+),G00-G99,1
2308,"-intermiteeruva kuluga, koormusastma.",J00-J99,1
2309,Vasaku õlaliigese artroos?,M00-M99,1
2310,"Püsiobstruktsiooniga, püsivate sümtomitega",J00-J99,1
2311,Meniere tõbi,H60-H95,1
2312,Generaliseerunud toonilis-kloonilste krambihoogudega.,G00-G99,1
2313,- Chlam. Pneum.,J00-J99,1
2314,Peaajuinfarkt (pea)ajuarterite emboolia tõttu?,I00-I99,1
2315,Vasakul perf,H60-H95,1
2316,Parem varusartroos,M00-M99,1
2317,Infert prim. Ebaselge põhjus.,N00-N99,1
2318,- algav,M00-M99,1
2319,Neutrofiilne leukotsütoos,D50-D89,1
2320,"Parem jalg
parem jalg",A00-B99,1
2321,Primaarselt generaliseerunud toonilis-kloonilised hood,G00-G99,1
2322,Hüporenineemiline hüpoaldosteronism,E00-E90,1
2323,Neeru allavaje?,N00-N99,1
2324,/ neerupatoloogia/,Z00-Z99,1
2325,Kõrvalestadel bilat.,L00-L99,1
2326,Naba piirkonnas,C00-D48,1
2327,Rindkere ülaosa,C00-D48,1
2328,- vasema Achilleuse peritendinopaatia.,M00-M99,1
2329,Parempoolne sekundaarne,H00-H59,1
2330,Põsel ja kaela ülaosas,C00-D48,1
2331,Konisatsioonijärgne kontroll,Z00-Z99,1
2332,"Kapillaarset tüüpi
Kapillaarset tüüpi",I00-I99,1
2333,Herpesviirusnakkused [herpes simplex] genitalis,A00-B99,1
2334,"Düsfunktsioon, paremal",H60-H95,1
2335,Vasakul tuharal fibrolipoom,C00-D48,1
2336,Intraduktaalsed papilloomid,C00-D48,1
2337,Krooniline neuropaatiline valu.,R00-R99,1
2338,Maksa funkts. häired,Z00-Z99,1
2339,Endomeetriumi stromaalne sarkoom,C00-D48,1
2340,"Kujunev rosaatsea?
kujunev rosaatsea?",L00-L99,1
2341,/  epididüümise tsüst/,N00-N99,1
2342,- vasak > parem,M00-M99,1
2343,Lülisamba kaela ja nimmeosa,M00-M99,1
2344,. Sarkoidoosi suhtes,Z00-Z99,1
2345,Kahtlus pahaloomulisusele,N00-N99,1
2346,Rindadealune nahk,A00-B99,1
2347,. Ülekaalulisus,Z00-Z99,1
2348,Sinusiidiga kaasnev,G00-G99,1
2349,Rinnaosa piirkond?,None,1
2350,Allergiline? ärritus?,H00-H59,1
2351,Infertilitas secundaria. Tubaarne?,N00-N99,1
2352,"Lõual, kaelal",C00-D48,1
2353,Fleree soov,Z00-Z99,1
2354,Uterus myomatosus,C00-D48,1
2355,Parem alajäse,Q00-Q99,1
2356,- paranenud,N00-N99,1
2357,"Kass, kodutolmulest",J00-J99,1
2358,Infet prim,N00-N99,1
2359,Bekteriaalne vaginoos,N00-N99,1
2360,"Keskmises astmes 
keskmises astmes",G00-G99,1
2361,Düsplaasia tunnustega,C00-D48,1
2362,Kerge vorm,D50-D89,1
2363,Kahtlus demüeliniseerivale patoloogiale,Z00-Z99,1
2364,"Intermitteeruv, köhavariantne",J00-J99,1
2365,Klebsiella pneumoniae,J00-J99,1
2366,Ähvardav raseduse katkemine,O00-O99,1
2367,. Persisteeriv.,I00-I99,1
2368,Kahtlus lichen planusele,Z00-Z99,1
2369,- adenoom.,C00-D48,1
2370,Kontratseptsioon nõustamine,Z00-Z99,1
2371,"Paemal, kahtlus",M00-M99,1
2372,Kuuldeaparaadi järjekorras,H60-H95,1
2373,Laktoositaluvustesti alusel,E00-E90,1
2374,Häiriv tupevoolus,Z00-Z99,1
2375,/ kopsupatoloogia/,Z00-Z99,1
2376,Müofastsiaalne lumbalgia.,M00-M99,1
2377,"Parempoolne, munandimanuse peaosas",N00-N99,1
2378,"Lumbaalsel, opereeritud",M00-M99,1
2379,"Varasem diagnoos
varasem diagnoos",J00-J99,1
2380,Vasemal käel.,G00-G99,1
2381,Primaarne skleorseeriv kolangiit,K00-K93,1
2382,. Kahtlus.,M00-M99,1
2383,Polüpoidne liitneevus,C00-D48,1
2384,Vasak põlv artroosi ägenemine,M00-M99,1
2385,Perifeerne isheemia,None,1
2386,Anamneesis verevalumid,Z00-Z99,1
2387,Fibrotsüstilised muutused vasemas rinnas,N00-N99,1
2388,Et submucosum,C00-D48,1
2389,Parem puusaliiges.,M00-M99,1
2390,.(raske.) Vasak enam.,M00-M99,1
2391,"Paremal, vasak- opereeritud",G00-G99,1
2392,Varjatud vorm,E00-E90,1
2393,Peritendiniit vasemal randmepiirkonnas,M00-M99,1
2394,Mõlemad puusaproteesid.,Z00-Z99,1
2395,Premenopaus ?,N00-N99,1
2396,"Püsivate sümptomitega, mõõduka raskusega",J00-J99,1
2397,Fibroepiteliaalne polüüp,None,1
2398,"Kahtlus tööastmale
kahtlus tööastmale",J00-J99,1
2399,Neelamistakistuse tunne,K00-K93,1
2400,Dermatis insecta,L00-L99,1
2401,Sooletuumor ?,Z00-Z99,1
2402,Mõlema puusaliigese artroos.,M00-M99,1
2403,Vasak põlv.,Z00-Z99,1
2404,Rahutu uni,G00-G99,1
2405,? vasakul,H60-H95,1
2406,"Nägu, dekoltee
nägu, dekoltee",L00-L99,1
2407,. Osteoporosis,M00-M99,1
2408,Bilateraalselt hüppeliigestest,M00-M99,1
2409,"Taastuvad suuaftid,Aftoosne stomatiit",None,1
2410,- parem põlv,M00-M99,1
2411,"Kahtlus, jälgimisel",J00-J99,1
2412,Ninaneelunohust tingitud köha?,J00-J99,1
2413,"Protrahheeritud kuluga, krooniline",I00-I99,1
2414,Pideva valu sündroomiga,M00-M99,1
2415,Fibroplastiline polüüp -,None,1
2416,Muud klamüüdiahaigused.,None,1
2417,.Äge bronhiit,None,1
2418,Bursitis calcanei,M00-M99,1
2419,Ärritatud soolesündroom?,Z00-Z99,1
2420,Persistens (sanata),I00-I99,1
2421,"Allergia , muu konjunktiviit",H00-H59,1
2422,Guillaini-barré sündroom,G00-G99,1
2423,Vasemas ninaesikus,L00-L99,1
2424,Paroxysmalis (sanata),I00-I99,1
2425,- osteoporoos?,Z00-Z99,1
2426,? Äkiline vereringehäire ?,R00-R99,1
2427,Karpaaltunneli sündroom bilat. (+),G00-G99,1
2428,- paremal.,M00-M99,1
2429,Nimmevalu (-),M00-M99,1
2430,Neeru patoloogia,Z00-Z99,1
2431,Parem jalg,S00-T98,1
2432,Abdominaalne hüsterktoomia koos adneksidega,Z00-Z99,1
2433,Postoperativa dextri,M00-M99,1
2434,- treemor,Z00-Z99,1
2435,Vasem .,M00-M99,1
2436,Põhjus teadmata,J00-J99,1
2437,Tsütoloogiliselt follikulaarne neoplaasia,E00-E90,1
2438,Paremal alakõhus,R00-R99,1
2439,Tehtud magu vähendav lõikus,D50-D89,1
2440,"Astma, uneapnoe",Z00-Z99,1
2441,Autoimmuune hepatiit,K00-K93,1
2442,Algav Peyronie' haigus,N00-N99,1
2443,Vasakul teise haru valu,G00-G99,1
2444,Mirena asetamine narkoosis,Z00-Z99,1
2445,/ stenoos söövitusest?,K00-K93,1
2446,Endomeetriumi polüüp?,N00-N99,1
2447,Põletikuline soolehaigu,Z00-Z99,1
2448,Mäluhäire ja depressiivsete sümptomidega,R00-R99,1
2449,Superfitsiaalne basalioom?,L00-L99,1
2450,Mõlema puusaliigese algav artroos.,M00-M99,1
2451,Süüfilise kahtlus,Z00-Z99,1
2452,Tupeköndi  allavaje,N00-N99,1
2453,Rindkerekontusioon - vasakul roided.,S00-T98,1
2454,- erosiivne labakäeliigeste artroos,M00-M99,1
2455,- bilat. vestibulopaatia,H60-H95,1
2456,Apoplexia? Grav.?,R00-R99,1
2457,Ventrikulaarne bigeminia,I00-I99,1
2458,Korduvad raseduse peetumised,N00-N99,1
2459,+ eesmine uveiit osin,H00-H59,1
2460,Täpsutamata loomusega kasvaja maksillaarsiinuses,None,1
2461,Parem küünarvars,C00-D48,1
2462,Tservikogeensed peavalud,G00-G99,1
2463,/tõenäoliselt  lihasvalu/,R00-R99,1
2464,Siirdamisjärgne nõustamine ja immuniseerimine,Z00-Z99,1
2465,Endomeetriumi polüüp,N00-N99,1
2466,Söövituse järgne,K00-K93,1
2467,Väljapöörd-suurvarvas (omandatud) /parem/,M00-M99,1
2468,Kahtlus ületreeningule,R00-R99,1
2469,Emakakela köndi polüüp,N00-N99,1
2470,Ja kurgumandlite põletik,J00-J99,1
2471,Ka hüpolaktaasia,K00-K93,1
2472,"Krooniline, endometrioosi kahtlus",R00-R99,1
2473,: obstruktiivne,J00-J99,1
2474,- neuroloogiline düsuuria,Z00-Z99,1
2475,- abik.,J00-J99,1
2476,?- veritsus,I00-I99,1
2477,Vasaku jala halvatus,G00-G99,1
2478,Tupe eesseina allavaje,N00-N99,1
2479,/ dermatofibroom,None,1
2480,"Paremal, kahtlus",G00-G99,1
2481,"Vahetult pärast sünnitust
kõhuvalu",Z00-Z99,1
2482,Downi sündroom lootel,Z00-Z99,1
2483,Mõlemad kannakõõlused,M00-M99,1
2484,- sanata,N00-N99,1
2485,. Alakõhuvalud.,N00-N99,1
2486,Candidiasis inquinalis,A00-B99,1
2487,Allergiatestid tehtud,J00-J99,1
2488,"Kaelaosas, müofastsiaalsed valud",M00-M99,1
2489,Antibeebipillide foonil,N00-N99,1
2490,Toiduainete talumatus,K00-K93,1
2491,Lümfadenopaatia suhtes,Z00-Z99,1
2492,Vasaku jalalaba mediaalsel pinnal,C00-D48,1
2493,Vahelduv diploopia,H00-H59,1
2494,"?, kobarpeavalu sündroom",G00-G99,1
2495,Asteatootiline ekseem jalasäärtel,L00-L99,1
2496,/ püogeenne granuloom,None,1
2497,Vasakul põlvel,L00-L99,1
2498,Kahtlus papillaarsele vähile,C00-D48,1
2499,Mujal klassifitseeritud haiguste tekitajana,A00-B99,1
2500,Trauma järgselt,Z00-Z99,1
2501,"Vasak õlg
vasak õlg",M00-M99,1
2502,Emakakaela konisatsioon,Z00-Z99,1
2503,Parema sääreluu keskosa mediaalpind.,M00-M99,1
2504,"Asendusravil, sõlm kilpnäärmes",E00-E90,1
2505,"Perekonnaanamneesis
infantiilne mitokondriaalne entsefalomüopaatia",Z00-Z99,1
2506,Epideermaalne sünnimärk seljal,C00-D48,1
2507,Lihhenoidne keratoos,L00-L99,1
2508,Peanahal ja kehatüvel,L00-L99,1
2509,Ovultasiooni aegne valu,R00-R99,1
2510,"Kahtlus, jälgimisel",G00-G99,1
2511,Kukla-kandelüli-telglüli piirkond,None,1
2512,"Kahepoolne, kroonilise kuluga",M00-M99,1
2513,Täpsustamata hälbeline plasmaproteiin (hüpoproteieemia),R00-R99,1
2514,. Septiiline šokk,A00-B99,1
2515,"Paroxüsm, (lühike periood)",I00-I99,1
2516,.  Vasakpoolne hemiparees.,G00-G99,1
2517,Traumaatiline ajuödeem [-turse],S00-T98,1
2518,Põlveõndla limapaunatsüst [Baker] vasakul,M00-M99,1
2519,-krronilinse valu sündroom,R00-R99,1
2520,.  Parempoolne spastiline hemiparees.,G00-G99,1
2521,"Mõlemapoolne, retinatsioonist.",J00-J99,1
2522,Primaarne kopsu (arteriaalne) hüpertensioon.,I00-I99,1
2523,. Kopsuturse,I00-I99,1
2524,Mujal klassi,S00-T98,1
2525,Paremal (kahltus maliigsele efusioonile),J00-J99,1
2526,Arütmia paroksusm,I00-I99,1
2527,Raviga taandunud,J00-J99,1
2528,"Enterobacter kobei
Enterobacter kobei",A00-B99,1
2529,"Enterococcus faecium
Enterococcus faecium",A00-B99,1
2530,"Candida albicans
Candida albicans",A00-B99,1
2531,"Rinna implantaadid 
rinna implantaadid",N00-N99,1
2532,Plaga septica,A00-B99,1
2533,Kopsuturse; hüpokseemia,J00-J99,1
2534,Vähene vöötlihaskahjustus lamamisest,M00-M99,1
2535,Antikoagulantravi tüsistus?,R00-R99,1
2536,Ruptura labii minoris bilateralis,O00-O99,1
2537,Jämesoole perforatsiooni kahtlus,K00-K93,1
2538,"Peritoneaaldialüüsi peritoniit, St. Epidermidis",K00-K93,1
2539,Võimalik genees üle hüperkaltseemia,K00-K93,1
2540,Arütmia paroksüsmid,I00-I99,1
2541,"Hüperkapnia ja hüpokseemia, süvenemine",J00-J99,1
2542,Hiatus hernia,K00-K93,1
2543,Verekaotusejärgne aneemia,O00-O99,1
2544,Kardiopulmonaalne puudulikkus,R00-R99,1
2545,Ruptura labii minores sinister,O00-O99,1
2546,Kahtlus palaviku tõttu,A00-B99,1
2547,Parempoolne külotooraks,J00-J99,1
2548,Makulopaatia ja taustaretinopaatia,None,1
2549,Parem pool,N00-N99,1
2550,Ruptura vaginae bilateralis.,O00-O99,1
2551,Raoultella ornithinolytica,A00-B99,1
2552,Septoplastika järgne,S00-T98,1
2553,"Täpsustamata maksapuudulikkus,isheemiline polüorganpuudulikkus",K00-K93,1
2554,Kroonilise haiguse aneemia: reumatoidartriit,D50-D89,1
2555,Bilateraalne; bronhiektaasiatõve ägenemisel,J00-J99,1
2556,Retentio cotyloides placentae,O00-O99,1
2557,Hüpertooniline kriis,I00-I99,1
2558,Spontaanne bakteriaalne peritoniit,R00-R99,1
2559,Pulmokardiaalne puudulikkus,I00-I99,1
2560,Seroosne eritis haavast,S00-T98,1
2561,Tursest põhjustatuna,K00-K93,1
2562,Ruotura mucosae vaginae,O00-O99,1
2563,Raske sepsis,None,1
2564,"Septilise šoki tüsistusena, möödunud",N00-N99,1
2565,Kroonilise haiguse aneemia,D50-D89,1
2566,Verejooks sigmasoole tuumorist,K00-K93,1
2567,Portosüsteemne entsefalopaatia,G00-G99,1
2568,Ruptura labii majoris bilateralis,O00-O99,1
2569,Äge biliaarne pankreatiit,K00-K93,1
2570,Ruptura labii minoris dextri.,O00-O99,1
2571,Sigmasoole vähk,K00-K93,1
2572,Ruptura labii minoris bilateralis.,O00-O99,1
2573,Kasvaja kompressioonist seljaajule,G00-G99,1
2574,Biliaarne pankreatiit,K00-K93,1
2575,Vasakul alasagaras,J00-J99,1
2576,Candida glabrata,A00-B99,1
2577,"Terminaalne, hemodialüüs",N00-N99,1
2578,Ekstrahepaatiline koletaas,R00-R99,1
2579,Väline surve kasvaja massist,K00-K93,1
2580,Prolapsus funiculi umbilicalis,O00-O99,1
2581,"Septiline, ureemiline",G00-G99,1
2582,Kasvajast läbikasvuga duocdeenumisse,K00-K93,1
2583,"Klaaskehahemorraagia, odex",H00-H59,1
2584,Kasvajast tingitud,J00-J99,1
2585,Mehhaaniline surve kasvajast,K00-K93,1
2586,Ruptura labii minores bilat.,O00-O99,1
2587,"Tuharatel, paranemas",L00-L99,1
2588,Parem põsk,I00-I99,1
2589,Parema vatsakese puudulikus,I00-I99,1
2590,Kasvajast verejooks krooniline,K00-K93,1
2591,Krooniline verejooks kasvajast,K00-K93,1
2592,"Vasakpoolne, kartsinomatoosne?",J00-J99,1
2593,Leptospiroosist tingitud,A00-B99,1
2594,"Leptospiroosist tingitud, eGFR paranemas",N00-N99,1
2595,Säilunud süstoolse funktsiooniga,I00-I99,1
2596,Entero-enteroanastomoosi dehistsents,S00-T98,1
2597,Peaajutüve pitsumine,G00-G99,1
2598,Ruptura labii minores sinistra,O00-O99,1
2599,Enterobacter cloacae septitseemia,A00-B99,1
2600,"Marevani üledoseering, makrohematuuria",R00-R99,1
2601,Kahtlus rasvembooliale,I00-I99,1
2602,Kasvajaline subiileus,K00-K93,1
2603,Dialüüsisondi murdumine,S00-T98,1
2604,Elustamisjärgne roidemurd,S00-T98,1
2605,"Läbitehtud äge neerupuudulikkus, paranenud",None,1
2606,Ajutüve pitsumisega,G00-G99,1
2607,Kahepoolne pleuraefusioon; pleuravedelik hemorraagiline,J00-J99,1
2608,Hemodialüüsi permanentse kateetri tromboos,S00-T98,1
2609,Vasakpoolne neerupais,N00-N99,1
2610,"Hüperkapnia, hüpokseemia",J00-J99,1
2611,Sensoor-amnestiline osaline afaasia,R00-R99,1
2612,Muu täpsustatud hüpotüreoos; autoimmuunne,E00-E90,1
2613,Septiline shokk,K00-K93,1
2614,"Äge kardiovaskulaarne puudulikkus, kopsuturse",I00-I99,1
2615,Episiotomia. Ruptura mucosae vaginae.,O00-O99,1
2616,Ruptura labii minores dextra.,O00-O99,1
2617,Enterococcus faecium,A00-B99,1
2618,Septilisest šokist,N00-N99,1
2619,"Kahepoolne, Enterococcus faecium",J00-J99,1
2620,Südamepuudulikkuse süvenemine seoses aneemiaga,I00-I99,1
2621,Mõlemal säärel,L00-L99,1
2622,Ruptura mucosae vaginae. Episiotomia.,O00-O99,1
2623,Ruptura labii majores bilateralis,O00-O99,1
2624,. Asthma bronchiale mixta.,J00-J99,1
2625,Tserebrospinaalvedeliku leke,G00-G99,1
2626,Täpsustamata stenokardia---?,I00-I99,1
2627,.  Parema jala parees.,G00-G99,1
2628,Vasak jalg; haavanditega; lipodermatoskleroos,I00-I99,1
2629,"Epiduraalne hemorraagia [verevalum], jääknähud",None,1
2630,Vasakpoolne sekundaarne,H00-H59,1
2631,Parema käe valu,M00-M99,1
2632,Aordi(klapi)stenoos kerges astmes,I00-I99,1
2633,Valu vasakus küljes,R00-R99,1
2634,"Normofrekventne, fikseerunud",I00-I99,1
2635,- paroksüsmaalne( anamneesis),I00-I99,1
2636,"Paroksüsmaalne, momendil siinusrütm",I00-I99,1
2637,"Algav puudulikkus
Algav puudulikkus",S00-T98,1
2638,Parema labajala parees,G00-G99,1
2639,Paroksüsmaalne anamneesis praegu siinusrütm,I00-I99,1
2640,Konisatsiooni järgne tservitsiit,Z00-Z99,1
2641,"Aordi(klapi)stenoos,kerges astmes",I00-I99,1
2642,Algus teadmata,I00-I99,1
2643,Muu täpsustatud vaskulaarne dementsus,F00-F99,1
2644,-- (ravimite tekkene),K00-K93,1
2645,Mõlemate puusaliigeste endoproteesid.,Z00-Z99,1
2646,Keskmise obstruktsioon,J00-J99,1
2647,. Hernia diaphragmatica.,K00-K93,1
2648,. Hyperplasia prostatae.,N00-N99,1
2649,- bilateralis,N00-N99,1
2650,Ajuinfarktijärne vasakpoolne spastiline hemiparees.,I00-I99,1
2651,- paroksüsmaalis,I00-I99,1
2652,Paremal ( opereeritud.),C00-D48,1
2653,Operatsiooni järgselt,J00-J99,1
2654,Reumaatiline aordi(klapi)stenoos?,I00-I99,1
2655,. Alloprotees.,M00-M99,1
2656,Alkohoolne maksasteatoos,K00-K93,1
2657,. Nimmevalu diskopaatiaga.,M00-M99,1
2658,Väikeaju sündroom,G00-G99,1
2659,Vasema puusaliigese endoprotees,Z00-Z99,1
2660,Kuklaseis tagumine teisend.,O00-O99,1
2661,- jääknähud,J00-J99,1
2662,"Mitraal(klapi) puudulikkus, kerge aste",I00-I99,1
2663,Sümptomaatiline epilepsia,G00-G99,1
2664,Alkoholpolüneuropaatia ( algav),G00-G99,1
2665,. Fibrillatio atriorum permanans.,I00-I99,1
2666,. Cholelithiasis.,K00-K93,1
2667,-  neuropaatiline valu,G00-G99,1
2668,- sapi reflux makku,K00-K93,1
2669,Ataksia ja diplopiaga,I00-I99,1
2670,- emakakaela prolaps,N00-N99,1
2671,Vasema alajäseme monoparees,G00-G99,1
2672,Alajäsemete arterite ateroskleroos,I00-I99,1
2673,Osteochondrosis cervicalis,M00-M99,1
2674,.Dyslipidaemia mixta.,E00-E90,1
2675,Sekundaarne pulmonaalhüpertensioon.,I00-I99,1
2676,. Varasem müokardiinfarkt,I00-I99,1
