,analysis_name,analysis_substrate,parameter_code,parameter_name,unit,count,System,Pleural,Pericardial,SerPla,VenoseBlood,CapillaryBlood,ArterialBlood,CSF,Blood,Plasma,Serum,Urine
468,Biokeemia labor,nan,25,Kaalium seerumis,mmol/l,3,,False,False,False,False,False,False,False,False,False,True,False
470,Ekstraheeritavate tuumaantigeenide vastane IgI seerumis (paneel),nan,66707_S-ENA-paneel,SS-B/<ANONYM> antikehad,<ANONYM> unit,1,,False,False,False,False,False,False,False,False,False,True,False
472,nan,nan,S-f5_IgE,S-t4 IgE,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
473,Soja vastane IgE seerumis,nan,S-f14_IgE,S-f20 IgE,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
474,Hematoloogilised uuringud,nan,560,Retikulotsüüdid,%0,1,,False,False,False,False,False,False,False,True,False,False,False
477,Hematoloogilised uuringud,nan,34,TWBC,,1152,,False,False,False,False,False,False,False,True,False,False,False
478,Laboratoorne hematoloogia,nan,133,MP,%,7,,False,False,False,False,False,False,False,True,False,False,False
479,Valproaat seerumis,nan,S-Valpr,S-Valpr,µg/mL,19,,False,False,False,False,False,False,False,False,False,True,False
480,"S,P-IgA",nan,nan,nan,,1,,False,False,True,False,False,False,False,False,False,False,False
483,Vere automaatuuring 3-osalise leukogrammiga,nan,B1-A3Diff,RBC,10 12/l,13,,False,False,False,False,False,False,False,True,False,False,False
484,Immuunmeetoditel uuringud,seerum,gx1/spIgEheintaimedesegu),gx1 /sp IgE heintaimede segu),,25,,False,False,False,False,False,False,False,False,False,True,False
489,Kliiniline vereanalüüs,nan,Neutrofiilidetoks.granulatsioon,Neutrofiilide toks. granulatsioon,,6,,False,False,False,False,False,False,False,True,False,False,False
491,Vere automaatuuring 3-osalise leukogrammiga,nan,B1-A3Diff,PCT,L,13,,False,False,False,False,False,False,False,True,False,False,False
493,Hematoloogilised uuringud,nan,16,1 B-PLT(Trombotsüüdid),10 l,6,,False,False,False,False,False,False,False,True,False,False,False
494,Hematoloogilised uuringud,nan,717,10 NRBC,,1,,False,False,False,False,False,False,False,True,False,False,False
497,Rukki vastane IgE seerumis,nan,S-f5_IgE,S-w20 IgE,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
501,Vereäige mikroskoopia,nan,B-Smear-m,Erütrotsüütide anisotsütoos,,11,,False,False,False,False,False,False,False,True,False,False,False
502,Hemogramm viieosalise leukogrammiga,nan,vB-CBC-5Diff,Baso#,10\9/l,1,,False,False,False,True,False,False,False,True,False,False,False
504,Laboratoorne hematoloogia,nan,137,MONO,x 10 9/L,7,,False,False,False,False,False,False,False,True,False,False,False
506,VIII faktor,nan,P-FVIII:C,P-FVIII:C,%,1,,False,False,False,False,False,False,False,False,True,False,False
508,"Allergiapaneel, spetsiifiliste IgE antikehade määramine (immunoblot), vereseerumist",nan,S-IgE-Spec-2,Seesamiseemned,-,1,,False,False,False,False,False,False,False,False,False,True,False
509,Hematoloogilised uuringud,nan,29,RDW%,,1351,,False,False,False,False,False,False,False,True,False,False,False
512,"Toiduallergeenide (paneel 3: nisu, kaer, mais, tatar, seesamiseemned) vastane IgE",nan,S-fp3_IgE,S-fp3 IgE,kU/L,16,,False,False,False,False,False,False,False,False,False,True,False
515,Hematoloogilised uuringud,nan,412,% Basofiilid,%,16,,False,False,False,False,False,False,False,True,False,False,False
516,Biokeemilised uuringud,nan,1875,S-Chol(Kolesterool seerumis),mmol/l,1,,False,False,False,False,False,False,False,False,False,True,False
517,Troponiin T (kardiaalne) seerumis,nan,S-cTnT,S-cTnT,ug/l,315,,False,False,False,False,False,False,False,False,False,True,False
519,S-HBsAg,nan,nan,nan,,1,,False,False,False,False,False,False,False,False,False,True,False
520,Vere automaatuuring 3-osalise leukogrammiga,nan,B1-A3Diff,Hgb,g/l,13,,False,False,False,False,False,False,False,True,False,False,False
524,Lamotrigiin seerumis,nan,S-Lamotr,S-Lamotr,ug/mL,2,,False,False,False,False,False,False,False,False,False,True,False
525,Allergeenspetsiifilised IgE antikehad seerumis,nan,S-Toidu_allerg._IgE,Tomat,IU/ml,22,,False,False,False,False,False,False,False,False,False,True,False
526,Porgandi vastane IgE seerumis,nan,S-f31_IgE,S-f14 IgE,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
531,"Allergiapaneel, spetsiifiliste IgE tüüpi antikehade määramine (immunoblot), vereseerumist",nan,S-IgE-Spec-2,Rukkijahu,-,1,,False,False,False,False,False,False,False,False,False,True,False
532,Immuunmeetoditel uuringud,seerum,tx5/spIgEpuudeallergsegu,tx5 /sp IgE puude allerg segu,,16,,False,False,False,False,False,False,False,False,False,True,False
535,Inhaleeritud allergeenispetsiifilised IgE antikehad seerumis,nan,S-_Inhal_allerg._IgE,Merisiga,IU/ml,26,,False,False,False,False,False,False,False,False,False,True,False
537,Valkude fraktsioonid seerumis,nan,S-Prot-Fr,a2 globuliin,g/l,105,,False,False,False,False,False,False,False,False,False,True,False
539,Immuunglobuliin G indeks,nan,CSF-IgG-ind,S-IgG,g/L,3,,False,False,False,False,False,False,True,False,False,True,False
542,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,MXD#,10^3/uL,11,,False,False,False,False,False,False,False,True,False,False,False
543,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,PLT,10e3/uL,236,,False,False,False,False,False,False,False,True,False,False,False
547,LTKH allhanked,nan,1384,S-Aldo(Aldosteroon),,6,,False,False,False,False,False,False,False,False,False,True,False
549,Biokeemilised uuringud,nan,500,S-ALT(Alaniini aminotransferaas),U/l,9,,False,False,False,False,False,False,False,False,False,True,False
556,CBC-5Diff Hemogramm viieosalise leukogrammiga,nan,B1-CBC-5Diff,MPV,fl,4,,False,False,False,False,False,False,False,True,False,False,False
558,Otsene antiglobuliintest (tüpiseerimine),nan,B-DATtyp,Otsese Coombsi testi diferentseerimine,-,1,,False,False,False,False,False,False,False,True,False,False,False
559,Fibriini D-dimeerid plasmas,nan,P-FiDD,P-FiDD,-,26,,False,False,False,False,False,False,False,False,True,False,False
560,"Bilirubiin, üldine",nan,S-Bil ,S-Bil,umol/L,2,,False,False,False,False,False,False,False,False,False,True,False
562,HIV-1 antiretroviirusravimite genotüüpilise resistentsuse uuring verest,nan,B-HIV-1_ARVDres,NFV,-,2,,False,False,False,False,False,False,False,True,False,False,False
563,Immuunmeetoditel uuringud,seerum,f9/spIgEriisisuhtes,f9 / sp IgE riisi suhtes,,4,,False,False,False,False,False,False,False,False,False,True,False
567,Hematoloogilised uuringud,nan,25,3 B-Diff-LYMPH-%(Lümfotsüüdid protsent),%,2,,False,False,False,False,False,False,False,True,False,False,False
568,Borrelia burgdorferii vastased IgG antikehad (immunoblot),nan,S-Borr_IgG_Blot,Borr IgG Blot,-,31,,False,False,False,False,False,False,False,False,False,True,False
571,Neutrofiilide tsütoplasma vastased antikehad,nan,S1-aNCA,S1-aNCA,-,1,,False,False,False,False,False,False,False,False,False,True,False
572,Tsüklilise tsitrulleeritud peptiidi vastane IgG,nan,S-CCP_IgG,S-CCP IgG,U/mL,22,,False,False,False,False,False,False,False,False,False,True,False
573,Herpes simplex viiruse 1 ja 2 IgM tüüpi antikehad,nan,S-HSV1/2-IgM,S-HSV1/2-IgM,EIU,1,,False,False,False,False,False,False,False,False,False,True,False
574,Hematoloogilised uuringud,nan,1282,MCV,fL,1,,False,False,False,False,False,False,False,True,False,False,False
575,Hematoloogilised uuringud,nan,627,2 B-Eo#(Eosinofiilide arv),/nL,5,,False,False,False,False,False,False,False,True,False,False,False
576,patol.täisveri,nan,B-patol.täisveri,lümfot.,-,53,,False,False,False,False,False,False,False,True,False,False,False
580,Süsteemse skleroosi antigeenide vastane IgG seerumis,nan,S-S_sclerosis_(panel),Ku vastane IgG seerumis,-,7,,False,False,False,False,False,False,False,False,False,True,False
581,Immuunuuringud,nan,10580,S-CEA(kartsioembrionaalne antigeen),ng/ml,21,,False,False,False,False,False,False,False,False,False,True,False
582,Kliiniline vere ja glükohemoglobiini analüüs,nan,B-HbA1c(glükohemoglobiin),B-HbA1c (glükohemoglobiin),,1198,,False,False,False,False,False,False,False,True,False,False,False
586,Immunoloogilised uuringud,nan,2469,S-CE,µg/l,4,,False,False,False,False,False,False,False,False,False,True,False
591,Chlamydophila pneumoniae vastane IgG seerumis,nan,S-C_pneumoniae_IgG,S-C pneumoniae IgG,EIU,17,,False,False,False,False,False,False,False,False,False,True,False
593,Ektsraheeritavate tuuma- ja tsütoplasmaantigeenide vastased antikehad seerumis,nan,S-aENA,aRib P-Prot,-,10,,False,False,False,False,False,False,False,False,False,True,False
595,Hematoloogia labori analüüsid,nan,213,LYMPH,,38,,False,False,False,False,False,False,False,True,False,False,False
599,"Maksa autoimmuunhaigustega seotud autoantikehade uuring seerumist IF meetodil (ANA, AMA, ASMA,LKMA)",nan,S-Liver-IF,<ANONYM>,-,26,,False,False,False,False,False,False,False,False,False,True,False
601,Hematoloogilised uuringud,nan,629,12 B-Mono#(Monotsüütide arv),/nL,1,,False,False,False,False,False,False,False,True,False,False,False
602,Vere automaatuuring 3-osalise leukogrammiga,nan,B-A3Diff,WBC,x10µl,1588,,False,False,False,False,False,False,False,True,False,False,False
603,"Epidermaalsete allergeenide (paneel 1: kassi epiteel ja kõõm, koera, hobuse, lehma kõõm) vastane IgE",nan,S-ep1_IgE,nan,kU/L,1,,False,False,False,False,False,False,False,False,False,True,False
604,glükoos seerumis/plasmas,nan,gly,gly,mmol/l,251,,False,False,True,False,False,False,False,False,False,False,False
610,B-tüüpi natriureetiline N-terminaalne propeptiid seerumis,nan,S-NT-proBNP,nan,ng/L,2,,False,False,False,False,False,False,False,False,False,True,False
614,Kliiniline vere ja glükohemoglobiini analüüs,nan,nan,IG - Ebaküpsed granulotsüüdid,,4,,False,False,False,False,False,False,False,True,False,False,False
618,Kasvaja-antigeen CA 125,nan,nan,S-CA 125 HK:66707,kU/l,1,,False,False,False,False,False,False,False,False,False,True,False
620,Üksikallergeeni f245( MUNA) vastased IgE antikehad seerumis,nan,S-af245,nan,kU/l,8,,False,False,False,False,False,False,False,False,False,True,False
621,Etanool,nan,S-_ETOH,S- ETOH,-,18,,False,False,False,False,False,False,False,False,False,True,False
625,Vere automaatuuring 5-osalise leukogrammiga,nan,B1-CBC-Diff,HCT,%,158,,False,False,False,False,False,False,False,True,False,False,False
630,Erinevad laboratoorsed uuringud,nan,316-Välisuuringud,S-fKappa (K- vabad kerged ahelad),-,2,,False,False,False,False,False,False,False,False,False,True,False
631,Türeotropiini retseptori vastane IgG seerumis,nan,S--TR_IgG,väärtus,IU/l,83,,False,False,False,False,False,False,False,False,False,True,False
636,Interleukiin-6,nan,S-IL-6,S-IL-6,pg/mL,1,,False,False,False,False,False,False,False,False,False,True,False
639,"Hepatiit B viiruse pinnaantigeeni vastased antikehad, kvantitatiivne",nan,S-antiHBs,HBs antikehad kvant.,U/L,1,,False,False,False,False,False,False,False,False,False,True,False
640,Hematoloogilised uuringud,nan,505,Trombotsüüdid,x 10 9/L,2,,False,False,False,False,False,False,False,True,False,False,False
642,"Allergiapaneel, spetsiifiliste IgE tüüpi antikehade määramine (immunoblot), vereseerumist",nan,S-IgE-Spec-3,Seesamiseemned,-,1,,False,False,False,False,False,False,False,False,False,True,False
643,Kliinilise keemia uuringud,nan,121,S-ASAT 1(Aspartaadi aminotransferaas),U/l,2,,False,False,False,False,False,False,False,False,False,True,False
646,C-reaktiivne valk,nan,P-CRP,C reaktiivne valk,mg/L,229,,False,False,False,False,False,False,False,False,True,False,False
647,Biokeemilised uuringud,nan,94,S-LD,U/l,1,,False,False,False,False,False,False,False,False,False,True,False
652,Kliiniline vereanalüüs,nan,IG-Ebaküpsetegranulotsüütidearv,IG - Ebaküpsete granulotsüütide arv,,1205,,False,False,False,False,False,False,False,True,False,False,False
653,Immuunmeetoditel uuringud,seerum,p1/spIgEAscarisesuhtes,p1 / sp IgE Ascarise suhtes,,6,,False,False,False,False,False,False,False,False,False,True,False
657,Tsütomegaloviirusevastased IgM-antikehad,nan,S-aCMVM,S-aCMVM,-,6,,False,False,False,False,False,False,False,False,False,True,False
659,Hematoloogia,nan,51,E-MCH(Keskmine hemoglobiinihulk erütrotsüüdis),pg,49,,False,False,False,False,False,False,False,True,False,False,False
662,Parathormoon,nan,S-PTH,S-PTH,pmol/l,2,,False,False,False,False,False,False,False,False,False,True,False
663,Immuunmeetoditel uuringud,nan,S-AspAg/Aspergilluseantigeen,S-AspAg / Aspergilluse antigeen,,3,,False,False,False,False,False,False,False,False,False,True,False
665,Kliiniline vere ja glükohemoglobiini analüüs,nan,nan,RBC,,105,,False,False,False,False,False,False,False,True,False,False,False
666,Hematoloogilised uuringud,nan,530,%LYMP(Lümfotsüüdid protsent),%,111,,False,False,False,False,False,False,False,True,False,False,False
667,Neutrofiilide tsütoplasma vastased antikehad,nan,S-aANCA,S-aANCA,-,1,,False,False,False,False,False,False,False,False,False,True,False
673,Neuronaalsete antigeenide vastane IgG seerumis,nan,S-Neuron_(panel),Antigeen Yo vastane IgG seerumis,-,12,,False,False,False,False,False,False,False,False,False,True,False
674,Tsüklilise tsitrulliinitud peptiidi vastased antikehad,nan,S-aCCP,S-aCCP,U/ml,1,,False,False,False,False,False,False,False,False,False,True,False
675,Hematoloogilised uuringud,nan,2482,B-Hct(Hematokrit),%,15,,False,False,False,False,False,False,False,True,False,False,False
681,Kliinilise keemia uuringud,nan,107,S-Alb(Albumiin),g/l,452,,False,False,False,False,False,False,False,False,False,True,False
684,Magneesium,nan,S-Mg,S-Mg,mmol/L,58,,False,False,False,False,False,False,False,False,False,True,False
685,Kliiniline vere ja glükohemoglobiini analüüs,nan,Erütrotsüütideanisotsütoos,Erütrotsüütide anisotsütoos,,122,,False,False,False,False,False,False,False,True,False,False,False
695,Üksikallergeeni g6 (timut) vastased IgE antikehad seerumis,nan,S-ag6,S-ag6,kU/l,17,,False,False,False,False,False,False,False,False,False,True,False
697,Tsütomegaloviirusevastased IgM-antikehad,nan,S-CMV_IgM,S-CMV IgM,,10,,False,False,False,False,False,False,False,False,False,True,False
698,Vere automaatuuring 5-osalise leukogramm,nan,B-CBC+Diff,RBC,10^12/L,10,,False,False,False,False,False,False,False,True,False,False,False
702,Kliinilise keemia uuringud,nan,1097,S-CRP 8(C-reaktiivne valk),mg/l,1,,False,False,False,False,False,False,False,False,False,True,False
703,Valkude fraktsioonid seerumis elektroforeetiliselt,nan,S-Prot-fr,ß2 globuliin,g/l,3,,False,False,False,False,False,False,False,False,False,True,False
705,Hematoloogilised uuringud,nan,1233,PD,%,13,,False,False,False,False,False,False,False,True,False,False,False
706,Tseruloplasmiin seerumis,nan,S-Cer,nan,g/l,1,,False,False,False,False,False,False,False,False,False,True,False
710,Hüübimissüsteemi uuringud,nan,P-PT,INR,-,114,,False,False,False,False,False,False,False,False,True,False,False
712,Välisanalüüsid,nan,10912,S-hC(S-hCG),mlU/ml,1,,False,False,False,False,False,False,False,False,False,True,False
714,Hematoloogilised uuringud,nan,47,Monotsüüdid,%,43,,False,False,False,False,False,False,False,True,False,False,False
718,Biokeemia analüüs,seerum,S-Na(naatrium),S-Na (naatrium),,42,,False,False,False,False,False,False,False,False,False,True,False
720,Kliinilise keemia uuringud,nan,153,S-Amyl(alfa-Amülaas),U/l,58,,False,False,False,False,False,False,False,False,False,True,False
722,Biokeemia analüüs,seerum,S-EtGlyetüleenglükoolveres,S-EtGly etüleenglükool veres,,1,,False,False,False,False,False,False,False,False,False,True,False
724,20 toiduallergeeni,nan,S-Food_IgE,seesamiseemned,-,8,,False,False,False,False,False,False,False,False,False,True,False
726,"Hemogramm viieosalise leukogrammiga, normoblastidega ja retikulotsüütidega",nan,B-CBC-5DIFF-NRBC-RET,nan,pg,2,,False,False,False,False,False,False,False,True,False,False,False
729,Hematoloogilised uuringud,nan,1234,Neutrofiilide %,%,16,,False,False,False,False,False,False,False,True,False,False,False
734,Hematoloogilised uuringud,nan,7597,Monotsüütide abs arv,10 l,14,,False,False,False,False,False,False,False,True,False,False,False
739,Automaatuuring 3 osalise leukogrammiga (polikliinik),nan,B1-A3Diff,RDW,fl,1,,False,False,False,False,False,False,False,True,False,False,False
740,Türeotropiin ehk kilpnääret stimuleeriv hormoon,nan,S-TSH ,S-TSH,mIU/L,94,,False,False,False,False,False,False,False,False,False,True,False
741,Üksikallergeeni e1 (kass) vastased IgE antikehad seerumis,nan,S-e1,S-e1,kU/l,32,,False,False,False,False,False,False,False,False,False,True,False
745,Bordetella pertussis vastane IgM,nan,S-B_pertussis_IgM,S-B pertussis IgM,-,2,,False,False,False,False,False,False,False,False,False,True,False
746,Follitropiin ehk folliikuleid stimuleeriv hormoon seerumis (ELFA),nan,S-FSH,Follitropiin ehk folliikuleid stimuleeriv hormoon seerumis (ELFA) mIU/ml,mIU/ml,1,,False,False,False,False,False,False,False,False,False,True,False
747,DNA kaksikahela vastane IgG seerumis,nan,S-dsDNA_IgG,nan,IU/ml,1,,False,False,False,False,False,False,False,False,False,True,False
750,Kliiniline vereanalüüs,nan,Blastid,Blastid,,2,,False,False,False,False,False,False,False,True,False,False,False
751,Vere automaatuuring 5-osalise leukogrammiga,nan,B-CBC+Diff,EO% Eosinofiilide suhtarv,%,1864,,False,False,False,False,False,False,False,True,False,False,False
752,Foolhape seerumis/plasmas,nan,"S,P-Fol","S,P-Fol",-,13,,False,False,True,False,False,False,False,False,False,False,False
753,Suguhormoone siduv globuliin,nan,S-SHBG ,S-SHBG,nmol/L,2,,False,False,False,False,False,False,False,False,False,True,False
