text	y
Reeglina tähendab see , et teler on varustatud Siemens'i HiText lahutusvõimega MEGATEXT protsessoriga ja vähemalt <INT> tekstilehekülje mäluga .	0
Seevastu telerid , mis varustatakse uue HiText dekoodriga , hakkavad kandma nime MEGATEXT Plus .	0
Praegu veel ükski operaator HiTexti ei väljasta ja vajaliku varustusega telereidki ei paku ükski tootja .	0
Lähem tulevik näitab , kas turule jõuab kiiremini uue teletekstidekoodriga varustatud teler ( ja tarbijal tuleb oodata kuni lubatud HiText teleteksti ülekanded algavad ) või algavad varem HiText ülekanded ja tarbija hakkab telerivalmistajatelt uue dekoodriga telereid nõudma .	0
VELJO SINIVEE <br> Kuumad uudised <br> Teateid olnust olevatele saab lugeda võrgu uudistegruppidest ( Newsgroups ) .	0
Nendega liitumise võimalus on olemas kõigis “ võrgutamise ” programmides .	0
Netscape'is ( versioon <INT> ) kargab klahvile Newsgroups vajutamisel ekraanile aken teatega , millistesse rubriikidesse on võimalik end üles anda .	0
Klikkinud aknas olevale nupule Viewall newsgroups , loetakse pärast mõningast mõtlemist ja vintsi kõristamist ette kõik teid teenindavale serverile tuntud uudised .	0
Jutud on ilusasti teemade ja alamteemade kaupa ära jagatud .	0
Oma huvi mõne ala vastu saab üles näidata tema nimest vasakul olevasse ruutu ( hiirega ) risti tehes .	0
Valitud teemale vastavaid nupukesi võib lugeda ka ilma igasuguse registreerimiseta , klikkides lihtsalt artikli nime peal .	0
Sageli tasubki nii teha , sest huvitavate nimede all on palju igasugu tühja-tähja .	0
Näiteks grupis alt .destroy .	0
microsoft on terve hulk märkusi selle kohta , kui vilets Win <INT> ikka on ( see pole ju ammu uudis ! ) .	0
Nimekirja üle vaadanud , vajutage klahvile Subscribe to selected newsgroups .	0
Edaspidi teid enam kogu maailma kollase kirjandusega ei tülitata .	0
Kodu-uudiste ülevaate leiate aadressilt .	0
Samas serveris on viitasid ka muudele Eesti kohta infot pakkuvatele web'i lehekülgedele : <br> <INT> .	0
füüsiliselt Soomes asuv eestimeelne ja - keelne server ; <br> <INT> .	0
CIA teateid meie kohta ( aastast <DATE> ja varasemad ) <br> ; <br> <INT> .	1
USA riigidepartemangu hoiatused reisile minejatele ( ka Eesti kohta ! ) <br> ; <br> <INT> .	0
sama asutuse ülevaade inimõiguste alasest seisust Eestis gopher : / / gopher .voa .	0
gov / <INT> / pub / documents / human_rights_ <INT> / estonia .html .	0
Eesti uudisteserverite loetelu on saadaval EENET'i leheküljel ( ) .	0
Eespool kirjeldatud gruppides ei ole tegelikult uudiseid sellisel kujul , nagu me oleme harjunud lehest lugema .	0
Newsgroup'id on rohkem võrgu kasutajate vestlusringid , kus räägitakse kõigest , mis keelel ja meelel .	0
Maailmauudiseid võib leida aadressilt : <br> ?	0
Dcticker .html .	0
Lugeda saab nupukeensi poliitikast , ärist , spordist jne .	0
Enne Kanaari saartele puhkama minekut võiks vaadata ilmateadet ( samal aadressil , vajutada sõnale Weather ) .	0
Kogenud meteoroloog muidugi teiste kirjutatud ennustusi ei usu ja koostab oma .	0
Talle on abiks samast leitavad ja iga tunni tagant uuendatavad satelliidipildid .	0
Need leheküljed kuuluvad tegelikult CNNile ( ) .	0
Veel üks silma hakanud uudiseid pakkuv lehekülg asub Eestist umbes <INT> km kaugusel , kuid on kättesaadav ka aadressil .	0
Võrgust satutakse millegi asjaliku peale tavaliselt juhuslikult ringi ekseldes .	0
Mis teha siis , kui pole aega sihitult ringi uidata ?	0
Vaatame ringi Eestis <br> On olemas selline vahva koht , nagu .	0
Seal on kirjas kõik eesti www-serverid .	0
Uute serverite või teenuste jaoks on oma rubriik .	0
Nii võib leida ajalehti ( Sõnumileht , Kodukiri jne . ) , ajakirju , koole , jutukaid ( The Roadkill Café telnet : / / cache.uninet.ee : <INT> ) ja janu korral ka ühe hubase kõrtsi : <br> Viimatinimetatud serveril on üks pisike puudus - hinnakirjades nimetatud jooke ei saa oma arvutisse download ' ida .	0
Ehk tulevikus … <br> Uurida tasub ka valmimisel olevaid lehekülgi .	0
Näiteks tervitab teid vahvalt .	0
Arvuti ostmiseks firma valimisel aitab kindlasti byrosaurus ( ) .	0
Nojah .	0
Me ju pidime midagi asjalikku otsima ja kiiresti kah veel .	0
Infot saab ilmselt raamatukogusid külastades .	0
Õnneks ei ole enam vaja tolmustes kartoteegikastides sobrada , sest moodsad raamatukogud on nüüd ka on-line .	0
Rahvusraamatukogu asub ( virtuaalsel ) aadressil : , kuid esialgu sealt peale fotode midagi ei leia .	0
Http : / / pakub infot nii Eesti kui ka Läti , Leedu ja Venemaa kohta .	0
Muu hulgas on olemas näiteks Eesti infoserverite klikitav kaart .	0
Tartu ülikooli raamatukogu annab oma kataloogid lahkesti võrguüldsuse käsutada ja kasutada .	0
Nende infoosakond pakub teavet ka teiste kogude ja andmebaaside kohta .	0
Teaduste Akadeemia fondid on samuti Neti soppidesse üle kolinud - .	0
Muu maailma raamatukogude nimekirju leiab mitmetest kohtadest , näiteks .	0
Järgnevalt toon ära paari on-line andmebaasi võrguaadressid : <br> <INT> .	0
Distance Education Database Inglismaa Open University's .	0
Kasutamine on hetkel tasuta , kuna asutuses ei suudeta hinnas kokkuleppele jõuda .	0
Aadress : telnet : / / acsvax.open.ac.uk ; kasutajanimi : ICDL ; account code : ESTONIA ; parool : aaa ) .	0
<INT> .	0
ECHO ehk siis European Commission Host Organization .	0
Tegemist on Euroopa Ühenduse infosüsteemide arengu soodustamiseks loodud organisatsiooniga .	0
Aadress : telnet : / / echo .	0
lu ; kood on XT <INT> D . <br> <INT> .	0
Information Market - Europe .	0
Annab infot Euroopast ja tema elektroonsest infoturust .	0
Aadress : .	0
Võrgust info leidmiseks on mõttekas kasutada otsinguroboteid .	0
Nad oskavad etteantud võtmesõnade järgi leida nii konkreetseid artikleid , andmebaase , raamatukogusid kui ka lihtsalt antud teemat puudutavaid jutukesi .	0
Roboteid mahub võrguavarustesse palju .	0
Seega , kui mõnel neist on klientide teenindamisest hing kinni jäänud või on ta liiga rumal , et osata meie probleemi lahendada , tuleb valida lihtsalt järgmine .	0
Iga nuhi sabas on kindlasti veel üks nuhk .	0
Nii on ka päringurobotite otsimiseks vahendeid : <br> <INT> .	0
CUSI ( ) firma Nexor programm , millel on palju “ tuttavaid ” võrguotsijaid ; <br> <INT> .	0
W <INT> Search Engines ( ) Genfi Ülikooli töö .	0
Omab suuri varusid , kuid teda täiendatakse siis kui viitsitakse .	0
Mõnele “ võrgutajale ” meeldib rohkem niisama ringi surfata .	0
Ka sellisel juhul on vaja mingitki punkti , kust rännakut alustada .	0
Proovige näiteks Mosaic'i “ kodust ” Kui liinid on punased , laseme neil jahtuda ja eelistame parem eestimaist Meediamaa väljaannet .	0
Mingi organisatsiooni kodulehekülje aadressi on võimalik ka “ klaviatuurist välja imeda ” , kui teatakse mõnda lihtsat reeglit .	0
Käsus kõige ette kirjutatav http : / / viitab hüperteksti kasutamisele .	0
Web'i lehtedes nii ongi .	0
Järgneb tavaliselt grupp www , mis näitab , et tegemist on World Wide Web formaadis leheküljega .	0
Edasi tuleb konkreetse asutuse või firma arvuti nimi ( näiteks Louvre , Philips , MTV <INT> ) .	0
Aadressi lõpetab maa tunnus ( Eesti puhul ee , Soomes fi , Prantsusmaal fr jne ) .	0
Soome televisiooni kanal MTV omab seega aadressi : .	0
Ameerikaga on natuke teine lugu .	0
Seal on mehed , kes kannavad Camel boots'e ja käivad omi radu .	0
Kuna USAd tunneb nende arvates kogu muu mmaailm , ei peeta vajalikuks maa koodi kasutamist .	0
Selle asemel on sümbolitegrupp , mis viitab antud asutuse liigile ( gov - valitsusasutus , com - firma , edu - ülikoolid või muud õppeasutused ) .	0
Sellel aadressil öeldakse Error <INT> .	0
Milles asi ?	0
Paljud serverid jalutavad aeg-ajalt mööda võrguavarusi ringi , et endale soojemat pesa leida .	0
See , et tuttavalt aadressilt enam tuttavaid eest ei leia , on normaalne asi .	0
Nad on jälle kolinud !	0
Tavaliselt jätab serveri omanik vanale aadressile mõneks ajaks teate , kust teda nüüd leida võib .	0
Kui seda pole , kasutage “ aadressbürood ” ( ehk siis otsinguroboteid ) .	0
Nemad teavad küll .	0
Seekordse võrgutamise lõpuks pakuks miskit huvitavat laiast mailmast .	0
Nimelt võib iga kriminullide sõber nüüd tutvuda New Yorgi mafioosodega .	0
Toksige masinasse aadress ning teie ees avaneb värvikas ja põhjalik graafikutega varustatud ülevaade viiest oletatavast New Yorgi maffiabossist .	0
Raporti koostaja mister Alan Munn ( huvitav , kas ta on veel elus ? ) toetub põhiliselt kohtuaruannetele ja ajakirjanduse materjalidele Muu hulgas saame teada ka Genfi maffiaperekonna oletatava bossi Vincent “ The Chin ” Gigante New Yorgi kodule lähima metroojaama nime .	0
Selliste asjade teadmine võib mõjuda halvasti teie tervisele , kuid huvitav koht on too web'i leht kindlasti .	0
Kui automaatidega varustatud mehed juba uksele koputavad , tasub proovida aadressi , kus Nashville'i politsei leitnant Ken Pence jagab oma laialdasi teadmisi .	0
Muu hulgas on seal terve enesekaitse lehekülg .	0
Samas serveris on ka kuulus test , määramaks , kui tõenäoliselt te kuriteo ohvriks langete .	0
Tuleb vaid vastata mõnedele küsimustele ja vajutada Submit klahvile ning tulemus ongi välja raalitud … <br> Järgmine kord tegeleme rahulikumate asjadega , näiteks kuulame muusikat .	0
Senikaua otsige endale mõni soundikaart .	0
Head võrgutamist !	0
VELJO SINIVEE ( <DATE> ) on Tallinna Tehnikaülikooli füüsika instituudi elektroonikainsener <br> ( e-post : felc@ce.ttu.ee ) .	1
arstiteadlane ja harrastusajaloolane ILO KÄBIN <br> Kuigi juba <INT> .	0
sajandil leidus apteeke Itaalias ja Hispaanias ning Tallinnas avati esimene apteek <INT> ja Tartus <INT> , ei olnud veel <INT> .	0
sajandilgi täpset piiri farmaatsia ja farmakoloogia vahel .	0
Üldjoontes oli vahe siiski ammu olemas : farmaatsia ülesandeks oli ravivahendi valmistamine ja kasutamine , farmakoloogia eesmärgiks oli aga ravimite mõju uurimine .	0
Farmakoloogia , mis veel möödunud sajandil kandis nimetust materia medica , oli õppeaineks paljudes ülikoolides juba aastasadu , vaatamata sellele , et tal puudus teaduslik alus .	0
Farmaatsia seevastu polnud aga <INT> .	0
sajandi algul üldse akadeemilisele tasemele jõudnud .	0
Tartu ülikoolis loodi materia medica professuur juba ülikooli taasavamisel <DATE> 43 asus sellele kohale dr. med .	1
Friedrich R. Faehlmann , tookordne Õpetatud Eesti Seltsi esimees .	0
Samal aastal avati Tartu ülikoolis ka iseseisev farmaatsia professuur , olemasolevail andmeil esimene taoline maailmas .	0
Augustis <INT> saabus vakantseks jäänud Tartu ülikooli materia medica professori kohale Rudolf Buchheim .	0
Paremat meest sellele kohale poleks saanud leida - juba samal aastal alustas ta oma Lille tänava maja keldris arstirohtude eksperimentaal-teaduslikku uurimist .	0
Buchheimi juhatusel ilmus Tartus <INT> aasta jooksul ligi <INT> teaduslikku tööd , neist <INT> dissertatsiooni .	0
Esimesena kaitses farmakoloogias doktorikraadi Georg von Oettingen , kelle väitekiri käsitles kalomeli ( elavhõbeda soola ) keemilisi muudatusi ning selle mõju seedetraktis .	0
Nagu autor töö eessõnas mainib , toimusid nii keemilised analüüsid kui ka loomkatsed Buchheimi avara maja keldris - niisiis maailma esimeses farmakoloogialaboratooriumis .	0
Buchheimi juhendatud doktoritööd käsitlesid ka alkoholi , kloroformi ja kaltsiumisoolade mõju , raskete metallide toimet organismisse , antiseptikume jne .	0
<INT> ilmus Buchheimi kuulus õpperaamat “ Lehrbuch der Arzneimittellehre ” , milles kirjeldatakse ravimite toimet ning antakse ka seletus , miks mingi ravim just nii või teisiti mõjub .	0
Veelgi olulisem on aga see , et Buchheim esitas arstirohtude süstemaatilise liigituse , mis põhilistes joontes kehtib tänaseni .	0
Buchheimi materia medica kolleegid ei osanud tema töid väärikalt hinnata , küll äratasid tema saavutused Euroopa füsioloogide tähelepanu .	0
Kõige õigemini oskas tema teeneid hinnata ehk Tartu ülikool : <INT> avati Vanas Anatoomikumis Farmakoloogia Instituut , taas esimene omataoline maailmas .	0
<DATE> , seoses ülikooli <INT> aastase juubeliga , kinnitati Vanas Anatoomikumis asuva Farmakoloogia Instituudi välisseinale Rudolf Buchheimi mälestustahvel .	1
REINO OHLAU <br> Tänavu möödub <INT> aastat televisiooniajastu algusest Soome lahe põhjakaldal .	0
Nendest aegadest on välja kasvanud ka tänane FINLUX kaubamärk .	0
Esialgsest kuubikujulisest kastist , mille ühel küljel asetses midag i illuminaatoritaolist ja seest võis leida hulganisti hõõguvaid klaaskolvikesi , on tänaseks saanud meile tuntud televiisor oma täisnurkse pildi , suurepärase stereohääle ja modernse disainiga .	0
Raske on prognoosida järgmist neljakümmet , aga osalt on tunda konkurentsist tingitud teatavat tempo langust telerite arengus .	0
Teleritootjate põhiline aeg kipub kuluma odavama tootmise organiseerimiseks .	0
Kui Finlux <DATE> ndate alguses tõsiselt Eesti turule jõudis , olid tootevalikus põhiliselt ainult kallid stereoteleviisorid .	1
Siis tehti põhimõtteline kursimuutus ja turule toodi odavamad mudelid .	0
Nende varustus oli lih tsam , kuid nad leidsid kiirelt hea tarbijapoolse vastuvõtu .	0
<INT> tollise kineskoobiga C-seeria telerist sai tõeline rahvateleviisor Soomes .	0
Eestiski on just seda telerit võrreldes teiste Finluxidega , enam müüdud .	0
Finluxi tootevalikus on täna <INT> seeriat televiisoreid .	0
Telereid valmistatakse kahes tehases .	0
G- , Y- , P- ja B-seeria telerid tulevad Saksamaalt Bochumist .	0
Turus asuvas Euroopa ühes modernsemas teleritehases valmistatakse Finlux U-ja Z-seeria t elereid .	0
Abiks teleri valimisel on allpool toodud tabelis antud kõikide tootmises olevate Finlux-telerite põhilised andmed .	0
Teleri suurust valides võib kõrvale jätta põhimõtte , et selle vaatamise optimaalne kaugus peaks olema viis kineskoobi diagonaali , kuna nüüdisaegset <INT> tollist telerit võib vaadata juba paari meetri kaug uselt .	0
Suur ekraan toob aga filmide vaatamisse rohkem kino tunnet ja viib vaataja enam tegevuse keskele .	0
Milliseid kanaleid saab vastu võtta ?	0
Kanalite all mõistavad inimesed erinevaid asju .	0
Kui Finlux <INT> U <INT> teleril on sada kanalit , tähendab see tegelikult , et teleri mällu on võimalik salvestada kuni <INT> teleprogrammi , mida kantakse üle erinevatel tehnilistel kana litel .	0
Lihtsamalt väljendudes - teleril on saja programmi mälu .	0
Teine number , mida kasutamisjuhendist võib leida , on kanalite arv .	0
See on tehniliste kanalite arv , mille saatesagedused on otsimise hõlbustamiseks teleri mällu ki rjutatud .	0
Kaablivõrkudes võivad teleprogrammid olla nihutatud kõrvale standardsest tehnilise kanali sagedusest .	0
Automaathäälestus leiab üles õige sageduse ja häälestab teleri ka nihutatud kanalile .	0
Kõikides tootmises olevates Finlux-telerites käivitub automaathäälestus teleri esmasel sisselülitamisel või pärast mälu tühjendamist ja salvestab mällu kõik teleprogrammid , mis kaabli kaudu sellesse telerisse jõuavad , sõltumata ülekandesagedusest kogu televisiooni-diapasooni ulatuses .	0
Eestis müüdavad Finlux-telerid võimaldava vastu võtta teleprogramme , mida saadetakse PAL või SECAM standardis CCIR ( <FLOAT> ) või OIRT ( <FLOAT> ) heliga .	0
<INT> hertsine pildilaotus <br> Otsides võimalusi telerite pildiomaduste parandamiseks , tuldi ideele hakata pilti ekraanile laotama kaks korda tihedamini , kui seda saadetakse ( <INT> poolkaadrit sekundis ) ehk <INT> korda sekundi jooksul .	0
Põhjuseks oli tavalise telepildi tunt av vilkumine ja värelemine vertikaalsuunas .	0
Kuna inimsilmal on teatav mälu , suudab ta fikseerida nähtavaid muutusi mingi lõpliku kiirusega .	0
Laotades pilti tavalisest kaks korda tihedamini , satume teisele poole seda piiri ja pilt vaat aja jaoks enam ei vilgu .	0
Pildi teravust <INT> hertsine laotus ei paranda .	0
NICAM stereoheli <br> Parema naudingu saavutamiseks filmide ja muusikasaadete vaatamisel on telerites helikvaliteediga jõutud pildiga võrreldes palju kaugemale .	0
Tavaline FM helikanal , mida suudab vastu võtta iga televiisor , seab olulised piirangud ülekantava heli kvaliteedile .	0
Järjest uusi alasid vallutab Euroopas NICAM digitaalstereoheli ülekandesüsteem .	0
NICAM võimaldab lisaks stereohelile ka kakskeelsete saadete ülekannet .	0
Osa Soome televisiooni kaudu edastatavaid spor diülekandeid on näiteks varustatud kommentaaridega soome ja rootsi keeles .	0
Lisaseadmete ühendamisvõimalused <br> Lisaks televiisorile on paljudes kodudes ka videomagnetofonid , satelliidituunerid ja muud videoseadmed , mis vajavad ühendamist televiisoriga .	0
Enamuses telerites leidub selle jaoks videosisend .	0
Ühendus videosisendi kaudu annab alati parima pi ldi- ja helikvaliteedi .	0
Kui kodus juhtub olema rohkem seadmeid , mida oleks vaja teleriga ühendada , on oluline , et teleril oleks rohkem kui üks videosisend .	0
Finlux U- ja Z-teleril on kolm videosisendit .	0
Kaks neist asuvad tagapaneelil ja üks esipaneelil .	0
Esipaneelil asuvat sisendit on mugav kasutada näiteks videomängude või kaamera ajutiseks ühendamiseks , eriti kui juurdepääs telerile tagantpoolt on ebamugav .	0
Kallimates televiisorites leidub reeglina ka kvalite etne stereohelivõimendi , mis võimaldab ka lisakõlarite ühendamist .	0
Nende paigutamisel üksteisest kaugemale saab nautida paremat stereoefekti .	0
Kammfilter <br> Seoses digitaaltehnika arenguga on tekkinud võimalus kõrvaldada PAL-telepildist üht häirivamat nn. “ cross color ” efekti .	0
See tekib , kui teleri värvikanalisse kaasatakse osa heledussignaalist , mille sagedus on lähedane värvikandva signaaliga .	0
