text	y
.	B_Z
)	I_Z
,	O_Z
ajakirju	B_S
,	B_Z
koole	B_S
,	B_Z
jutukaid	B_A
(	B_Z
The	B_H
Roadkill	I_H
Café	O_H
telnet	B_S
:	B_Z
/	I_Z
/	O_Z
cache.uninet.ee	B_H
:	B_Z
5555	B_N
)	B_Z
ja	B_J
janu	B_S
korral	B_K
ka	B_D
ühe	B_P
hubase	B_A
kõrtsi	B_S
:	B_Z
Viimatinimetatud	B_S
serveril	O_S
on	B_V
üks	B_P
pisike	B_A
puudus	B_S
-	B_Z
hinnakirjades	B_S
nimetatud	B_A
jooke	B_S
ei	B_V
saa	O_V
oma	B_P
arvutisse	B_S
download	O_S
'	B_Z
ida	B_S
.	B_Z
""
Ehk	B_D
tulevikus	B_S
…	B_Y
Uurida	B_V
tasub	O_V
ka	B_D
valmimisel	B_S
olevaid	B_A
lehekülgi	B_S
.	B_Z
""
Näiteks	B_S
tervitab	B_V
teid	B_P
vahvalt	B_D
.	B_Z
""
Arvuti	B_S
ostmiseks	I_S
firma	I_S
valimisel	O_S
aitab	B_V
kindlasti	B_D
byrosaurus	B_S
(	B_Z
)	I_Z
.	O_Z
Nojah	B_I
.	B_Z
""
Me	B_P
ju	B_D
pidime	B_V
midagi	B_P
asjalikku	B_A
otsima	B_V
ja	B_J
kiiresti	B_D
kah	I_D
veel	O_D
.	B_Z
""
Infot	B_H
saab	B_V
ilmselt	B_D
raamatukogusid	B_S
külastades	B_V
.	B_Z
""
Õnneks	B_H
ei	B_V
ole	O_V
enam	B_D
vaja	O_D
tolmustes	B_A
kartoteegikastides	B_S
sobrada	B_V
,	B_Z
sest	B_J
moodsad	B_A
raamatukogud	B_S
on	B_V
nüüd	B_D
ka	O_D
on-line	B_A
.	B_Z
""
Rahvusraamatukogu	B_H
asub	B_V
(	B_Z
virtuaalsel	B_A
)	B_Z
aadressil	B_S
:	B_Z
,	O_Z
kuid	B_J
esialgu	B_D
sealt	O_D
peale	B_K
fotode	B_S
midagi	B_P
ei	B_V
leia	O_V
.	B_Z
""
Http	B_H
:	B_Z
/	I_Z
/	O_Z
pakub	B_V
infot	B_S
nii	B_D
Eesti	B_H
kui	B_J
ka	B_D
Läti	B_H
,	B_Z
Leedu	B_H
ja	B_J
Venemaa	B_H
kohta	B_K
.	B_Z
""
Muu	B_P
hulgas	B_K
on	B_V
olemas	O_V
näiteks	B_D
Eesti	B_H
infoserverite	B_S
klikitav	B_A
kaart	B_S
.	B_Z
""
Tartu	B_H
ülikooli	B_S
raamatukogu	O_S
annab	B_V
oma	B_P
kataloogid	B_S
lahkesti	B_D
võrguüldsuse	B_S
käsutada	B_V
ja	B_J
kasutada	B_V
.	B_Z
""
Nende	B_P
infoosakond	B_S
pakub	B_V
teavet	B_S
ka	B_D
teiste	B_P
kogude	B_S
ja	B_J
andmebaaside	B_S
kohta	B_K
.	B_Z
""
Teaduste	B_H
Akadeemia	O_H
fondid	B_S
on	B_V
samuti	B_D
Neti	B_S
soppidesse	O_S
üle	B_D
kolinud	B_V
-	B_Z
.	O_Z
""
Muu	B_P
maailma	B_S
raamatukogude	I_S
nimekirju	O_S
leiab	B_V
mitmetest	B_P
kohtadest	B_S
,	B_Z
näiteks	B_S
.	B_Z
""
Järgnevalt	B_D
toon	B_S
ära	B_D
paari	B_N
on-line	B_S
andmebaasi	I_S
võrguaadressid	O_S
:	B_Z
5.	B_O
""
Distance	B_H
Education	I_H
Database	I_H
Inglismaa	I_H
Open	I_H
University's	O_H
.	B_Z
""
Kasutamine	B_S
on	B_V
hetkel	B_S
tasuta	O_S
,	B_Z
kuna	B_J
asutuses	B_S
ei	B_V
suudeta	O_V
hinnas	B_S
kokkuleppele	O_S
jõuda	B_V
.	B_Z
""
Aadress	B_S
:	B_Z
telnet	B_S
:	B_Z
/	I_Z
/	O_Z
acsvax.open.ac.uk	B_H
;	B_Z
kasutajanimi	B_S
:	B_Z
ICDL	B_Y
;	B_Z
account	B_S
code	O_S
:	B_Z
ESTONIA	B_H
;	B_Z
parool	B_S
:	B_Z
aaa	B_I
)	B_Z
.	O_Z
6.	B_O
""
ECHO	B_Y
ehk	B_D
siis	B_J
European	B_H
Commission	I_H
Host	I_H
Organization	O_H
.	B_Z
""
Tegemist	B_S
on	B_V
Euroopa	B_H
Ühenduse	B_S
infosüsteemide	I_S
arengu	I_S
soodustamiseks	O_S
loodud	B_A
organisatsiooniga	B_S
.	B_Z
""
Aadress	B_S
:	B_Z
telnet	B_S
:	B_Z
/	I_Z
/	O_Z
echo	B_S
.	B_Z
""
lu	B_Y
;	B_Z
kood	B_S
on	B_V
XT89925D	B_Y
.	B_Z
7.	B_O
""
Information	B_H
Market	O_H
-	B_Z
Europe	B_H
.	B_Z
""
Annab	B_V
infot	B_S
Euroopast	B_H
ja	B_J
tema	B_P
elektroonsest	B_A
infoturust	B_S
.	B_Z
""
Aadress	B_S
:	B_Z
.	O_Z
""
Võrgust	B_S
info	I_S
leidmiseks	O_S
on	B_V
mõttekas	B_A
kasutada	B_V
otsinguroboteid	B_S
.	B_Z
""
Nad	B_P
oskavad	B_V
etteantud	B_A
võtmesõnade	B_S
järgi	B_K
leida	B_V
nii	B_D
konkreetseid	B_A
artikleid	B_S
,	B_Z
andmebaase	B_S
,	B_Z
raamatukogusid	B_S
kui	B_J
ka	B_D
lihtsalt	O_D
antud	B_A
teemat	B_S
puudutavaid	B_A
jutukesi	B_S
.	B_Z
""
Roboteid	B_H
mahub	B_V
võrguavarustesse	B_S
palju	B_D
.	B_Z
""
Seega	B_D
,	B_Z
kui	B_J
mõnel	B_P
neist	O_P
on	B_V
klientide	B_S
teenindamisest	I_S
hing	O_S
kinni	B_D
jäänud	B_V
või	B_J
on	B_V
ta	B_P
liiga	B_D
rumal	B_A
,	B_Z
et	B_J
osata	B_V
meie	B_P
probleemi	B_S
lahendada	B_V
,	B_Z
tuleb	B_V
valida	O_V
lihtsalt	B_D
järgmine	B_A
.	B_Z
""
Iga	B_P
nuhi	B_S
sabas	O_S
on	B_V
kindlasti	B_D
veel	O_D
üks	B_P
nuhk	B_S
.	B_Z
""
Nii	B_D
on	B_V
ka	B_D
päringurobotite	B_S
otsimiseks	I_S
vahendeid	O_S
:	B_Z
8.	B_O
""
CUSI	B_Y
(	B_Z
)	O_Z
firma	B_S
Nexor	B_H
programm	B_S
,	B_Z
millel	B_P
on	B_V
palju	B_D
“	B_Z
tuttavaid	B_A
”	B_Z
võrguotsijaid	B_S
;	B_Z
9.	B_O
""
W3	B_Y
Search	B_H
Engines	O_H
(	B_Z
)	O_Z
Genfi	B_H
Ülikooli	O_H
töö	B_S
.	B_Z
""
Omab	B_V
suuri	B_A
varusid	B_S
,	B_Z
kuid	B_J
teda	B_P
täiendatakse	B_V
siis	B_D
kui	B_J
viitsitakse	B_V
.	B_Z
""
Mõnele	B_P
“	B_Z
võrgutajale	B_S
”	B_Z
meeldib	B_V
rohkem	B_D
niisama	I_D
ringi	O_D
surfata	B_V
.	B_Z
""
Ka	B_D
sellisel	B_P
juhul	B_S
on	B_V
vaja	B_D
mingitki	B_P
punkti	B_S
,	B_Z
kust	B_D
rännakut	B_S
alustada	B_V
.	B_Z
""
Proovige	B_V
näiteks	B_D
Mosaic'i	B_H
“	B_Z
kodust	B_S
”	B_Z
Kui	B_J
liinid	B_S
on	B_V
punased	B_A
,	B_Z
laseme	B_V
neil	B_P
jahtuda	B_V
ja	B_J
eelistame	B_V
parem	B_D
eestimaist	B_A
Meediamaa	B_S
väljaannet	O_S
.	B_Z
""
Mingi	B_P
organisatsiooni	B_S
kodulehekülje	I_S
aadressi	O_S
on	B_V
võimalik	B_A
ka	B_D
“	B_Z
klaviatuurist	B_S
välja	B_D
imeda	B_V
”	B_Z
,	O_Z
kui	B_J
teatakse	B_V
mõnda	B_P
lihtsat	B_A
reeglit	B_S
.	B_Z
""
Käsus	B_S
kõige	B_D
ette	O_D
kirjutatav	B_A
http	B_Y
:	B_Z
/	I_Z
/	O_Z
viitab	B_V
hüperteksti	B_S
kasutamisele	O_S
.	B_Z
""
Web'i	B_H
lehtedes	B_S
nii	B_D
ongi	B_V
.	B_Z
""
Järgneb	B_V
tavaliselt	B_D
grupp	B_S
www	B_Y
,	B_Z
mis	B_P
näitab	B_V
,	B_Z
et	B_J
tegemist	B_S
on	B_V
World	B_H
Wide	I_H
Web	O_H
formaadis	B_S
leheküljega	O_S
.	B_Z
""
Edasi	B_D
tuleb	B_V
konkreetse	B_A
asutuse	B_S
või	B_J
firma	B_S
arvuti	I_S
nimi	O_S
(	B_Z
näiteks	B_S
Louvre	B_H
,	B_Z
Philips	B_H
,	B_Z
MTV3	B_Y
)	B_Z
.	O_Z
""
Aadressi	B_S
lõpetab	B_V
maa	B_S
tunnus	O_S
(	B_Z
Eesti	B_H
puhul	B_K
ee	B_S
,	B_Z
Soomes	B_H
fi	B_Y
,	B_Z
Prantsusmaal	B_H
fr	B_Y
jne	O_Y
)	B_Z
.	O_Z
""
Soome	B_H
televisiooni	B_S
kanal	O_S
MTV	B_Y
omab	B_V
seega	B_D
aadressi	B_S
:	B_Z
.	O_Z
""
Ameerikaga	B_H
on	B_V
natuke	B_D
teine	B_P
lugu	B_S
.	B_Z
""
Seal	B_D
on	B_V
mehed	B_S
,	B_Z
kes	B_P
kannavad	B_V
Camel	B_H
boots'e	B_S
ja	B_J
käivad	B_V
omi	B_P
radu	B_S
.	B_Z
""
Kuna	B_J
USAd	B_Y
tunneb	B_V
nende	B_P
arvates	B_V
kogu	B_A
muu	B_P
mmaailm	B_S
,	B_Z
ei	B_V
peeta	O_V
vajalikuks	B_A
maa	B_S
koodi	I_S
kasutamist	O_S
.	B_Z
""
Selle	B_P
asemel	B_K
on	B_V
sümbolitegrupp	B_S
,	B_Z
mis	B_P
viitab	B_V
antud	B_A
asutuse	B_S
liigile	O_S
(	B_Z
gov	B_S
-	B_Z
valitsusasutus	B_S
,	B_Z
com	B_S
-	B_Z
firma	B_S
,	B_Z
edu	B_S
-	B_Z
ülikoolid	B_S
või	B_J
muud	B_P
õppeasutused	B_S
)	B_Z
.	O_Z
""
Sellel	B_P
aadressil	B_S
öeldakse	B_V
Error	B_H
404 .	B_O
""
Milles	B_P
asi	B_S
?	B_Z
""
Paljud	B_P
serverid	B_S
jalutavad	B_V
aeg-ajalt	B_D
mööda	B_K
võrguavarusi	B_S
ringi	B_D
,	B_Z
et	B_J
endale	B_P
soojemat	B_C
pesa	B_S
leida	B_V
.	B_Z
""
See	B_P
,	B_Z
et	B_J
tuttavalt	B_A
aadressilt	B_S
enam	B_D
tuttavaid	B_S
eest	B_D
ei	B_V
leia	O_V
,	B_Z
on	B_V
normaalne	B_A
asi	B_S
.	B_Z
""
Nad	B_P
on	B_V
jälle	B_D
kolinud	B_V
!	B_Z
""
Tavaliselt	B_D
jätab	B_V
serveri	B_S
omanik	O_S
vanale	B_A
aadressile	B_S
mõneks	B_P
ajaks	B_S
teate	O_S
,	B_Z
kust	B_D
teda	B_P
nüüd	B_D
leida	B_V
võib	O_V
.	B_Z
""
Kui	B_J
seda	B_P
pole	B_V
,	B_Z
kasutage	B_V
“	B_Z
aadressbürood	B_S
”	B_Z
(	O_Z
ehk	B_J
siis	B_D
otsinguroboteid	B_S
)	B_Z
.	O_Z
""
Nemad	B_P
teavad	B_V
küll	B_D
.	B_Z
""
Seekordse	B_A
võrgutamise	B_S
lõpuks	O_S
pakuks	B_V
miskit	B_S
huvitavat	B_V
laiast	B_A
mailmast	B_S
.	B_Z
""
Nimelt	B_D
võib	B_V
iga	B_P
kriminullide	B_S
sõber	O_S
nüüd	B_D
tutvuda	B_V
New	B_H
Yorgi	O_H
mafioosodega	B_S
.	B_Z
""
Toksige	B_V
masinasse	B_S
aadress	O_S
ning	B_J
teie	B_P
ees	B_K
avaneb	B_V
värvikas	B_A
ja	B_J
põhjalik	B_A
graafikutega	B_S
varustatud	B_V
ülevaade	B_S
viiest	B_N
oletatavast	B_A
New	B_H
Yorgi	O_H
maffiabossist	B_S
.	B_Z
""
Raporti	B_S
koostaja	I_S
mister	O_S
Alan	B_H
Munn	O_H
(	B_Z
huvitav	B_A
,	B_Z
kas	B_D
ta	B_P
on	B_V
veel	B_D
elus	B_A
?	B_Z
)	O_Z
toetub	B_V
põhiliselt	B_D
kohtuaruannetele	B_S
ja	B_J
ajakirjanduse	B_S
materjalidele	O_S
Muu	B_P
hulgas	B_K
saame	B_V
teada	O_V
ka	B_D
Genfi	B_H
maffiaperekonna	B_S
oletatava	B_A
bossi	B_S
Vincent	B_H
“	B_Z
The	B_H
Chin	O_H
”	B_Z
Gigante	B_H
New	I_H
Yorgi	O_H
kodule	B_S
lähima	B_U
metroojaama	B_S
nime	O_S
.	B_Z
""
Selliste	B_P
asjade	B_S
teadmine	O_S
võib	B_V
mõjuda	O_V
halvasti	B_D
teie	B_P
tervisele	B_S
,	B_Z
kuid	B_J
huvitav	B_A
koht	B_S
on	B_V
too	B_P
web'i	B_S
leht	O_S
kindlasti	B_D
.	B_Z
""
Kui	B_J
automaatidega	B_S
varustatud	B_V
mehed	B_S
juba	B_D
uksele	B_S
koputavad	B_V
,	B_Z
tasub	B_V
proovida	O_V
aadressi	B_S
,	B_Z
kus	B_D
Nashville'i	B_H
politsei	B_S
leitnant	O_S
Ken	B_H
Pence	O_H
jagab	B_V
oma	B_P
laialdasi	B_A
teadmisi	B_S
.	B_Z
""
Muu	B_P
hulgas	B_K
on	B_V
seal	B_D
terve	B_A
enesekaitse	B_S
lehekülg	O_S
.	B_Z
""
Samas	B_P
serveris	B_S
on	B_V
ka	B_D
kuulus	B_A
test	B_S
,	B_Z
määramaks	B_V
,	B_Z
kui	B_J
tõenäoliselt	B_D
te	B_P
kuriteo	B_S
ohvriks	O_S
langete	B_V
.	B_Z
""
Tuleb	B_V
vaid	B_D
vastata	B_V
mõnedele	B_P
küsimustele	B_S
ja	B_J
vajutada	B_V
Submit	B_H
klahvile	B_S
ning	B_J
tulemus	B_S
ongi	B_V
välja	B_D
raalitud	B_V
…	B_Y
Järgmine	B_A
kord	B_S
tegeleme	B_V
rahulikumate	B_C
asjadega	B_S
,	B_Z
näiteks	B_D
kuulame	B_V
muusikat	B_S
.	B_Z
""
Senikaua	B_D
otsige	B_V
endale	B_P
mõni	O_P
soundikaart	B_S
.	B_Z
""
Head	B_A
võrgutamist	B_S
!	B_Z
""
VELJO	B_H
SINIVEE	O_H
(	B_Z
1964	B_N
)	B_Z
on	B_V
Tallinna	B_H
Tehnikaülikooli	B_S
füüsika	I_S
instituudi	I_S
elektroonikainsener	O_S
(	B_Z
e-post	B_S
:	B_Z
felc@ce.ttu.ee	B_H
)	B_Z
.	O_Z
""
Mis	B_P
saab	B_V
Eesti	B_H
teadusest	B_S
?	B_Z
""
Kui	B_J
kindlalt	B_D
võib	B_V
end	B_P
tunda	B_V
Eesti	B_H
teadus	B_S
ja	B_J
teadlaskond	B_S
?	B_Z
""
Need	B_P
küsimused	B_S
südamel	O_S
,	B_Z
pöördusin	B_V
haridusministri	B_S
prof	B_Y
.	B_Z
""
Jaak	B_H
Aaviksoo	O_H
poole	B_K
.	B_Z
""
Töötasite	B_V
pikki	B_A
aastaid	B_S
Tartus	B_H
Füüsika	O_H
Instituudis	B_S
,	B_Z
olete	B_V
teaduste	B_S
doktor	O_S
,	B_Z
Eesti	B_H
TA	B_P
akadeemik	B_S
.	B_Z
""
Millal	B_D
viimati	O_D
ise	B_P
laboris	B_S
eksperimenteerisite	B_V
?	B_Z
""
Laboris	B_S
olin	B_V
viimati	B_D
eelmisel	B_A
nädalal	B_S
ja	B_J
see	B_P
asub	B_V
endiselt	B_D
Füüsika	B_H
Instituudis	O_H
.	B_Z
""
Nii	B_D
on	B_V
see	B_P
olnud	B_V
1992.	B_O
aastast	B_S
,	B_Z
mil	B_D
mind	B_P
valiti	B_V
Tartu	B_H
Ülikooli	O_H
professoriks	B_S
,	B_Z
kuigi	B_J
eelkõige	B_D
tuli	B_V
mul	B_P
asuda	B_V
ülikooli	B_S
prorektori	I_S
kohuseid	O_S
täitma	B_V
.	B_Z
""
Olen	B_V
praegugi	B_D
veel	O_D
Tartu	B_H
Ülikooli	O_H
eksperimentaalfüüsika	B_S
instituudi	I_S
juhataja	I_S
kohustes	O_S
.	B_Z
""
Sellele	B_P
ametipostile	B_S
asunud	B_V
,	B_Z
alustasin	B_V
ülikooli	B_S
füüsikaosakonna	I_S
teadussuundade	O_S
põhjalikku	B_A
moderniseerimist	B_S
.	B_Z
""
Et	B_J
töö	B_S
sai	B_V
ette	B_D
võetud	B_V
hulk	B_S
aega	O_S
varem	B_D
,	B_Z
kui	B_J
mulle	B_P
ministri	B_S
tooli	O_S
pakuti	B_V
,	B_Z
siis	B_J
pean	B_V
enda	B_P
algatatud	B_A
tegevuse	B_S
niisugusele	B_P
tasemele	B_S
viima	B_V
,	B_Z
et	B_J
võiksin	B_V
oma	B_P
kohustused	B_S
südamerahuga	O_S
teistele	B_P
üle	B_D
anda	B_V
.	B_Z
""
Mu	B_P
enda	O_P
teadustöö	B_S
baas	O_S
asub	B_V
aga	B_J
jätkuvalt	B_D
Füüsika	B_H
Instituudi	O_H
ruumides	B_S
,	B_Z
mis	B_P
kõneleb	B_V
ka	B_D
ülikooli	B_S
ja	B_J
akadeemilise	B_A
teadusasutuse	B_S
heast	B_A
koostööst	B_S
.	B_Z
""
Et	B_J
teadustöö	B_S
päris	B_D
unarusse	B_S
ei	B_V
jääks	O_V
,	B_Z
olen	B_V
püüdnud	O_V
ühe	B_P
päeva	B_S
nädalas	I_S
füüsikale	O_S
pühendada	B_V
.	B_Z
""
Veidi	B_D
nõu	B_S
tuleb	B_V
anda	O_V
ka	B_D
doktorandile	B_S
Indrek	B_H
Reimanile	O_H
,	B_Z
kes	B_P
peagi	B_D
valmistub	B_V
oma	B_P
doktoriväitekirja	B_S
kaitsma	B_V
.	B_Z
""
Eesti	B_H
Haridusministeerium	B_S
on	B_V
nüüd	B_D
katuseks	B_S
Eesti	B_H
Teaduste	I_H
Akadeemia	O_H
endistele	B_A
uurimisasutustele	B_S
.	B_Z
""
Kas	B_D
see	B_P
katus	B_S
on	B_V
ka	B_D
vettpidav	B_A
?	B_Z
""
Tõepoolest	B_D
,	B_Z
täna	B_D
on	B_V
ministeerium	B_S
katuseks	I_S
enamikule	I_S
instituutidest	O_S
,	B_Z
ehkki	B_J
mitte	B_D
kõigile	B_P
.	B_Z
""
Tulevikus	B_S
oleks	B_V
mõeldav	B_A
,	B_Z
et	B_J
mõni	B_P
endine	B_A
akadeemia	B_S
asutus	O_S
oleks	B_V
majandus-	B_S
,	B_Z
põllumajandus-	B_S
või	B_J
keskkonnaministeeriumi	B_S
halduses	O_S
.	B_Z
""
Teatud	B_A
mõttes	B_S
on	B_V
need	B_P
asutused	B_S
jäänud	B_V
küll	B_D
ka	O_D
vihma	B_S
kätte	B_K
,	B_Z
kuigi	B_J
formaalne	B_A
vihmavari	B_S
on	B_V
pea	B_S
kohal	B_K
.	B_Z
""
Näiteks	B_S
ei	B_V
suuda	O_V
haridusministeerium	B_S
täita	B_V
seda	B_P
rolli	B_S
,	B_Z
mis	B_P
varem	B_D
Teaduste	B_H
Akadeemia	O_H
,	B_Z
sest	B_J
puudub	B_V
tavaline	B_A
akadeemiline	O_A
pädevus	B_S
.	B_Z
""
Tuleviku	B_S
jaoks	B_K
oleks	B_V
vaja	B_D
leida	B_V
niisugune	B_P
lahendus	B_S
,	B_Z
mis	B_P
sellegi	O_P
probleemi	B_S
lahendaks	B_V
-	B_Z
selleks	B_P
tuleb	B_V
parandada	O_V
teaduskorralduse	B_S
seadust	O_S
.	B_Z
""
Praegu	B_D
on	B_V
seal	B_D
mitmeid	B_P
vasturääkivaid	B_A
norme	B_S
,	B_Z
mis	B_P
on	B_V
tekitanud	O_V
kahetsusväärse	B_A
segaduse	B_S
.	B_Z
""
Kuidas	B_D
kooskõlastada	B_V
teadusalast	B_S
koostööd	I_S
kõrgkoolide	O_S
ja	B_J
uurimisinstituutide	B_S
vahel	B_K
?	B_Z
""
Usun	B_V
,	B_Z
et	B_J
lähemas	B_C
tulevikus	B_S
polegi	B_V
seda	B_P
vaja	B_D
administratiivselt	O_D
koordineerida	B_V
,	B_Z
kuna	B_J
akadeemilised	B_A
teadusasutused	B_S
töötavadki	B_V
ülikoolide	B_S
juures	B_K
.	B_Z
Enamuses	B_S
.	B_Z
""
Üks	B_P
osa	B_S
neist	B_P
võib	B_V
jääda	O_V
kohalike	B_A
omavalitsuste	B_S
rüppe	O_S
,	B_Z
nagu	B_J
seda	B_P
on	B_V
Tallinna	B_H
linnale	B_S
praegu	B_D
botaanikaaed	B_S
,	B_Z
teised	B_P
oleksid	B_V
riiklikud	B_A
teadusasutused	B_S
,	B_Z
mis	B_P
kuuluksid	B_V
ministeeriumidele	B_S
ja	B_J
kus	B_D
toimuks	B_V
eelkõige	B_D
riiklike	B_A
arendusülesannete	B_S
täitmine	O_S
.	B_Z
""
Need	B_P
oleksid	B_V
enamasti	B_D
rakendusliku	B_A
suunitlusega	B_S
asutused	O_S
,	B_Z
mis	B_P
tegeleksid	B_V
pikemaajaliste	B_A
prognooside	B_S
ja	B_J
strateegiatega	B_S
.	B_Z
""
Ettevalmistamisel	B_S
on	B_V
Teaduste	B_H
Akadeemia	O_H
seadus	B_S
,	B_Z
kus	B_D
oleks	B_V
võimalik	B_A
sätestada	B_V
ka	B_D
Teaduste	B_H
Akadeemia	O_H
asutuste	B_S
olemasolu	O_S
.	B_Z
""
Seetõttu	B_D
pole	B_V
välistatud	O_V
,	B_Z
et	B_J
mõned	B_P
teaduasutused	B_S
hakkavad	B_V
edaspidi	B_D
kuuluma	B_V
taas	B_D
Teaduste	B_H
Akadeemiale	B_S
.	B_Z
""
Tartu	B_H
Observatoorium	B_S
näiteks	O_S
.	B_Z
""
Teadlased	B_S
kurdavad	B_V
üsna	B_D
sageli	O_D
,	B_Z
et	B_J
nemad	B_P
on	B_V
kuidagi	B_D
valitsuse	B_S
tähelepanust	O_S
kõrvale	B_D
jäänud	B_V
või	B_J
vähemalt	B_D
see	B_P
tähelepanu	B_S
pole	B_V
olnud	O_V
küllaldane	B_A
.	B_Z
""
Mida	B_P
sellest	O_P
arvate	B_V
?	B_Z
""
Eks	B_D
sel	B_P
kurtmisel	B_S
ole	B_V
oma	B_P
tõepõhi	B_S
all	B_D
.	B_Z
""
Õnneks	B_H
täna	B_D
tundub	B_V
,	B_Z
et	B_J
Eesti	B_H
riigis	B_S
kasvab	B_V
siiski	B_D
tunnetatud	B_A
vajadus	B_S
teaduslike	B_A
teadmiste	B_S
järel	B_K
.	B_Z
""
Nii	B_D
ministeeriumide	B_S
kui	B_J
ka	B_D
valitsuse	B_S
tasemel	O_S
on	B_V
ilmnenud	O_V
ikka	B_D
ja	B_J
jälle	B_D
,	B_Z
et	B_J
otsuste	B_S
tegemiseks	O_S
oma	B_P
teadmistest	B_S
napib	B_V
.	B_Z
""
Ja	B_J
kui	O_J
kasvab	B_V
vajadus	B_S
teadmiste	O_S
järele	B_K
,	B_Z
küll	B_D
siis	O_D
sünnib	B_V
riiklik	B_A
tellimus	B_S
ning	B_J
leitakse	B_V
ka	B_D
raha	B_S
tellimuse	I_S
täitmiseks	O_S
.	B_Z
""
Praegu	B_D
kulub	B_V
rahvuslikust	B_A
koguproduktist	B_S
teadusele	O_S
0,36	B_N
protsenti	B_S
.	B_Z
""
Seda	B_P
on	B_V
väga	B_D
vähe	O_D
.	B_Z
""
See	B_P
protsent	B_S
võiks	B_V
läheneda	O_V
ühele	B_P
,	B_Z
millele	B_P
lisanduks	B_V
veel	B_D
üks	B_P
protsent	B_S
erasektori	I_S
investeeringutest	O_S
.	B_Z
""
Mõnel	B_P
alal	B_S
võib	B_V
varsti	B_D
juba	I_D
hilja	O_D
olla	B_V
riikliku	B_A
tellimusega	B_S
teadlaste	O_S
poole	B_K
pöörduda	B_V
?	B_Z
""
Kohalikud	B_A
ajud	B_S
on	B_V
juba	B_D
maailma	B_S
rändama	B_V
läinud	O_V
?	B_Z
""
Jah	B_D
,	B_Z
ka	B_D
nii	O_D
võib	B_V
mõnes	B_P
valdkonnas	B_S
juhtuda	B_V
.	B_Z
""
Siiski	B_D
ei	B_V
ületähtsusta	O_V
ma	B_P
tippteadlaste	B_S
lahkumist	O_S
Eestist	B_H
.	B_Z
""
Tõsi	B_S
,	B_Z
viimase	B_A
viie	B_N
aasta	B_S
jooksul	B_K
on	B_V
teadlaste	B_S
arv	O_S
meil	B_P
vähenenud	B_V
viiendiku	B_N
võrra	B_K
,	B_Z
ometi	B_D
on	B_V
teadlaste	B_S
avaldatud	B_A
artiklite	B_S
arv	O_S
tublisti	B_D
kasvanud	B_V
.	B_Z
""
Valdav	B_A
enamus	B_S
tunnustatud	B_A
tippteadlastest	B_S
töötab	B_V
Eestis	B_H
edasi	B_D
.	B_Z
""
Palju	B_D
rohkem	O_D
tekitab	B_V
mulle	B_P
muret	B_S
hoopis	B_D
noorte	B_S
vähene	B_A
juurdetulek	B_S
teadusse	O_S
.	B_Z
""
Esiteks	B_D
kipuvad	B_V
Läände	B_H
õppima	B_V
läinud	O_V
noored	B_S
meile	B_P
kaduma	B_V
minema	O_V
,	B_Z
sest	B_J
neil	B_P
pole	B_V
kuhugi	B_D
tagasi	O_D
tulla	B_V
.	B_Z
""
Ja	B_J
teiseks	B_O
,	B_Z
doktorantuuri	B_S
ei	B_V
astu	O_V
alati	B_D
kõige	O_D
andekamad	B_C
noored	B_S
.	B_Z
""
Arvatavasti	B_D
ei	B_V
väärtusta	O_V
siis	B_D
noored	B_A
õigesti	B_D
teadust	B_S
ja	B_J
teaduslikku	B_A
tegevust	B_S
.	B_Z
""
Tõepoolest	B_D
,	B_Z
teadus	B_S
iseenesest	B_D
ei	B_V
ole	O_V
noorte	B_S
hulgas	B_K
praegu	B_D
populaarne	B_A
.	B_Z
""
Ülikooligi	B_S
ei	B_V
minda	O_V
sageli	B_D
teadmisi	B_S
saama	B_V
,	B_Z
vaid	B_J
taotlema	B_V
kitsast	B_A
ja	B_J
kasulikku	B_A
kutseharidust	B_S
.	B_Z
""
Samasugused	B_P
nähtused	B_S
on	B_V
üleminekuaegadel	B_S
ette	B_D
tulnud	B_V
ka	B_D
teistes	B_P
riikides	B_S
,	B_Z
näiteks	B_D
pärast	B_K
sõda	B_S
Soomes	B_H
.	B_Z
""
Ümberkorraldustega	B_S
ühiskonnas	O_S
tekib	B_V
palju	B_D
uusi	B_A
,	B_Z
sealhulgas	B_D
küllalt	O_D
atraktiivseid	B_A
töökohti	B_S
,	B_Z
mis	B_P
nõuavad	B_V
eelkõige	B_D
uusi	B_A
oskusi	B_S
.	B_Z
""
Ja	B_J
nende	B_P
kohtade	B_S
täitmisel	O_S
on	B_V
noor	B_A
endast	B_P
vanema	B_C
inimese	B_S
ees	B_K
eelistatud	B_A
olukorras	B_S
,	B_Z
sest	B_J
viimane	B_A
enam	B_D
uusi	B_A
oskusi	B_S
nii	B_D
kergesti	O_D
ei	B_V
omanda	O_V
.	B_Z
""
Kahjuks	B_D
kipub	B_V
see	B_P
tänane	B_A
noorte	B_S
põlvkond	O_S
“	B_Z
kadunud	B_V
”	B_Z
põlvkonnaks	B_S
kujunema	B_V
,	B_Z
sest	B_J
nendest	B_P
,	B_Z
sageli	B_D
formaalselt	O_D
lõpetamata	B_A
teadmistest	B_S
,	B_Z
millega	B_P
praegused	B_A
20-25aastased	O_A
noored	B_S
edukalt	B_D
uutele	B_A
töökohtadele	B_S
asuvad	B_V
,	B_Z
jääb	B_V
kümne	B_N
aasta	B_S
pärast	B_K
väheseks	B_A
.	B_Z
""
Siis	B_D
tahavad	B_V
