Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega.,I00-I99,8
I CCS,I00-I99,8
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega III, (OK2, kõrge risk)",I00-I99,8
Algav taustaretinopaatia mõl. silmas,None,8
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega Risk -3,I00-I99,8
I_II aste,I00-I99,8
"Polüartriit seropos.,act. f II,liigesfunktsioon puudulik II,rö. st.I",M00-M99,8
Taustaretinopaatia mõlemas silmas,None,8
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,2 aste,riskiaste 2",I00-I99,8
"Raske, soovitav CPAP ravi
raske, soovitav CPAP ravi",G00-G99,8
"A marrastus võõrkeha mainimata
oc. sin.",None,8
Osteoporoosi suhtes,Z00-Z99,8
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II aste, organkahjustus  II,keskmine  risk",I00-I99,8
Lyme`i tõbi,A00-B99,8
Korduv depressiivne häire e korduv depressioon.,F00-F99,8
"Emaka (v.a emakakael) põletikuline haigus, emaka täpsustamata põletikuline haigus",N00-N99,8
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II  st.,I00-I99,8
PR  myop.,H00-H59,8
Bursitis subacromialis dex,M00-M99,8
"Pk ( 2006.a. gastrektoomia , koletsüstektoomia )",C00-D48,8
Valikuline immunoglobuliin g [igg] alaklasside vaegus,D50-D89,8
Bursitis subacromialis sinistra,M00-M99,8
"A marrastus võõrkeha mainimata
os",None,8
"Püsivate sümptomitega, keskmine raskus, ägenemine
püsivate sümptomitega, keskmine raskus, ägenemine",J00-J99,8
"Tür[e]otoksikoos [hüpertüreoos], tehislik tür[e]otoksikoos",E00-E90,8
R od,H00-H59,8
"Äge sinu[s]iit e ninakõrvalurkepõletik, äge otsmikuurkepõletik",J00-J99,8
Venoosne ekseem,L00-L99,8
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta II aste (organkahjustus II, kõrge kardiovaskulaarne risk)",I00-I99,8
Pk st IV,C00-D48,8
"Pk ( 2006 gastrektoomia , koletsüstektoomia )",C00-D48,8
L5 dex,M00-M99,8
"Ägenemiste ja remissioonidega kulg
Ägenemiste ja remissioonidega kulg",G00-G99,8
Arthrosis art. AC dex.,M00-M99,8
NYHA II-III,I00-I99,8
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega,II",I00-I99,8
Bilat. IIst.,M00-M99,8
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II aste (organkahjustus II, kõrge kardiovaskulaarne risk)",I00-I99,8
. PTCA + stent ( 2011 ),Z00-Z99,8
V os,H00-H59,8
Inf. bilat.,J00-J99,8
I staadium,N00-N99,8
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; 2,I00-I99,8
"Uinumise ja une säilitamise häired [insomniad]
korduvad ärkamised",G00-G99,8
"Kliiniliselt kahtlus
kliiniliselt kahtlus",A00-B99,8
Compos. myop. ou.,H00-H59,8
. Muu täpsustatud hüpotüreoos,E00-E90,8
Muu hüpotüreoos.,E00-E90,8
. Implantaadi või kunstliku sisemise seadise paigaldamisega seotud kirurgiline operatsioon,V01-Y98,8
"Liiklusõnnetuses vigastatud sõitja, puhke- ja vaba aja tegevus",None,8
". Muud ja täpsustatud kohad, muu täpsustatud tegevusega",None,8
"Tänav ja [maan]tee, töötamine tasu eest, teenistus",None,8
Patsiendi ebaloomuliku reaktsiooni või hilisema tüsistuse põhjusena menetluseaegset äpardust mainimata,V01-Y98,8
"Kodu, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",V01-Y98,8
"Redelile(-lilt) kukkumine, kodu, muu töö ja tegevus",None,8
Liiklusvälises õnnetuses vigastatud erikonstruktsioonig,None,8
"Kool, muu asutus ja avalik administratiivpiirkond, puhke- ja vaba aja tegevus",V01-Y98,8
"Trepil(t) või astmetel(t) kukkumine, elamisasutus, puhke- ja vaba aja tegevus",None,8
"Trepil(t) või astmetel(t) kukkumine, kaubanduse ja teeninduse piirkond, töötamine tasu eest, teenistus",V01-Y98,8
"Emaka (v.a emakakael) muud põletikuta haigusseisundid, emaka muud täpsustatud põletikuta haigusseisundid",N00-N99,7
Funktsionaalne klass II-III,I00-I99,7
Hilise algusega dementsus alzheimeri tõvest,F00-F99,7
"Sääreluu keha [-diafüüsi] murd, kinnine",S00-T98,7
Kolangio- e spisoonekartsinoom 2c0c1 IV   2,C00-D48,7
II staadium,N00-N99,7
"Oc. dex.
oc. dex.",H00-H59,7
Subduraalne traumaatiline hemorraagia,S00-T98,7
Oc. utr. meditsiiniline näidustus,H00-H59,7
Keskmine raskus,G00-G99,7
"CHA2DS2-VASc 5, HAS BLED 2",I00-I99,7
Parem puus,M00-M99,7
Vasak puus,M00-M99,7
Vasak puusaliiges,M00-M99,7
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta I aste (organkahjustus II, keskmine kardiovaskulaarne risk)",I00-I99,7
Se pahaloomuline kasvaja; III vatsakese ja thalamuse piirkonna maligniseerunud epidermoidt,C00-D48,7
Oc. utr,H00-H59,7
Artroskoopia järgne seisund,Z00-Z99,7
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III aste kõrga lisarisk,I00-I99,7
- remissioonis,M00-M99,7
Seniilne nukleaarkatarakt e tuumakae od,H00-H59,7
"Algav preproliferatiivne,osaliselt laserdatud",None,7
"Kapsulaarne läätse pseudoeksfoliatsiooniga (esmane; residuaal- e) jääkglaukoom
od",H00-H59,7
Preprol+ makulopaatia oc. utr,None,7
Od .,H00-H59,7
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta OK 2, kõrge risk",I00-I99,7
"Muude tarsaal- [kanna]luude murd, kinnine",S00-T98,7
PR .,H00-H59,7
. Korduv depressioon remissioonis,F00-F99,7
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta risk-2,I00-I99,7
"Herpesviirusnakkused [herpes simplex], herpesviirusnakkuse muud vormid",A00-B99,7
Bakteriaalne vaginoos,A00-B99,7
Mõlema põlveliigese endoprotees.,Z00-Z99,7
Kaasneva ninaneelunohuga,J00-J99,7
Autoimmuunne hüpotüreoos,E00-E90,7
"Seksuaalse suhtumise, käitumise ja sättumuse e orienteeritusega seotud nõuandmine [seksuaalnõustamine], seksuaalse suhtumisega seotud nõustamine",Z00-Z99,7
"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, tuharalihaste kõõlusepõletik e gluteaaltendiniit",M00-M99,7
Silma sidekest,C00-D48,7
"Kahtlus
kahtlus",G00-G99,7
Hr HPV posit.,A00-B99,7
IV st.,M00-M99,7
"Äge sinu[s]iit e ninakõrvalurkepõletik, äge sõelluurakkude-põletik e etmoidiit",J00-J99,7
NYHA III st,I00-I99,7
Vasak põlveliiges,Z00-Z99,7
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega (OK 3 kõrge risk),I00-I99,7
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I aste (organkahjustus III, ülikõrge risk)",I00-I99,7
"Krooniline sinu[s]iit e ninakõrvalurkepõletik, täpsustamata krooniline sinu[s]iit",J00-J99,7
Kuiv AMD od,H00-H59,7
Bakteriaalne  vaginoos,N00-N99,7
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta.riskiaste 2,I00-I99,7
Autoimmuunne türeoidiit,O00-O99,7
Oc. dex,Z00-Z99,7
IV st,N00-N99,7
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega III aste (organkahjustus III, ülikõrge kardiovaskulaarne risk)",I00-I99,7
Ruptura labii minores bilateralis,O00-O99,7
NYHA II st.,I00-I99,7
Vasak põlv,Z00-Z99,7
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega II aste (organkahjustus II, ülikõrge kardiovaskulaarne risk)",I00-I99,7
Cicatrix uteri N 1,O00-O99,7
"Uinumise ja une säilitamise häired [insomniad]
mittekosutav uni",G00-G99,7
Silmasisese e intraokulaarse läätse olemasolu ou,Z00-Z99,7
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega I aste (organkahjustus II, ülikõrge kardiovaskulaarne risk)",I00-I99,7
"Uinumise ja une säilitamise häired [insomniad]
korduvad ärkamised, päevane väsimus",G00-G99,7
"Uinumise ja une säilitamise häired [insomniad]
korduvad ärkamised ehmatusega",G00-G99,7
Parema puusaliigese endoprotees,Z00-Z99,7
"Oc.utr.
oc.utr.",H00-H59,7
"Hyperkeratosis calcanei
hyperkeratosis calcanei",L00-L99,7
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta
I aste",I00-I99,7
Mõõdukas raskusaste,G00-G99,7
I st.,M00-M99,7
"Vasak põlv 19.06.14 ,parem põlv 30.06.15",Z00-Z99,7
Muude täpsustatud b-rühma vitamiinide vaegus,E00-E90,7
"I-II aste, metaboolne sündroom; Riskiaste 2
I-II aste, metaboolne sündroom",I00-I99,7
"Kodu, tegevus, mis on seotud muude eluavaldustega, nagu puhkamine, magamine, söömine jms",None,7
"Kool, muu asutus ja avalik administratiivpiirkond, puhke- ja vaba aja tegevus",None,7
"Liiklusvälises õnnetuses vigastatud juht, muu täpsustamata tegevus",None,7
"Liiklusvälises õnnetuses vigastatud sõitja, puhke- ja vaba aja tegevus",None,7
"Täpsustamata paik, muu täpsustatud tegevusega",None,7
"Täpsustamata paik, muu töö ja tegevus",None,7
Erakorraline keisrilõikesünnitu,O00-O99,6
"Roiete hulgimurd, kinnine",None,6
"Subduraalne traumaatiline hemorraagia, ilma lahtise koljusisese haavata",S00-T98,6
Sääre hulgimurd,S00-T98,6
IV NYHA,I00-I99,6
I NYHA,I00-I99,6
Reieluu distaalse [alumise] otsa murd,S00-T98,6
Peaaju muud mööduvad isheemia atakid ja sellesarnased sündroom,None,6
"Hilistekkeline raske astma
hilistekkeline raske astma",J00-J99,6
Multifokaalne motoorne neuropaatia,G00-G99,6
Parem küünarliiges,M00-M99,6
Seroosne adenokartsinoom,C00-D48,6
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III aste (organkahjustus III, ülikõrge kardiovaskulaarne risk)",I00-I99,6
Dex > sin,M00-M99,6
Recidiva oc. dex,H00-H59,6
NYHA IV,I00-I99,6
Kehapiirkondade muid kombinatsioone haaravad murrud,S00-T98,6
Ainult pindluumurd,S00-T98,6
Äge intoksikatsioon,F00-F99,6
II st,N00-N99,6
Maksa echinococcus granulosus-nakkus,A00-B99,6
"Õlavarreluukeha [-diafüüsi] murd, kinnine",S00-T98,6
"Dermatofütoos e nahaseenhaigustu[mu]s, käte nahaseenhaigustus e tiinea",A00-B99,6
Syndroma patellofemoralis dex.,M00-M99,6
"Võõrkeha korneas e silma sarvkestas; parem silm
parem silm",S00-T98,6
Segatüüpi (kortikaalne ja subkortikaalne) vaskulaarne dementsus,F00-F99,6
"Keskmise- raske kuluga, raviga osaliselt kontrollitud",J00-J99,6
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II aste , organkahjustus II, kõrge  risk",I00-I99,6
Paikmega seotud (fokaalne; partsiaalne) sümptomaatiline epilepsia ja lihtsate osaliste hoogudega epilept,G00-G99,6
Kuiv sündroom [sjögren],M00-M99,6
Raskekujuline  - CPAP-ravi testimine,G00-G99,6
"Aurata migreen [tavaline migreen]
harvade hoogudega",G00-G99,6
P T3A N0 M0 G2,C00-D48,6
"Makuladruusid (degeneratiivsed)
ou",H00-H59,6
Raskekujuline  - aPAP-ravi testimine,G00-G99,6
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega; ülikõrge risk.,I00-I99,6
S1 dex,M00-M99,6
Kaela ja õlavöötmes müofastsiaalsed valud,M00-M99,6
Ägenemiste ja remissioonidega kulg,G00-G99,6
Lihasevalu e müalgia õlavöötmes ja alaseljas,M00-M99,6
Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega Risk -#,I00-I99,6
II aste NYHA j,I00-I99,6
Akt f II,M00-M99,6
"Raske, CPAP ravi testimine",G00-G99,6
Normaalne luutihedus,Z00-Z99,6
S1 radikulopaatia vasemal,M00-M99,6
Vasakul> paremal,H60-H95,6
Chondromalatio patellae sin,M00-M99,6
"Äge sinu[s]iit e ninakõrvalurkepõletik, äge pansinu[s]iit",J00-J99,6
Def bilat III st. raske funkts häirega. Endoprotesis coxae bilat.,M00-M99,6
PT4B N 1MI M0 IIIAst,C00-D48,6
Müoopiline SRNVM ou,H00-H59,6
Meibomi näärmete düsfunktsioon oc. utr.,H00-H59,6
Os   ?,H00-H59,6
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III aste,I00-I99,6
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta
II aste, organikahjustus II, kõrge risk",I00-I99,6
"Muu äge dissemineeritud demüelin[is]atsioon, muu täpsustatud äge dissemineeritud demüelin[is]atsioon",G00-G99,6
Kerge kulg,J00-J99,6
"Philadelphia positiivne, krooniline faas",C00-D48,6
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta IIaste, OK II",I00-I99,6
"Tür[e]oidiit e kilpnäärmepõletik, täpsustamata tür[e]oidiit",E00-E90,6
"Dermatofütoos e nahaseenhaigustu[mu]s, sääre tiinea",A00-B99,6
PR   .,H00-H59,6
"Krooniline migreen
Krooniline migreen",G00-G99,6
Os  .,Z00-Z99,6
"Makuladruusid (degeneratiivsed)
oc. utr.",H00-H59,6
P T2C NX M0 G2,C00-D48,6
Vasak põlveliiges endoproteesitud.,Z00-Z99,6
"Traumaatilisena täpsustamata kõõluskätise või harjaülise lihase (osaline; täielik) rebend
Vasak õlg",M00-M99,6
Nummularis et inversa,L00-L99,6
"Alajäseme (v.a jalg) entesopaatiad e limapaunade-kõõluste-liigesekihnude (koosesinevad) haigustused, põlvekedra kõõlusepõletik",M00-M99,6
Mõlema põlveliigese endoprotees,Z00-Z99,6
"Od , algav seniilkatarakt",H00-H59,6
Peaajuinfarkt (pea)ajuarterite emboolia tõttu (  jaan.  2014 ),I00-I99,6
Ja kaelavalu vasakul,H60-H95,6
Äge sinu[s]iit e ninakõrvalurkepõletik ?,J00-J99,6
II-III st. NYHA,I00-I99,6
Ruptura perinei I,O00-O99,6
NYHA II-III st,I00-I99,6
Ruptura vaginae,O00-O99,6
II NYHA j.,I00-I99,6
"NYHA II
NYHA II",I00-I99,6
III staadium,N00-N99,6
NYHA II-III staadium,I00-I99,6
"Mõlemapoolselt alasagarate basaalsegmentides ja kesksagaras väikesed kotjad ja varikoossed BE
mõlemapoolselt alasagarate basaalsegmentides ja kesksagaras väikesed kotjad ja varikoossed BE",J00-J99,6
"+ konjuktiviit
+ konjuktiviit",J00-J99,6
Cicatrix uteri N1,O00-O99,6
Seniilne nukleaarkatarakt e tuumakae os,H00-H59,6
"L-Thyroxinravil
L-Thyroxinravil",E00-E90,6
- 04.2010 a.,I00-I99,6
"Od , klaaskeha muud tuhmumised",H00-H59,6
Op. 2012,I00-I99,6
"Muud ja täpsustatud kohad, puhke- ja vaba aja tegevus",V01-Y98,6
Mõlemad puusaliigesed,Z00-Z99,6
"Pigment- (esmane; residuaal- e) jääkglaukoom
ou",H00-H59,6
"Silmasisese e intraokulaarse läätse olemasolu; OD
OD",Z00-Z99,6
E11.8  Insuliinisõltumatu suhkurtõbi.,E00-E90,6
. Elamisasutus,V01-Y98,6
"Trepil(t) või astmetel(t) kukkumine, kool, muu asutus ja avalik administratiivpiirkond, puhke- ja vaba aja tegevus",V01-Y98,6
Steriilsete ettevaatusabinõude ebapiisavus kirurgilise või muu meditsiiniabi ajal.,V01-Y98,6
"Kool, muu asutus ja avalik administratiivpiirkond, töötamine tasu eest, teenistus",V01-Y98,6
"Elamisasutus, muu täpsustamata tegevus",None,6
. Muud ja täpsustatud kohad,V01-Y98,6
Muus või täpsustatud kohas muul täpsustatud tegevusel,None,6
Liiklusõnnetuses vigastatud juht,V01-Y98,6
"Trepil(t) või astmetel(t) kukkumine, kaubanduse ja teeninduse piirkond, puhke- ja vaba aja tegevus",V01-Y98,6
"Muud ja täpsustatud kohad, muu töö ja tegevus",None,6
"Koolis, muus asutuses või avalikus administratiivpiirkonnas puhke- või vabaaja tegevuse juures",None,6
"Liiklusõnnetus, puhke- ja vaba aja tegevus",None,6
"Täpsustamata, kas liiklus- või liiklusväline õnnetus",V01-Y98,6
"Redelile(-lilt) kukkumine, kodu",V01-Y98,6
"Kokkupuude muude ajamiga [mootoriga] tööriistade ja majapidamisseadmetega, tööstus- ja ehituspiirkond, töötamine tasu eest, teenistus",None,6
Alajäsemete vaariksid ha,I00-I99,5
Täpsustamata äge apendit,K00-K93,5
. Äge vertebrobasilaarne puudulikkus.,I00-I99,5
E.coli tekkene,N00-N99,5
Reieluukeha [-diafüüsi] murd,S00-T98,5
Dementsus teistest mk haigustest,F00-F99,5
"Puukentsefaliidid (viirusentsefaliidid), kesk-euroopa puukentsefaliit",A00-B99,5
"Crohni tõbi [regionaalne e segmentaarne peensoolepõletik], täpsustamata crohni tõbi",K00-K93,5
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega III aste (organkahjustus II, ülikõrge kardiovaskulaarne risk)",I00-I99,5
Krooniline analgeetiliste ravimite liigtarvitamisest tingitud peavalu.,G00-G99,5
Autoimmuunhepatiit (I tüüp),K00-K93,5
Vasema kopsu alasagara tsirroos (põletikujärgne),J00-J99,5
Fr. colli femoris dex.,None,5
Varajase algusega dementsus alzheimeri tõvest,F00-F99,5
"Ägenemiste ja remissioonidega kulg, ägenemine
Ägenemiste ja remissioonidega kulg, ägenemine",G00-G99,5
Adenocarcinoma  prostatae GS 3+3=6,C00-D48,5
E. coli,N00-N99,5
Tupeköndi prolaps,N00-N99,5
Proliferativa oc. utr.,None,5
CHA2DS2 VASc 4; HAS-BLED 2,I00-I99,5
Grav. ectopica sin,O00-O99,5
Cicatrix uteri N II,O00-O99,5
III st. NYHA j.,I00-I99,5
"Häbemeluumurd, kinnine",None,5
"Kapsulaarne läätse pseudoeksfoliatsiooniga (esmane; residuaal- e) jääkglaukoom
oc. sin.",H00-H59,5
Pityriasis amiantacea,L00-L99,5
FA paroxysmalis,I00-I99,5
Luu ja liigesekõhr,C00-D48,5
Vaagnapiirkond ja reis,None,5
Muude viirusnakkustena avalduv hiv-tõbi,A00-B99,5
Sin >dex,M00-M99,5
Parem ranne,M00-M99,5
"Od , võõrkeha korneas e silma sarvkestas",S00-T98,5
Mõlema  puusaliigese endoprotees,M00-M99,5
"Operatsioonihaava infektsioon.
Operatsioonihaava infektsioon.",S00-T98,5
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II aste, organkahjustus III, ülikõrge risk",I00-I99,5
"Bilateraalne, opereeritud",G00-G99,5
"Kartageneri sündroom; Pseudomonas aeruginosa kolonisatsioon
Kartageneri sündroom; Pseudomonas aeruginosa kolonisatsioon",J00-J99,5
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; III aste, organkahjustu",I00-I99,5
Eczema microbicum,L00-L99,5
Mittespetsiifiline krooniline alaseljavalu.,M00-M99,5
: paroksüsmaalne,I00-I99,5
"Kehatüvi, suu limaskest",L00-L99,5
Laesio menisci medialis gen sin.,M00-M99,5
Väljapöörd-suurvarvas (omandatud) sin,M00-M99,5
Op. 12.03. 2013,M00-M99,5
"Coxarthrosis dex
Coxarthrosis dex",M00-M99,5
Coxarthrosis dex.,M00-M99,5
Kahtlus stenokardiale,Z00-Z99,5
Kahtlus köhavariantsele astmale,J00-J99,5
"Od
od",H00-H59,5
Kirurgilise ja muu meditsiiniabi mujal klassifitse,None,5
"Õla ja ülajäseme (v.a randme ning käe) põletus ja söövitus, õla ja ülajäseme (v.a randme ning käe) teise järgu põletus",S00-T98,5
Krooniline neuropaatiline valu,None,5
S1 radikulopaatia vasakul,M00-M99,5
"Paremal sensorineuraalne, vasakul segatüüpi kuulmislangus",H60-H95,5
Gonarthrosis sin,M00-M99,5
Sääre veresoonte allrgiline vaskuliit,I00-I99,5
KMI 38,E00-E90,5
Põlve (pindluumise; sääreluumise) kollateraalsideme distorsio,None,5
Kõhre-roide ühenduse sündroom [tietze],M00-M99,5
Kolangio- e spis,C00-D48,5
Autoimmuunne türeoidiit (2014),E00-E90,5
Intradermaalne neevus,C00-D48,5
III st,N00-N99,5
Arthralgia genus dex,M00-M99,5
"Viirustüükad [soolatüükad]
taldadel",A00-B99,5
Äge ülalõuaurkepõletik e maksillaarsinu[s]iit e haimoriit paremal,J00-J99,5
"Opereeritud
opereeritud",I00-I99,5
"Herpesviirusnakkused [herpes simplex], herpesviirus-silmahaigus",A00-B99,5
Par. silma ül. temp. haru,H00-H59,5
Keratosis pilaris,L00-L99,5
"Suulae- [kurgu-] ja [nina-]neelumandlite kroonilised haigused, suulaemandlite hüpertroofia",J00-J99,5
-kerge kulg,J00-J99,5
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II aste (organkahjustus,I00-I99,5
"Os  , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,5
-käitumishäire märkimata,F00-F99,5
"Võõrkeha korneas e silma sarvkestas; vasak silm
vasak silm",S00-T98,5
"Keskmise raskusega, proovi-C-PAP ravil",G00-G99,5
"Adenocarcinoma prostatae
Adenocarcinoma prostatae",C00-D48,5
Põletikulise reumaatilise haiguse suhtes; kahtlus ei kinnitunud,Z00-Z99,5
Ou   .,H00-H59,5
"Makula (atroofiline; eksudatiivne) seniildegeneratsioon
kuiv ou",H00-H59,5
Od kahtlus,H00-H59,5
Op. 2005,E00-E90,5
"Tür[e]otoksikoos [hüpertüreoos], muu tür[e]otoksikoos",E00-E90,5
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega, kõrge risk",I00-I99,5
Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta III aste; väga kõrge ris,I00-I99,5
P T2A N0 M0 G2,C00-D48,5
C 5-6  bilat.,M00-M99,5
Järelkatarakt OS,H00-H59,5
"Follikulaarne, pT2 N0M0
Follikulaarne, pT2 N0M0",C00-D48,5
Astigmatismus myop ou,H00-H59,5
Paremas õlas,M00-M99,5
"Aurata migreen [tavaline migreen]
sagedaste hoogudega",G00-G99,5
"Ou  , silmasisese e intraokulaarse läätse olemasolu",Z00-Z99,5
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta,II,mõõdukas risk",I00-I99,5
"Hilistekkeline, keskmise-raske raskusega, püsivate sümptomitega; osaliselt kontrollitud
hilistekkeline, keskmise-raske raskusega, püsivate sümptomitega; osaliselt kontrollitud",J00-J99,5
Méni?re'i tõbi,None,5
Kahtlus isheemiatõvele,Z00-Z99,5
Keskmine raskusaste a PAP-ravi testimine,G00-G99,5
"Dermatofütoos e nahaseenhaigustu[mu]s, muud nahaseenhaigustused",A00-B99,5
S1 dex.,M00-M99,5
Oc. dex. laserdatud,H00-H59,5
"Südamekahjustusega hüpertooniatõbi (kongestiivse) südamepuudulikkusega
II aste , organkahjustus  III, kõrge  risk",I00-I99,5
"Prol., laserdatud oc. utr.",None,5
"Südamekahjustusega hüpertooniatõbi ilma (kongestiivse) südamepuudulikkuseta; II staadium, organkahju",I00-I99,5
II-III aste NYHA j.,I00-I99,5
